NAVIGATOR	Desktop Assistant
match_value.h	אפשרות זו מציינת אם יש להשוות את הערך שצוין לערך האמיתי של האובייקט ביישום הפעיל.
mini_on_focuslost.h	אפשרות זו מגדירה אם הבועה ממוזערת כשהמיקוד במסך יוצא מהאובייקט הקשור.
nav_check_freq.h	מגדיר את התדירות שבה @{NAVIGATOR} מחפש תוכן שעודכן. אם קיים תוכן שעודכן, ה-@{NAVIGATOR} יתחיל את התוכן אוטומטית. זה שימושי במיוחד עבור תהליכים של ניהול שינויים.
enable_tincan.h	מפעיל את המעקב עבור תוכן של @{NAVIGATOR}. יש להתחיל את התוכן מאזור עבודה @{MANAGER}.
no_spike.h	אפשרות זו מגדירה אם בועת האובייקט תוצג עם או בלי Spike.
objname.h	כל אובייקט בניווט זקוק לשם ייחודי למטרות זיהוי בעת שימוש בהתנהגויות והקצאות התנהגות.
orientation.h	פרמטר זה מגדיר את האוריינטציה של בועת האובייקט ביחס לאובייקט בסימוכין. חץ הבועה מצביע למיקום אליו יש התייחסות בדף, בעוד הבועה עצמה מוצגת עם היסט לכיוון שנבחר, בהתאם להוראה שניתנה.  אם נבחרת האוריינטציה 'מרכז', הבועה מוצגת ללא חץ כשהיא ממורכזת במיקום שהוגדר.
path.h	נתיב האובייקט מתאר את התכונות של האובייקט על בסיס פרופיל היישום שבשימוש. נתיב האובייקט משמש לזיהוי האובייקט ביישום הפעיל. ככלל, לא תצטרך לערוך שדה זה ידנית.
position.h	הערכים שמוזנים כאן מגדירים את מיקום הבועה הראשית על המסך. המספרים מתארים את המרחק בפיקסלים מהפינה השמאלית העליונה של המסך.
reference.h	אם הניווט הומר מהדמיה, יש לציין כאן את המקור של השלב המתאים.
resize.h	אפשרות זו מגדירה אם גודל חלון יישום היעד ישונה אוטומטית לגודל שהיה בשימוש כשהניווט נוצר.  זה יכול לעזור לאזורים פעילים כי הם יוצגו בהתבסס על מיקום.
revision.h	מציג את גרסת פרופיל היישום שמשמשת ליצירת המפתח בעת תיעוד מסך היישום.
sc_config_header.h	מידע מפרופיל היישום נשמר בשדה זה.  הניווט משתמש במידע זה כדי להיות מסוגל לזהות כראוי את היישום ואת האובייקטים שלו במהלך ניגון הקלטה.
screenshot_rect.h	מציג איזה אזור של המסך המקורי שימש עבור צילום המסך של האובייקט.  ככלל, לא תצטרך לערוך ערך זה ידנית.
show_bubble.h	אפשרות זו מגדירה אם הבועה תוצג ישר אחרי שטעינת הדף מושלמת.
start_from_arbitrary.h	אפשרות זו מגדירה שניתן יהיה להפעיל את הסיור המודרך משלב שרירותי ולא מתחילת התהליך.
show_hilight.h	מציין אם הדגשות מוצגות עבור האובייקט.
show_highlight.h	מציין אם הדגשות מוצגות עבור האובייקטים.
show_on_focus.h	אפשרות זו מגדירה אם הבועה תוצג כשהמיקוד במסך משתנה לאובייקט הקשור.
source.h	אם ניווט הומר מהדמיה, הפרמטר מציין את השיעור המקורי.
subkey.h	במקרים מסוימים עוזר אם המערכת מתעלמת מחלקים מסוימים של חלק מקורי של מפתח, לדוגמה כי הוואריאנטים של דף מסוים אינם רלוונטיים ויטופלו כולם על-ידי אותם מפתח ושלב בניווט. אפשרות זאת מאלצת את מנגנון הזיהוי להביא בחשבון מפתח כהתאמה, אפילו אם לדף דווחו יותר קריטריוני מפתח על-ידי הזיהוי ממה שמוגדרים במפתח. לכן ניתן לקצר את מפתח הדף על-מנת לכסות יותר מדף אחד עם כל מפתח.
target_name.h	מכיל את שם חלון היישום.
text_d.h	פרמטר זה מכיל את מחרוזת התווים להזנה בשדה ההזנה בסימוכין. הוא מכיל את הערך שהוזן במהלך תהליך התיעוד האוטומטי.  מחרוזת זו נוספת לטקסט בועת ההסברה במצבים השונים במקום מציין המיקום '$#{text_d}' (ראה מצב טקסט בעורך HTML) בעת יצירת תוכן בועה אוטומטית עם מודולי טקסט בעת תיעוד.
text_d_specializer.h	פרמטר זה מכיל את מחרוזת התווים להזנה בשדה ההזנה בסימוכין. הוא מכיל את הערך שהוזן במהלך תהליך התיעוד האוטומטי.  מחרוזת זו נוספת לטקסט בועת ההסברה במצבים השונים במקום מציין המיקום '$#{text_d}' (ראה מצב טקסט בעורך HTML) בעת יצירת תוכן בועה אוטומטית עם מודולי טקסט בעת תיעוד.
tolerance.h	הערך מגדיר את דרגת החופש עבור מידת ההתאמה בעת מיזוג פריטי מאקרו של 'מסך'. הגדרה זו קשורה לפונקציה 'מזג פריטי מאקרו של מסך' שניתנת להפעלה מהתפריט 'כלים -> שינויים מסיביים'. הגדלת הערך מגדילה את סף דרגת החופש. שים לב במקרה זה, שניתן למזג גם צילומי מסך שבהם מוצגים אובייקטים שונים. הערך מצוין באחוזים.
uid.h	כולל מזהה ייחודי של המקרו שתחתיו הוא מנוהל בפרויקט.
win_rect.h	מגדיר את גודל החלון בעת יצירת פרויקט.
explanation_type.h	אפשרות זו קובעת את סוג ההערה. בתלות בהגדרת הסוג, פיקטוגרמה מוצגת יחד עם הטקסט כדי להדגיש את טקסט ההמלצה.
app_info.h	ההגדרה קובעת אם היישום מוצג בעזרת ההקשר. אם לא רוצים להציג את היישום, יש להפסיק את ההגדרה.
app_link_to_sim.h	ניתן להשתמש בפרמטר זה כדי להציג קישור להדמייה שמצוינת בפרמטר 'מקור' בנוסף לסוג ההקשר. ניתן לבחור מצבים שונים בתהליך.
screen_info.h	ההגדרה קובעת אם הדף מוצג בעזרת ההקשר. אם לא רוצים להציג את המסך, יש להפסיק את ההגדרה.
screen_link_to_sim.h	ניתן להשתמש בפרמטר זה כדי להציג קישור להדמייה שמצוינת בפרמטר 'מקור' בנוסף לסוג ההקשר. ניתן לבחור מצבים שונים בתהליך.
object_info.h	עזרת הקשר בלבד\nההגדרה מגדירה את הואריאנט שיש להציג עבור האובייקט.
open_expanded.h	אם אפשרות זו מופעלת, הבועה הראשית תוצג עם רשימת אובייקטים ודפים פתוחה.
display_on.h	פרמטר זה מגדיר באיזה מצב יש להציג את בועת הניווט הראשית. בעת הפעלת הניווט, הצגת היישום או הצגת דף היישום התואם.
area.h	הפרמטר מגדיר את מיקום וגודל הבקרה.  שני המספרים הראשונים מסמנים את מיקום האובייקט יחסית לצד שמאל והחלק העליון של המסך. שני המספרים האחרונים מגדירים את רוחב וגובה האובייקט.  הכפתור ליד שדה הקלט פותח תיבת דיאלוג לעריכה שמאפשרת התאמה של גודל ומיקום האובייקט.
form_on.h	מגדיר כי השלב הוא טופס. כל הפעולות של השלב מוצגות בבועה אחת במהלך ניגון ההקלטה.
transition	השלב הבא בסיור מודרך
transition_info	השלב הבא בסיור מודרך
action_pa	פעולה
trans_action	פעולה
step_name1	השלב הבא
step_name2	שלב חלופי 1
step_name3	שלב חלופי 2
step_name4	שלב חלופי 3
LClick	לחיצה על מקש שמאלי
RClick	לחיצה על מקש ימני
LDblClick	לחיצה כפולה על מקש שמאלי
RDblClick	לחיצה כפולה על מקש ימני
Focus	מיקוד
FocusLost	מיקוד אבד
step	שלב בסיור מודרך
name	שם
end_message	טקסט
show_end_window	חלון סיום
show_end_window.h	מציין שמוצג חלון בסוף הסיור המודרך. החלון מאפשר למשתמש לסגור את הסיור המודרך ידנית. אם אפשרות זו מופסקת, החלון לא מוצג והסיור המודרך נסגר אוטומטית.
trans_action.h	סיור מודרך בלבד\nמציין את הפעולה שמפעילה את המעבר לשלב הבא בסיור המודרך.
action_pa.h	הגדרה זו קובעת איזו פעולה של המשתמש תגרום לביצוע קפיצה לשלב הבא בסיור המודרך.
step_name1.h	סיור מודרך בלבד\nמגדיר את השלב הבא בזרימת התהליך.
step_name2.h	סיור מודרך בלבד\nמגדיר שלב תהליך חלופי אם שלב התהליך שהוגדר לא ניתן להצגה.
step_name3.h	סיור מודרך בלבד\nמגדיר שלב תהליך חלופי אם שלב התהליך 1 שהוגדר לא ניתן להצגה.
step_name4.h	סיור מודרך בלבד\nמגדיר שלב תהליך חלופי אם שלב התהליך 2 שהוגדר לא ניתן להצגה.
step_on_same_page.h	סיור מודרך בלבד\nיש להפעיל הגדרה זו אם שלב הבא בסיור המודרך נמצא באותו דף יישום. זה יימנע זיהוי דף.
name.h	מגדיר את השם של שלב הסיור המודרך. השם מוצג בהגדרות של 'השלב הבא בסיור מודרך' במאקרו של 'אובייקט' עבור הבחירה.
set_value	הגדר ערך באופן אוטומטי
set_value.h	ההגדרה קובעת אם הערך של המאקרו יוגדר אוטומטית במהלך ניגון הקלטה של הניווט.
end_message	טקסט
end_message.h	באפשרותך להזין טקסט בתיבת טקסט זו שמוצגת בבועה בסוף התהליך. לתיבת הטקסט יש הגדרה מראש של טקסט ברירת מחדל.
restart_option	כפתור אתחול
restart_option.h	כשאפשרות זו מופעלת, כפתור מופיע בבועה והמשתמש יכול להשתמש בו כדי לחזור על תהליך. זה מאפשר ביצוע תהליך שוב עם הזנות שונות.
record_end_display	ערוך בועה
end_bubble	סיום תהליך בועה
bend_position	מיקום
bend_position.h	הערכים שמוזנים כאן מצביעים על המיקום של הבועה על המסך. הערכים מצוינים בפיקסלים והם יחסיים לפינה השמאלית העליונה של המסך.
bend_style	סגנון
bend_style.h	הגדרה זו קובעת באיזה סגנון בועה יש להשתמש עבור הצגת הבועה. סגנונות הבועה מוגדרים באמצעות עורך סגנון הבועה שניתן לפתוח מהתפריט 'כלים'->'ערוך סגנונות בועה'. סגנונות הבועה זמינים תמיד עבור כל אזור העבודה.
bend_width	רוחב
bend_width.h	זה מגדיר את רוחב הבועה להצגה בפיקסלים.
bend_height	גובה
bend_height.h	זה מגדיר את גובה הבועה להצגה בפיקסלים.
process_start_unit	סגנון סיור מודרך
record_pa_control	הקלט שלב בסיור מודרך
prev_step	שלב קודם
next_step	השלב הבא
disqualifier	אל תכלול מסך
disqualifier.h	עם 'מציין הדף' תוכל להבחין בין דפי יישומים דומים באמצעות אובייקט ייחודי. אפשרות זו מציין אם דף יישום שזוהה יוצג או לא ייכלל אם 'מציין הדף' זמין. \nתצוגת התמונות הממוזערות מציגה את הסטאטוס של האפשרות: סימן פלוס (לכלול) או מינוס (לא לכלול).
exception_bubble	טיפול בחריגת בועה
bexp_position	מיקום
bexp_position.h	הערכים שמוזנים כאן יגדירו את מיקום הבועה על המסך. הערכים ניתנים בפיקסלים. הבועה תופיע בפינה השמאלית העליונה של המסך.
bexp_style	סגנון
bexp_style.h	כאן תוכל לבחור את סוג הבועה בו תרצה להשתמש. ניתן להגדיר סגנונות בועה בעורך סגנון הבועות שאפשר לפתוח מהתפריט:  כלים -> ערוך סגנון בועה.  סגנונות הבועה השונים תמיד זמינים עבור כל אזור העבודה.
content_demo	מצב הדגמה
content_demo.h	עם אפשרות זו מצבי ההדגמה של קבוצה יוצגו בסייע שולחן העבודה.
content_practice	מצב תרגול
content_practice.h	עם אפשרות זו מצבי התרגול של קבוצה יוצגו בסייע שולחן העבודה.
content_test	מצב בדיקה
content_test.h	עם אפשרות זו מצבי הבדיקה של קבוצה יוצגו בסייע שולחן העבודה.
content_concurrent	מצב ריבוי חלונות
content_concurrent.h	עם אפשרות זו המצבים הבו-זמניים של קבוצה יוצגו בסייע שולחן העבודה.
content_navi	ניווט
content_navi.h	עם אפשרות זו הניווטים של קבוצה יוצגו בסייע שולחן העבודה.
content_documentation	תיעוד
content_documentation.h	עם אפשרות זו התיעודים של קבוצה יוצגו בסייע שולחן העבודה.
content_externals	קבצים חיצוניים
content_externals.h	עם אפשרות זו הקבצים החיצוניים של קבוצה יוצגו בסייע שולחן העבודה.
navi_style	סגנון
navi_style.h	מגדיר את המראה של בועת הניווט. בחר משאב סגנון מהרשימה.
menu_path:/record	תיעוד
F1HELPNAME	עזרה
alignment	יישור בועה
alignment.h	מציין את יישור חלון הבועה במסך. האפשרות 'חופשי' מאפשרת הגדרת מיקום בפרמטר 'מיקום בועה'.
bform_alignment	יישור
bform_alignment.h	מגדיר את יישור חלון בועת הטופס על המסך. האפשרות 'חופשי' מאפשרת הגדרת מיקום בפרמטר 'מיקום בועת טופס'.
gloss_bubble	בועת מילון מונחים
gloss_bubble_style	סגנון
gloss_bubble_style.h	מגדיר את המראה של בועת מילון המונחים. בחר משאב סגנון מהרשימה.
ellipse	עיגול
gloss_bubble_size	גודל
gloss_bubble_size.h	מגדיר את הגודל (רוחב, גובה) של בועת מלון המונחים בפיקסלים.
Navi	סייע שולחן עבודה
exclude_from_da	אל תכלול בסייע שולחן עבודה
exclude_from_da.h	מציין כי מפתח הדף לא יובא בחשבון עבור זיהוי ההקשר של סייע שולחן העבודה.
all_as_descr	השתמש בטקסט מ-
all_as_descr.h	מגדיר את סוג הטקסט עבור @{NAVIGATOR}. ברירת המחדל היא 'תיאור קצר'.
consider_roles	הבא בחשבון תפקידים
consider_roles.h	מפעיל את השימוש בתפקידים עבור הצגת תוכן במהלך ניגון ההקלטה.
consider_categories	הבא בחשבון קטגוריות תוכן
consider_categories.h	מפעיל את השימוש בקטגוריות תוכן עבור מיון תוכן בחלון הראשי של @{NAVIGATOR}.
disable_ca_in_pa	הסתר עזרה מיידית בסיור מודרך
disable_ca_in_pa.h	מציין אם כל מידע העזרה המיידית מוסתר בזמן ניגון ההקלטה של הסיור המודרך. כאשר הסיור המודרך מסתיים, העזרה המיידית מוצגת שוב.
full_desc	תיאור
shrt_desc	תיאור קצר
wrong_position	שגיאת מיקום
help	עזרה
warning	אזהרה
maintenance	אחזקה
update	עדכן
new	חדשה
training	הכשרה
attachment	קובץ מצורף
link	קישור
tip	עצה
note	הערה
compliance	תאימות
mini_bubble_style	סגנון סמלים קטנים
mini_bubble_style.h	מגדיר משאב סגנון עבור סמלים קטנים המשמשים עבור הפרויקט. הסמלים הקטנים הם סוג משאב מתוך המשאבים הניתנים להתאמה. \nניתן לקבוע סמל בכל מקרו של הסבר ופעולה באמצעות הפרמטר 'סוג סמל קטן' במקטע 'מתקדם'.
mini_bubble	סוג של סמל קטן
mini_bubble.h	עזרת הקשר בלבד\nמגדיר סוג עבור הסמל הקטן של האובייקט. הסמל מבוסס על סגנון המיני-סמלים של המאקרו 'סגנון'.
NavRecMouseWheel	השתמש בגלגל העכבר כדי להמשיך. הקש על Esc כדי לסיים את גלילת העכבר.
search_type	סוג חיפוש
none	אין
search_in_lib	ב-@{LIBRARY}
search_in_da	קבוצת סייע שולחן עבודה
search_type.h	מציין את הפונקציונאליות עבור חיפוש תוכן. בחר סוג מרשימת הגלילה. \nללא: מבטל את הפעלת פונקציונאליות החיפוש. \nב-@{LIBRARY}: פותח את ה-@{LIBRARY} עבור חיפוש בתוכן ה-@{LIBRARY}. \nבקבוצת סייע שולחן העבודה: מציג את הלשונית 'חיפוש' בחלון הראשי עבור חיפוש בתוכן של סייע שולחן העבודה.
errObjectUpdate	לא ניתן לעדכן אובייקט. עדכן את האובייקט באמצעות סוג דומה.
config_headers_differ1	המידע על הפרופיל אינו מעודכן. לחץ על 'המשך' כדי לעדכן את הפרויקט.
config_headers_differ2	מומלץ ליצור ארכיון לפני עדכון.
default_start_mode	תוכן התחלה בברירת מחדל
default_start_mode.h	מגדיר את המצב או את פורמט המסמך שיופעל בברירת מחדל מרשימת התוכן.
default_start_doc	מסמך התחלה בברירת מחדל
default_start_doc.h	מגדיר את סוג המסמך, אם המסמך נקבע בהגדרה 'תוכן התחלה בברירת מחדל'.
show_next_btn	לחצן הבא
show_next_btn.h	סיור מודרך בלבד\nמציין אם הלחצן 'עבור לשלב הבא' מוצג בבועת האובייקט.
condition	תנאי
condition.h	בזמן ניגון ההקלטה, הערך המוזן על ידי המשתמש חייב להתאים לתנאי על מנת לעבור לשלב הבא או על מנת לדלג לשלב מסוים. \nבחר ב'ערוך תנאי' כדי ליצור או לערוך תנאי.
errDuplicateContext	יישום זה כבר מוקלט.
add_sticky_notes	מיקום: בקרת 'הוסף פתק נדבק'
add_sticky_notes.h	מאפשר לך להציג בקרה עבור הוספת פתק נדבק לדף. באפשרותך לציין את המיקום של הבקרה בסרגל הצידי.
show_instant_help_btn	מיקום: בקרת 'עזרה מיידית'
show_instant_help_btn.h	מאפשר לך להציג בקרה עבור הפעלת העזרה המיידית. באפשרותך לציין את המיקום של הבקרה בסרגל הצידי.
show_carousel	הצג קרוסלה
show_carousel.h	אפשרות זו מציגה סייע שולחן עבודה במצב קרוסלה.
condition_pattern	דפוס תנאים
condition_pattern.h	מציין את הדפוס המשמש עבור התנאי.
condition_value	ערך תנאי
condition_value.h	מכיל את הערך המשמש לתנאי. הזן טקסט או מספר על בסיס הדפוס הנבחר.
condition_jump_target	יעד דילוג
condition_jump_target.h	סיור מודרך בלבד\nמציין יעד למעבר עבור התנאי. בחר שלב מתוך הרשימה הנפתחת. הניווט עובר לשלב שצוין, אם התנאי מתאים.
condition_text	טקסט תנאי
condition_text.h	מכיל טקסט להצגה, אם התנאי לא מולא.
condition_case_sensitive	תלוי רישיות
condition_case_sensitive.h	מציין שהתנאי הוא תלוי רישיות.
condition_ignore_on_load	התעלם בעת טעינת הדף
condition_ignore_on_load.h	עזרת הקשר בלבד\nמציין שהתנאי לא נבדק בטעינת הדף. התנאי נבדק כאשר משתמשים בבקרה מתאימה. הדבר מונע זאת, כדי להציג ישירות את בועת התנאי.
c_equals	שווה ל-
c_not_equals	לא שווה ל-
c_greater	גדול מ-
c_greater_equals	גדול או שווה ל-
c_less	קטן מ-
c_less_equals	קטן או שווה ל-
c_min_char	מספר תווים מינימלי
c_max_char	מספר תווים מקסימלי
c_num_char	מספר תווים שווה ל-
c_reg_exp	ביטוי רגיל
vertical	אנכי
horizontal	אופקי
AutoBarReady	לא פעיל
AutoBarExplanation	הוסף הסבר
AutoBarChooseApp	בחר יישום
AutoBarRecord	רשומה
AutoBarBusy	עסוק
AutoBarPause	הפסק
AutoBarReRecManualHotspot	בקרת עריכה: לחץ Ctrl + Enter כדי להמשיך עם השינויים. לחץ Esc כדי לבטל את השינויים.
wizAddExplanation	הוסף הסבר
AutoBarNoRecognition	לא זוהו בקרות
AutoBarDiagnosis	אבחנה
condition_bubblestyle	סגנון בועה
condition_bubblestyle.h	מגדיר איזה משאב סגנון בועה ישמש להצגת טקסט התנאי.
condition_highlight_bgr	צבע הדגשה
condition_highlight_bgr.h	מגדיר את הצבע של הדגשת הבקרה.
IDS_MPI_TOURSTOP_LABEL	שם
IDS_MPI_TOURSTOP_LABEL_MODIFIED	תרגם ידנית
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	הצג בהצגת התקדמות
IDS_MPI_TOURSTOP_JUMP	יעד דילוג
IDS_MPI_TOURSTOP_CALLABLE	שגרת משנה
basic_info	תכונות בסיסיות
IDS_NO_IMAGE_SELECT	לא נבחרה תמונה
IDS_NO_IMAGE	תמונה לא נמצאה
ID_INSERT_TAKE	הוסף שלב
ID_PRJ_LAYOUT_HORZ	פריסה אופקית
ID_PRJ_LAYOUT_VERT	פריסה אנכית
ID_PRJ_LAYOUT_DIV	פריסה מחולקת - 1
ID_PRJ_LAYOUT_4	פריסה מחולקת - 2
ID_PRJ_LAYOUT_5	פריסה מחולקת - 3
IDS_UNTITLED	(ללא כותרת)
docTableHeaderStep	שלב
layout_advanced	פריסה מתקדמת
showEditorHelp	הצג עזרת עורך אינטרנט
slide:insert_tb	הוסף
slide:action_tb	פעולה
slide:structure_tb	מבנה
slide:view_tb	תצוגה
existing_scrs_in_prj	המסך הנוכחי כבר נמצא בשימוש יותר מפעם אחת בפרויקט שלך. \nבחר את המסך שאליו ברצונך להוסיף את האובייקטים המוקלטים.
start_topic	התחל
guided_tour	סיור מודרך
context_help	עזרת הקשר
off	כבוי
main_bar_1	עמודה ראשית 1
main_bar_2	עמודה ראשית 2
main_bar_3	עמודה ראשית 3
main_bar_4	עמודה ראשית 4
main_bar_5	עמודה ראשית 5
main_bar_6	עמודה ראשית 6
main_bar_7	עמודה ראשית 7
main_bar_8	עמודה ראשית 8
sub_menu_1	תפריט משנה 1
sub_menu_2	תפריט משנה 2
sub_menu_3	תפריט משנה 3
sub_menu_4	תפריט משנה 4
sub_menu_5	תפריט משנה 5
sub_menu_6	תפריט משנה 6
content_btn	מיקום: בקרת 'תוכן'
content_btn.h	מציין את המיקום של בקרת ה'תוכן' בסרגל הצידי.
search_btn	מיקום: בקרת 'חיפוש'
search_btn.h	מציין את המיקום של בקרת ה'תוכן' בסרגל הצידי.
orCenter	מרכז
orNorth	צפון
orWest	מערב
orNortWest	צפון מערב
orEast	מזרח
orNortEast	צפון מזרח
orSouth	דרום
orSouthWest	דרום מערב
orSoutEast	דרום מזרח
screen_tolerence	דרגת חופש של הפרש מסך (%)
screen_tolerence.h	פרמטר זה מגדיר את התאמת הגרפיקה הנחוצה בין דף המסך המוצג וצילום המסך המתועד באחוזים להצגת מידע ההקשר המשויך. אם חוסרי ההתאמה בגרפיקה הם מעל הערך המוגדר, ה-@{NAVIGATOR} ישווה את מפתח הדף המתועד עם דף המסך ויציג את התוכן המתאים עבור דף יישום אחר.
video_folder	תיקיית הקלטות וידאו
video_folder.h	מציין את התיקייה לאחסון הקלטות וידיאו. \nהערה: הקלטות וידיאו לא מאוחסנות בתיקיית מטמון של @{NAVIGATOR} עקב גדלי הקבצים.
allow_video_rec	אפשר הקלטת וידאו
allow_video_rec.h	מאפשר למשתמשים להקליט תוכן וידאו
hide_da_on_web_assistant	הסתר @{NAVIGATOR} במהלך הפעלת @{XRAY}
hide_da_on_web_assistant.h	מציין שחלונות @{NAVIGATOR} מוסתרים כאשר @{XRAY} מופעל ברקע הקדמי.
show_web_assistant_msg	הצג הודעה של @{XRAY}
show_web_assistant_msg.h	מציין שהודעה מוצגת כאשר @{XRAY} מופעל ברקע הקדמי או יוצא ממצב מהרקע הקדמי.
bmain_height	גובה
bmain_height.h	מגדיר את גובה הבועה הראשית בפיקסלים. אם כמות הטקסט חורגת מהמקום הזמין בבועה, גובהה יותאם אוטומטית עד לגובה הנדרש. 
bmain_style	סגנון
bmain_style.h	הגדרה זו קובעת איזה סוג בועה ישמש להצגת הבועה הראשית. סוגי בועות מוגדרים באמצעות 'עורך סוג הבועה' שניתן להפעיל מהתפריט 'כלים'->'ערוך סוגי בועה'. סוגי בועה תמיד זמינים עבור כל אזור העבודה.
bmain_width	רוחב
bmain_width.h	מגדיר את רוחב הבועה המרכזית בפיקסלים.
bottom_dock	מעוגן לתחתית
cache_stale_interval	מרווח מיושן (דקות)
cache_stale_interval.h	מפעיל את השימוש במטמון @{NAVIGATOR} ומגדיר מסגרת זמן לעדכון התוכן בתיקיית המטמון. הערך מוגדר בדקות. \nכדי לבטל את הפעלת המטמון שנה את הערך ל-'0'.
centered	ממורכז
close_details	סגור חלון תוכן
close_details.h	מגדיר מקש פונקציה לסגירת חלון התוכן עבור הפרויקט שנבחר.
confirmation_hotkey	מקש הפעלה לאישור שלב
confirmation_hotkey.h	מגדיר מקש הפעלה לאישור השלבים במהלך ניגון ההקלטה של סייע התהליך.
detail_positioning	יישור חלון תוכן
detail_positioning.h	מגדיר את יישור חלון התוכן על המסך. חוץ מביישור 'ממורכז', תוכן החלון יעוגן לחלון הראשי.
detail_size	גודל חלון תוכן
detail_size.h	מגדיר את הגודל (רוחב, גובה) של חלון התוכן בפיקסלים.
enable_search	הפעל לשונית חיפוש
enable_search.h	מפעיל פונקציונאליות חיפוש בתוכן של סייע שולחן העבודה
h_dock	מעוגן אופקית
leaves_page	יוצא מהמסך
leaves_page.h	אפשרות זו מציינת לניווט שהפעלה הנדרשת עבור אובייקט זה מובילה לטעינת דף חדש. ניתוח של דף חדש מבוצע ברגע שהפעולה מבוצעת באובייקט וטעינת הדף מסתיימת.
left_dock	מעוגן שמאלה
maximize_details	הגדל חלון תוכן
maximize_details.h	מגדיר מקש פונקציה להגדלת חלון התוכן.
next_doc	בחר את המסמך הבא
next_doc.h	מגדיר מקש פונקציה לבחירת המסמך הבא בחלון התוכן.
next_project	בחר את הפרויקט הבא
next_project.h	מגדיר מקש פונקציה לבחירת הפרויקט הבא בחלון הראשי.
open_content	פתח תוכן
open_content.h	מגדיר מקש פונקציה לפתיחת אובייקט תוכן נבחר.
open_details	פתח חלון תוכן
open_details.h	מגדיר מקש פונקציה לפתיחת חלון תוכן עבור הפרויקט שנבחר.
prev_doc	בחר מסמך קודם
prev_doc.h	מגדיר מקש פונקציה לבחירת מסמך קודם בחלון התוכן.
prev_project	בחר פרויקט קודם
prev_project.h	מגדיר מקש פונקציה לבחירת פרויקט קודם בחלון הראשי.
right_dock	מעוגן לימין
show_execute	הצג לחצן ביצוע
show_execute.h	מגדיר אם לחצן ביצוע מוצג בבועת האובייקט במהלך ניגון הקלטה. הלחצן מאפשר למשתמש לבצע פעולה ביישום ולאחר מכן מוצג השלב הבא. 
show_icon_on_start	הצג סמל סטאטוס בתהחלה
show_icon_on_start.h	מגדיר עבור התחלת סייע שולחן העבודה, אם סמל הסטאטוס יוצג במקום החלון הראשי.
start_doc	פתח מסמך
start_doc.h	מגדיר מקש פונקציה לפתיחת מסמך שנבחר מחלון התוכן.
step_on_same_page	שלב באותו דף
top_dock	מעוגן למעלה
v_dock	מעוגן אנכית
