NAVIGATOR	Desktop Assistant
screenshot_rect.h	Zobrazuje, která oblast původní obrazovky byla použita pro snímek obrazovky objektu. Obvykle nejsou potřeba ruční úpravy.
show_bubble.h	Tato možnost definuje, zda se bublina zobrazí ihned po úplném načtení stránky.
start_from_arbitrary.h	Tato možnost definuje, že lze prohlídku s výkladem spustit z libovolného kroku a ne od začátku procesu.
show_hilight.h	Určuje, zda se pro objekty zobrazí zvýraznění.
show_highlight.h	Určuje, zda se mají pro objekty zobrazit zvýraznění.
show_on_focus.h	Tato možnost definuje, zda bude bublina zobrazena, když se fokus na obrazovce přesune mimo příslušný objekt.
source.h	Pokud byla navigace převedena ze simulace, parametr určuje původní učební jednotku.
subkey.h	V některých případech pomůže, když budou některé části původní části klíče ignorovány, např. protože varianty určité stránky nejsou relevantní a se všemi by se mělo v navigaci zacházet podle stejného klíče a kroku. Tato možnost nutí rozpoznávací mechanizmus, aby považoval klíč za shodu, i když rozpoznávání pro stránku nahlásilo více kritérií klíče, než je v klíči definováno. Klíč stránky proto lze zkrátit, aby byla jedním klíčem pokryta více než jedna stránka.
target_name.h	Obsahuje název okna aplikace.
text_d.h	Tento parametr obsahuje znakový řetězec, který má být zadán do referovaného vstupního pole. Obsahuje hodnotu zadanou při automatickém záznamu. Tento řetězec je vložen do vysvětlovacích textů bublin v různých režimech místo zástupného symbolu „${text_d}“ (viz textový režim v editoru HTML) při automatickém generování obsahu bubliny s textovými moduly při záznamu.
text_d_specializer.h	Tento parametr obsahuje znakový řetězec, který má být zadán do referovaného vstupního pole. Obsahuje hodnotu zadanou při automatickém záznamu. Tento řetězec je vložen do vysvětlovacích textů bublin v různých režimech místo zástupného symbolu „${text_d}“ (viz textový režim v editoru HTML) při automatickém generování obsahu bubliny s textovými moduly při záznamu.
tolerance.h	Hodnota definuje toleranci pro stupeň shody při slučování maker Obrazovka. Toto nastavení se vztahuje k funkci „Sloučit makra obrazovky“, kterou spustíte z menu Nástroje -> Hromadné změny. Zvýšení hodnoty zvýší práh tolerance. V tomto případě lze sloučit také snímky obrazovky, na kterých se zobrazují různé objekty. Hodnota je specifikována v procentech.
uid.h	Obsahuje jedinečný identifikátor makra, pod kterým je makro v projektu vedeno.
win_rect.h	Definuje velikost okna při vytváření projektu.
explanation_type.h	Tato možnost určuje typ poznámky. V závislosti na nastavení typu se s textem zobrazí piktogram, aby byl informační text zvýrazněný.
app_info.h	Nastavení definuje, zda se aplikace zobrazuje v kontextové nápovědě. Pokud se aplikace nemá zobrazovat, nastavení musí být deaktivováno.
app_link_to_sim.h	Tento parametr umožňuje zobrazit odkaz na simulaci, která je uvedena v parametru „Zdroj“ s typem kontextu. V procesu lze vybrat různé režimy.
screen_info.h	Nastavení definuje, zda se stránka zobrazuje v kontextové nápovědě. Pokud se obrazovka nemá zobrazovat, nastavení musí být deaktivováno.
screen_link_to_sim.h	Tento parametr umožňuje zobrazit odkaz na simulaci, která je uvedena v parametru „Zdroj“ s typem kontextu. V procesu lze vybrat různé režimy.
object_info.h	Jen kontextová nápověda\nNastavení definuje variantu, která se má zobrazit pro objekt.
open_expanded.h	Pokud je tato možnost aktivována, hlavní bublina se zobrazí s otevřeným seznamem objektů a stránek.
display_on.h	Tento parametr definuje, v jaké situaci se má zobrazit hlavní bublina navigace. Při zahájení navigace, při zobrazení aplikace či odpovídající stránky aplikace.
area.h	Parametr definuje pozici a velikost ovládacího prvku. První dvě čísla indikují pozici objektu vzhledem k levému a hornímu okraji obrazovky. Poslední dvě čísla definují šířku a výšku objektu. Tlačítko vedle vstupního pole otevře editační dialogové okno, které umožňuje upravit pozici a velikost objektu.
form_on.h	Definuje, že je krok formulář. Všechny akce kroku jsou při přehrávání zobrazeny v jedné bublině.
transition	Další krok prohlídky s výkladem
transition_info	Další krok prohlídky s výkladem
action_pa	Akce
trans_action	Akce
step_name1	Další krok
step_name2	Alternativní krok 1
step_name3	Alternativní krok 2
step_name4	Alternativní krok 3
LClick	Kliknutí levým tlačítkem
RClick	Kliknutí pravým tlačítkem
LDblClick	Dvojité kliknutí levým tlačítkem
RDblClick	Dvojité kliknutí pravým tlačítkem
Focus	Fokus
FocusLost	Fokus byl ztracen
step	Krok prohlídky s výkladem
name	Název
end_message	Text
show_end_window	Koncové okno
show_end_window.h	Určuje, že se na konci prohlídky s výkladem zobrazí okno. Okno uživateli umožňuje zavřít prohlídku s výkladem ručně. Pokud je tato možnost deaktivovaná, okno se nezobrazí a prohlídka s výkladem se zavře automaticky.
trans_action.h	Jen prohlídka s výkladem\nUrčuje akci, která spustí přechod na další krok prohlídky s výkladem.
action_pa.h	Toto nastavení určuje, na základě které uživatelské akce bude proveden přechod na další krok prohlídky s výkladem.
step_name1.h	Jen prohlídka s výkladem\nDefinuje další krok procesního toku.
step_name2.h	Jen prohlídka s výkladem\nDefinuje alternativní krok prohlídky s výkladem, pokud definovaný krok prohlídky s výkladem nelze zobrazit.
step_name3.h	Jen prohlídka s výkladem\nDefinuje alternativní krok prohlídky s výkladem, pokud definovaný alternativní krok 1 prohlídky s výkladem nelze zobrazit.
step_name4.h	Jen prohlídka s výkladem\nDefinuje alternativní krok prohlídky s výkladem, pokud definovaný alternativní krok 2 prohlídky s výkladem nelze zobrazit.
step_on_same_page.h	Jen prohlídka s výkladem\nToto nastavení by mělo být aktivováno, pokud je další krok prohlídky s výkladem na stejné stránce aplikace. Zabrání se tak rozpoznávání stránky.
name.h	Definuje název kroku prohlídky s výkladem. Název se zobrazuje v nastavení 'Další krok prohlídky s výkladem' makra 'Objekt' pro daný výběr.
set_value	Nastavit hodnotu automaticky
set_value.h	Nastavení definuje, zda bude hodnota makra nastavena automaticky při přehrávání navigace.
end_message	Text
end_message.h	Do tohoto textového pole můžete zadat text, který se v bublině zobrazí na konci procesu. V textovém poli je předem vyplněn výchozí text.
restart_option	Tlačítko Restart
restart_option.h	Pokud je tato možnost aktivována, v bublině se zobrazí tlačítko, které umožňuje opakovat proces. Proces tak lze provést znovu s jinými položkami.
record_end_display	Upravit bublinu
end_bubble	Bublina – konec procesu
bend_position	Pozice
bend_position.h	Hodnoty, které jsou zde zadány, určují pozici bubliny na obrazovce. Hodnoty jsou určeny v pixelech a vztahují se k hornímu levému rohu obrazovky.
bend_style	Styl
bend_style.h	Toto nastavení definuje, který styl bubliny se má použít pro zobrazení bubliny. Styly bublin jsou definovány v „Editoru stylů bublin“, který otevřete z menu „Nástroje “ -> „Upravit styly bublin“. Styly bublin jsou vždy dostupné pro celou pracovní oblast.
bend_width	Šířka
bend_width.h	Definuje šířku bubliny (v pixelech), která se má zobrazit.
bend_height	Výška
bend_height.h	Definuje výšku bubliny (v pixelech), která se má zobrazit.
process_start_unit	Styl prohlídky s výkladem
record_pa_control	Záznam kroku prohlídky s výkladem
prev_step	Předchozí krok
next_step	Další krok
disqualifier	Vyloučit obrazovku
disqualifier.h	Specifikátor stránky umožňuje rozlišit podobné stránky aplikace podle určitého objektu. Tato možnost určuje, zda má být rozpoznaná stránka aplikace zobrazena nebo vyloučena, pokud je dostupný specifikátor stránky. \nZobrazení miniatury zobrazuje stav možnosti: symbol plus (nevylučovat) nebo mínus (vyloučit).
exception_bubble	Bublina – zpracování výjimky
bexp_position	Pozice
bexp_position.h	Zadané hodnoty budou definovat pozici bubliny na obrazovce. Hodnoty jsou zadány v pixelech. Bublina se zobrazí v horním levém rohu obrazovky.
bexp_style	Styl
bexp_style.h	Zde můžete vybrat typ bubliny, který chcete použít. Styly bublin lze definovat v editoru stylů bublin, který otevřete z menu:  Nástroje -> Upravit styl bubliny.  Různé styly bublin jsou vždy dostupné pro celou pracovní oblast.
content_demo	Režim demo
content_demo.h	Díky této možnosti se režim demo skupiny zobrazí v asistentu pro stolní počítače.
content_practice	Cvičný režim
content_practice.h	Díky této možnosti se cvičný režim skupiny zobrazí v asistentu pro stolní počítače.
content_test	Testovací režim
content_test.h	Díky této možnosti se testovací režim skupiny zobrazí v asistentu pro stolní počítače.
content_concurrent	Souběžný režim
content_concurrent.h	Díky této možnosti se souběžný režim skupiny zobrazí v asistentu pro stolní počítače.
content_navi	Navigace
content_navi.h	Díky této možnosti se navigace skupiny zobrazí v asistentu pro stolní počítače.
content_documentation	Dokumentace
content_documentation.h	Díky této možnosti se dokumentace skupiny zobrazí v asistentu pro stolní počítače.
content_externals	Externí soubory
content_externals.h	Díky této možnosti se externí soubory skupiny zobrazí v asistentu pro stolní počítače.
navi_style	Styl
navi_style.h	Definuje vzhled okna navigace. Vyberte zdroj stylu ze seznamu.
menu_path:/record	Záznam
F1HELPNAME	nápověda
alignment	Zarovnání bubliny
alignment.h	Specifikuje zarovnání okna bubliny na obrazovce. Možnost „Volně“ umožňuje definovat pozici v parametru „Pozice bubliny“.
bform_alignment	Zarovnání
bform_alignment.h	Definuje zarovnání okna bubliny formuláře na obrazovce. Možnost „Volně“ umožňuje definovat pozici v parametru „Pozice bubliny formuláře“.
gloss_bubble	Bublina glosáře
gloss_bubble_style	Styl
gloss_bubble_style.h	Definuje vzhled bubliny glosáře. Vyberte zdroj stylu ze seznamu.
ellipse	Kruh
gloss_bubble_size	Velikost
gloss_bubble_size.h	Definuje velikost (šířku, výšku) bubliny glosáře v pixelech.
Navi	Desktopový asistent
exclude_from_da	Vyloučit z desktopového asistenta
exclude_from_da.h	Specifikuje, že klíč stránky nebude zohledněn pro rozpoznání kontextu v desktopovém asistentu.
all_as_descr	Použít text od
all_as_descr.h	Definuje typ textu pro @{NAVIGATOR}. Standardní hodnota je Krátký popis.
consider_roles	Zohlednit role
consider_roles.h	Aktivuje použití rolí pro zobrazení obsahu při přehrávání.
consider_categories	Zohlednit kategorie obsahu
consider_categories.h	Aktivuje použití kategorií obsahu pro seřazení obsahu v hlavním okně @{NAVIGATOR}.
disable_ca_in_pa	Skrýt okamžitou nápovědu v prohlídce s výkladem
disable_ca_in_pa.h	Určuje, zda jsou informace okamžité nápovědy skryté při přehrávání prohlídky s výkladem. Až bude prohlídka s výkladem dokončena, okamžitá nápověda se zobrazí znovu.
full_desc	Popis
shrt_desc	Krátký popis
wrong_position	Chyba pozice
help	Nápověda
warning	Upozornění
maintenance	Údržba
update	Aktualizovat
new	Nová
training	Školení
attachment	Příloha
link	Propojení
tip	Tip
note	Poznámka
compliance	Shoda
mini_bubble_style	Styl malých ikon
mini_bubble_style.h	Definuje zdroj stylů pro malé ikony použité pro projekt. Typ zdroje malých ikon náleží do přizpůsobitelných zdrojů. \nIkonu lze nastavit v každém makru akce a vysvětlení pomocí parametru 'Typ malé ikony' v části 'Rozšířené'.
mini_bubble	Typ malé ikony
mini_bubble.h	Jen kontextová nápověda\nDefinuje typ pro malou ikonu objektu. Ikona je založena na definovaném 'Stylu malých ikon' makra 'Styl'.
NavRecMouseWheel	Pokračujte kolečkem myši. Stisknutím ESC ukončíte posun myší.
search_type	Druh vyhledávání
none	Nic
search_in_lib	V @{LIBRARY}
search_in_da	Skupina desktopového asistenta
search_type.h	Určuje funkci pro hledání obsahu. Vyberte typ z rozbalovacího seznamu. \nNic: Deaktivuje funkci hledání. \nV @{LIBRARY}: Otevře @{LIBRARY} pro hledání v obsahu@{LIBRARY}. \nVe skupině desktopového asistenta: Zobrazuje záložku 'Hledání' v hlavním okně pro hledání v obsahu desktopového asistenta.
errObjectUpdate	Objekt nelze aktualizovat. Aktualizujte objekt podobným typem.
config_headers_differ1	Informace o profilu jsou zastaralé. Aktualizujte projekt kliknutím na Pokračovat.
config_headers_differ2	Před aktualizací se doporučuje vytvořit archiv.
default_start_mode	Výchozí počáteční obsah
default_start_mode.h	Definuje režim nebo formát dokumentu, který se má použít jako výchozí ze seznamu obsahu.
default_start_doc	Výchozí počáteční dokument
default_start_doc.h	Definuje typ dokumentu, pokud je dokument nastaven v nastavení „Výchozí počáteční obsah“.
show_next_btn	Tlačítko Další
show_next_btn.h	Jen prohlídka s výkladem\nUrčuje, že se v bublině objektu zobrazí tlačítko 'Přejít na další krok'.
condition	Podmínka
condition.h	Při přehrávání: Hodnota zadaná uživatelem musí odpovídat podmínce, abyste mohli přejít do dalšího kroku nebo na konkrétní krok. \nPokud chcete vytvořit či upravit podmínku, zvolte Úprava podmínky.
errDuplicateContext	Tato aplikace je již zaznamenána.
add_sticky_notes	Pozice: 'Přidat rychlou poznámku'
add_sticky_notes.h	Umožňuje zobrazit ovládací prvek pro přidání rychlé poznámky na stránku. Pozici ovládacího prvku můžete upravit v postranním panelu.
show_instant_help_btn	Pozice: Ovládací prvek 'Okamžitá nápověda'
show_instant_help_btn.h	Umožňuje zobrazit ovládací prvek pro aktivaci okamžité nápovědy. Pozici ovládacího prvku můžete upravit v postranním panelu.
show_carousel	Zobrazit karusel
show_carousel.h	Tato možnost zobrazuje desktopového asistenta v režimu karuselu.
condition_pattern	Vzorec podmínky
condition_pattern.h	Určuje vzorec použitý pro danou podmínku.
condition_value	Hodnota podmínky
condition_value.h	Obsahuje hodnotu použitou pro podmínku. Zadejte text nebo číslo založené na vybraném vzorci.
condition_jump_target	Cíl přechodu
condition_jump_target.h	Jen prohlídka s výkladem\n Určuje cíl přechodu pro podmínku. Vyberte krok z rozbalovacího seznamu. Navigace přejde na zadaný krok, pokud je splněna příslušná podmínka.
condition_text	Text podmínky
condition_text.h	Obsahuje text k zobrazení, pokud podmínka není splněna
condition_case_sensitive	Rozlišování velkých a malých písmen
condition_case_sensitive.h	Specifikuje, že podmínka rozlišuje velká a malá písmena.
condition_ignore_on_load	Ignorovat při načtení stránky
condition_ignore_on_load.h	Jen kontextová nápověda\n Určuje, že podmínka nebude zkontrolována při načtení stránky. Podmínka je zkontrolována, když se používá odpovídající ovládací prvek. Tato možnost zabraňuje tomu, aby se bublina zobrazila přímo.
c_equals	Je rovno
c_not_equals	Není rovno
c_greater	Je větší než
c_greater_equals	Je větší nebo rovno
c_less	Je menší než
c_less_equals	Je menší nebo rovno
c_min_char	Minimální počet znaků
c_max_char	Maximální počet znaků
c_num_char	Počet znaků se rovná
c_reg_exp	Regulární výraz
vertical	Svisle
horizontal	Vodorovně
AutoBarReady	Neaktivní
AutoBarExplanation	Vložit vysvětlení
AutoBarChooseApp	Výběr aplikace
AutoBarRecord	Záznam
AutoBarBusy	Zaneprázdněnost
AutoBarPause	Pozastavení
AutoBarReRecManualHotspot	Upravit ovládací prvek: Stiskněte Ctrl + Enter, chcete-li pokračovat ve změnách. Stisknutím Esc změny zrušíte.
wizAddExplanation	Přidat vysvětlení
AutoBarNoRecognition	Nebyl rozpoznán žádný ovládací prvek
AutoBarDiagnosis	Diagnóza
condition_bubblestyle	Styl bubliny
condition_bubblestyle.h	Definuje, který zdroj stylu bubliny se má použít k zobrazení textu podmínky.
condition_highlight_bgr	Barva zvýraznění
condition_highlight_bgr.h	Definuje barvu pro zvýraznění pro ovládací prvek.
IDS_MPI_TOURSTOP_LABEL	Název
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Přeložit ručně
IDS_MPI_TOURSTOP_NAME	Jedinečný identifikátor
IDS_MPI_TOURSTOP_SHOW	Zobrazit v zobrazení postupu
IDS_MPI_TOURSTOP_JUMP	Cíl přechodu
IDS_MPI_TOURSTOP_CALLABLE	Je podrutina
basic_info	Základní vlastnosti
IDS_NO_IMAGE_SELECT	Nebyl vybrán žádný obrázek
IDS_NO_IMAGE	Obrázek nebyl nalezen
ID_INSERT_TAKE	Přidat krok
ID_PRJ_LAYOUT_HORZ	Vodorovné rozložení
ID_PRJ_LAYOUT_VERT	Svislé rozložení
ID_PRJ_LAYOUT_DIV	Rozdělené rozložení - 1
ID_PRJ_LAYOUT_4	Rozdělené rozložení - 2
ID_PRJ_LAYOUT_5	Rozdělené rozložení - 3
IDS_UNTITLED	(bez názvu)
docTableHeaderStep	Krok
layout_advanced	Rozšířené rozložení
showEditorHelp	Zobrazit nápovědu webového editoru
slide:insert_tb	Vložit
slide:action_tb	Akce
slide:structure_tb	Struktura
slide:view_tb	Zobrazení
existing_scrs_in_prj	Aktuální obrazovka je již ve vašem projektu použita více než jednou. \nVyberte obrazovku, na kterou chcete přidat zaznamenané objekty.
start_topic	Zahájit
guided_tour	Prohlídka s výkladem
context_help	Kontextová nápověda
off	Vyp.
main_bar_1	Hlavní lišta 1
main_bar_2	Hlavní lišta 2
main_bar_3	Hlavní lišta 3
main_bar_4	Hlavní lišta 4
main_bar_5	Hlavní lišta 5
main_bar_6	Hlavní lišta 6
main_bar_7	Hlavní lišta 7
main_bar_8	Hlavní lišta 8
sub_menu_1	Podmenu 1
sub_menu_2	Podmenu 2
sub_menu_3	Podmenu 3
sub_menu_4	Podmenu 4
sub_menu_5	Podmenu 5
sub_menu_6	Podmenu 6
content_btn	Pozice: Ovládací prvek 'Obsah'
content_btn.h	Určuje pozici ovládacího prvku 'Obsah‘ v postranním panelu.
search_btn	Pozice: Ovládací prvek 'Hledání'
search_btn.h	Určuje pozici ovládacího prvku 'Hledání‘ v postranním panelu.
orCenter	Střed
orNorth	Sever
orWest	Západ
orNortWest	Severozápad
orEast	Východ
orNortEast	Severovýchod
orSouth	Jih
orSouthWest	Jihozápad
orSoutEast	Jihovýchod
screen_tolerence	Tolerovaný rozdíl obrazovky (%)
screen_tolerence.h	Tento parametr definuje nezbytnou grafickou shodu zobrazené stránky obrazovky a zaznamenaného snímku obrazovky v procentech pro asociované kontextové informace k zobrazení. Pokud grafická neshoda překračuje definovanou hodnotu, @{NAVIGATOR} porovná zaznamenaný klíč stránky se stránkou obrazovky a zobrazí příslušný obsah pro jinou stránku aplikace.
video_folder	Složka Nahraná videa
video_folder.h	Určuje, do které složky se ukládají zaznamenaná videa. \nPoznámka: zaznamenaná videa se neukládají do složky mezipaměti v @{NAVIGATOR}, protože jsou příliš velká.
allow_video_rec	Povolit záznam videa
allow_video_rec.h	Povolit uživatelům, aby zaznamenávali videa.
hide_da_on_web_assistant	Skrýt @{NAVIGATOR} při běhu @{XRAY}
hide_da_on_web_assistant.h	Určuje, že jsou okna @{NAVIGATOR} skrytá, když je @{XRAY} spuštěno v popředí.
show_web_assistant_msg	Zobrazit zprávu @{XRAY}
show_web_assistant_msg.h	Určuje, že se zobrazí zpráva, když je @{XRAY} spuštěno v popředí nebo opouští režim v popředí.
auto_hide	Skrýt po animaci
auto_hide.h	Pokud je tato možnost aktivována, zvýraznění je po dokončení animace znovu automaticky skryto.
bmain_height	Výška
bmain_height.h	Definuje výšku hlavní bubliny v pixelech. Pokud množství textu překračuje volné místo v bublině, výška textu bude automaticky přizpůsobena požadovanému místu.
bmain_style	Styl
bmain_style.h	Toto nastavení definuje, který typ bubliny se použije pro zobrazení hlavní bubliny. Typy bublin jsou definovány v „Editoru typů bublin“, který lze spustit z menu „Nástroje “ -> „Upravit typy bublin“. Typy bublin jsou vždy dostupné pro celou pracovní oblast.
bmain_width	Šířka
bmain_width.h	Definuje šířku hlavní bubliny v pixelech.
bottom_dock	Dokování dolů
cache_stale_interval	Interval zastarání (min.)
cache_stale_interval.h	Aktivuje použití mezipaměti @{NAVIGATOR} a definuje časový rámec pro aktualizaci obsahu ve složce mezipaměti. Hodnota je definována v minutách. \nChcete-li mezipaměť deaktivovat, změňte hodnotu na '0'.
centered	Vystředěno
close_details	Zavřít okno s obsahem
close_details.h	Definuje funkční klávesu pro zavření okna s obsahem pro vybraný projekt.
confirmation_hotkey	Klávesová zkratka potvrzení kroku
confirmation_hotkey.h	Definuje klávesovou zkratku pro potvrzování kroků během přehrávání procesního asistenta.
detail_positioning	Zarovnání okna s obsahem
detail_positioning.h	Definuje zarovnání okna s obsahem na obrazovce. Kromě zarovnání „Střed“ bude okno s obsahem přichyceno k hlavnímu oknu.
detail_size	Velikost okna s obsahem
detail_size.h	Definuje velikost v pixelech (šířku, výšku) okna s obsahem.
enable_search	Povolit záložku hledání
enable_search.h	Povoluje funkci hledání v obsahu desktopového asistenta
h_dock	Přichytit vodorovně
icon_position	Pozice ikony
icon_position.h	Zadané hodnoty budou definovat pozici ikony na obrazovce. Hodnoty jsou zadány v pixelech. Ikona se zobrazí v horním levém rohu obrazovky.
leaves_page	Opuštění obrazovky
leaves_page.h	Tato možnost pro navigaci indikuje, že požadovaná akce pro tento objekt vede k načtení nové stránky. Analýza nové stránky je vykonána, jakmile je pro objekt provedena akce a stránka dokončí načítání.
left_dock	Dokování vlevo
library_height	Výška bubliny
library_height.h	Definuje výšku bubliny v pixelech.
library_width	Šířka bubliny
library_width.h	Definuje šířku bubliny v pixelech.
maximize_details	Maximalizovat okno s obsahem
maximize_details.h	Definuje funkční klávesu pro maximalizaci okna s obsahem.
next_doc	Vybrat další dokument
next_doc.h	Definuje funkční klávesu pro výběr dalšího dokumentu v okně s obsahem.
next_project	Vybrat další projekt
next_project.h	Definuje funkční klávesu pro výběr dalšího projektu v hlavním okně.
open_content	Otevřít obsah
open_content.h	Definuje klíč funkce pro otevření vybraného objektu s obsahem.
open_details	Otevřít okno s obsahem
open_details.h	Definuje funkční klávesu pro otevření okna s obsahem pro vybraný projekt.
prev_doc	Vybrat předchozí dokument
prev_doc.h	Definuje funkční klávesu pro výběr předchozího dokumentu v okně s obsahem.
prev_project	Vybrat předchozí projekt
prev_project.h	Definuje funkční klávesu pro výběr předchozího projektu v hlavním okně.
right_dock	Dokování vpravo
show_execute	Zobrazit tlačítko provedení
show_execute.h	Definuje, zda se v bublině objektu při přehrávání zobrazí tlačítko provedení. Tlačítko umožňuje provést akci v aplikaci, následně se zobrazí další krok.
show_icon_on_start	Při startu zobrazit ikonu stavu
show_icon_on_start.h	Určuje, zda při spuštění desktopového asistenta bude místo hlavního okna zobrazena jen ikona stavu.
start_doc	Otevřít dokument
start_doc.h	Definuje funkční klávesu pro otevření vybraného dokumentu z okna s obsahem.
step_on_same_page	Krok na stejné stránce
top_dock	Dokování nahoru
v_dock	Přichyceno svisle
