NAVIGATOR	Desktop Assistant
show_on_focus.h	Cette option définit si la bulle est affichée lorsque le focus de l'écran est modifié par rapport à l'objet concerné
source.h	Si une navigation a été convertie à partir d'une simulation, le paramètre indique la leçon originale.
subkey.h	Dans certains cas, il est utile d'ignorer certaines parties de la partie d'origine d'une clé, par exemple, parce que les variantes d'une page donnée ne sont pas pertinentes et doivent toutes être traitées avec la même clé et la même étape dans la navigation. Cette option oblige le mécanisme de reconnaissance à établir une correspondance pour une clé, même si la reconnaissance a rapporté que la page contenait plus de critères de clé que le nombre défini dans la clé. Par conséquent, la clé de page peut être raccourcie de façon à couvrir plus d'une page avec une clé.
target_name.h	Contient le nom d'une fenêtre d'application.
text_d.h	Ce paramètre contient la chaîne de caractères à entrer dans la zone de saisie référencée. Il contient la valeur entrée pendant le processus d'enregistrement automatique. Cette chaîne est insérée dans les textes de bulle explicatifs, dans les différents modes, à la place du caractère générique "${text_d}" (voir mode texte dans l'éditeur HTML) lorsque du contenu de bulle est généré automatiquement avec des modules texte pendant l'enregistrement.
text_d_specializer.h	Ce paramètre contient la chaîne de caractères à entrer dans la zone de saisie référencée. Il contient la valeur entrée pendant le processus d'enregistrement automatique. Cette chaîne est insérée dans les textes de bulle explicatifs, dans les différents modes, à la place du caractère générique "${text_d}" (voir mode texte dans l'éditeur HTML) lorsque du contenu de bulle est généré automatiquement avec des modules texte pendant l'enregistrement.
tolerance.h	La valeur définit la tolérance pour le degré de correspondance lors de la fusion de macros 'Ecran'. Ce paramètre se rapporte à la fonction 'Fusionner macros Ecran' qui peut être lancée à partir du menu 'Outils -> Modification en masse'. L'augmentation de la valeur accroît le seuil de tolérance. Notez que, dans ce cas, il est également possible de fusionner les captures d'écran sur lesquelles sont affichés différents objets. La valeur est indiquée en pourcentage.
uid.h	Contient un identifiant unique de la macro sous lequel il est géré dans le projet.
win_rect.h	Indique la taille de la fenêtre lors de la création du projet.
explanation_type.h	Cette option définit le type de note. Selon le paramétrage du type, un pictogramme s'affiche en même temps que le texte de façon à surligner le texte de remarque en conséquence.
app_info.h	Cette option définit si l'application s'affiche dans l'aide contextuelle. Si l'application ne doit pas s'afficher, désactivez l'option.
app_link_to_sim.h	Ce paramètre peut être utilisé pour afficher un lien vers la simulation spécifiée dans le paramètre "Source", en plus du type de contexte. Différents modes peuvent être sélectionnés dans le processus.
screen_info.h	Cette option définit si la page s'affiche dans l'aide contextuelle. Si l'écran ne doit pas s'afficher, désactivez l'option.
screen_link_to_sim.h	Ce paramètre peut être utilisé pour afficher un lien vers la simulation spécifiée dans le paramètre "Source", en plus du type de contexte. Différents modes peuvent être sélectionnés dans le processus.
object_info.h	Aide contextuelle uniquement\nL'option définit la variante à afficher pour l'objet.
open_expanded.h	Si cette option est activée, la bulle principale est affichée avec la page et la liste d'objets est ouverte.
display_on.h	Ce paramètre définit dans quelle situation la bulle principale de la navigation doit être affichée. Au démarrage de la navigation, lors de la visualisation de l'application ou lors de la visualisation de la page d'application correspondante.
area.h	Le paramètre définit la position et la taille de la commande. Les deux premiers chiffres indiquent la position d'un objet à partir des bordures gauche et supérieure de l'écran. Les deux derniers chiffres définissent la largeur et la hauteur de l'objet. Le bouton à côté de la zone de saisie ouvre une boîte de dialogue d'édition qui permet de personnaliser la position et la taille de l'objet.
form_on.h	Définit que l'étape est un formulaire. Toutes les actions de l'étape sont affichées dans une bulle pendant le repassage.
transition	Étape suivante de la visite guidée
transition_info	Étape suivante de la visite guidée
action_pa	Action
trans_action	Action
step_name1	Étape suivante
step_name2	Étape alternative 1
step_name3	Étape alternative 2
step_name4	Étape alternative 3
LClick	Clic gauche
RClick	Clic droit sur la souris
LDblClick	Double clic gauche
RDblClick	Double clic droit
Focus	Focus
FocusLost	Sortie du focus
step	Étape de la visite guidée
name	nom
end_message	Texte
show_end_window	Fenêtre de fin
show_end_window.h	Indique qu'une fenêtre s'affiche à la fin de la visite guidée. Cette fenêtre permet à l'utilisateur de fermer la visite guidée manuellement. Si cette option est désactivée, la fenêtre ne s'affiche pas et la visite guidée se ferme automatiquement.
trans_action.h	Visite guidée uniquement\nIndique l'action déclenchant le passage à la prochaine étape de la visite guidée.
action_pa.h	Cette option définit l'action utilisateur déclenchant le passage à l'étape suivante de la visite guidée.
step_name1.h	Visite guidée uniquement\nDéfinit l'étape suivante dans le flux de processus.
step_name2.h	Visite guidée uniquement\nDéfinit une étape alternative de visite guidée si l'étape de la visite guidée définie ne peut pas être affichée.
step_name3.h	Visite guidée uniquement\nDéfinit une autre étape de la visite guidée si l'étape de la visite guidée alternative 1 définie ne peut pas être affichée.
step_name4.h	Visite guidée uniquement\nDéfinit une autre étape de la visite guidée si l'étape de la visite guidée alternative 2 définie ne peut pas être affichée.
step_on_same_page.h	Visite guidée uniquement\nCette option doit être activée si l'étape de la visite guidée suivante se trouve sur la même page d'application. Cela permet d'éviter une reconnaissance de page.
name.h	Définit le nom de l'étape de visite guidée. Le nom est affiché dans les options 'Étape de visite guidée suivante' d'une macro 'Objet' pour la sélection.
set_value	Définir valeur automatiquement
set_value.h	Cette option définit si la valeur de la macro doit être définie automatiquement lors de la lecture de la navigation.
end_message	Texte
end_message.h	Dans cette zone de texte, vous pouvez saisir le texte qui s'affiche dans la bulle à la fin du processus. La zone de texte est prédéfinie avec un texte par défaut.
restart_option	Bouton répéter
restart_option.h	Lorsque cette option est activée, un bouton apparaît dans la bulle. Il permet à l'utilisateur de répéter un processus. Il est ainsi possible d'exécuter un processus une nouvelle fois avec des entrées différentes.
record_end_display	Modifier l'info-bulle
end_bubble	Info-bulle de fin du processus
bend_position	Position
bend_position.h	Les valeurs saisies ici indiquent la position de la bulle sur l'écran. Les valeurs sont indiquées en pixels et se réfèrent au coin supérieur gauche de l'écran.
bend_style	Style
bend_style.h	Cette option définit le style de bulle à utiliser pour l'affichage de la bulle. Les styles de bulle sont définis via l'éditeur de style de bulle que vous pouvez ouvrir à partir du menu 'Outils' -> 'Éditer styles de bulles'. Les styles de bulle sont toujours disponibles pour l'intégralité de l'espace de travail.
bend_width	Largeur
bend_width.h	Définit la largeur de l'info-bulle objet à représenter en pixels.
bend_height	Hauteur
bend_height.h	Définit la hauteur de l'info-bulle objet à représenter en pixels.
process_start_unit	Style de la visite guidée
record_pa_control	Enregistrer étape de visite guidée
prev_step	Etape précédente du processus
next_step	Étape suivante
disqualifier	Exclure la page
disqualifier.h	L'ID de page permet de différencier des pages d'application similaires en utilisant un objet spécifique. Cette option indique si la page d'application reconnue doit être affichée ou exclue si l'ID de page est disponible. \nLa vue miniatures affiche le statut de l'option : le symbole plus (ne pas exclure) ou moins (exclure).
exception_bubble	Info-bulle Traitement des exceptions
bexp_position	Position
bexp_position.h	Les valeurs saisies ici indiquent la position de la bulle sur l'écran. Les valeurs sont indiquées en pixels. La bulle apparaît dans le coin supérieur gauche de l'écran.
bexp_style	Style
bexp_style.h	Ce paramètre permet de sélectionner le type de bulle que vous souhaitez utiliser. Les styles de bulle peuvent être définis par le biais de l'éditeur de styles de bulle, que vous pouvez ouvrir à partir du menu :  Outils -> Editer styles de bulles.  Les styles de bulles sont toujours disponibles pour l'intégralité de l'espace de travail.
content_demo	Mode démo
content_demo.h	Cette option permet d'afficher les modes démo compris dans un groupe dans l'assistant de bureau.
content_practice	Mode d'exercice
content_practice.h	Cette option permet d'afficher les modes exercice compris dans un groupe dans l'assistant de bureau.
content_test	Mode test
content_test.h	Cette option permet d'afficher les modes test compris dans un groupe dans l'assistant de bureau.
content_concurrent	Mode parallèle
content_concurrent.h	Cette option permet d'afficher les modes travaux pratiques compris dans un groupe dans l'assistant de bureau.
content_navi	Navigation
content_navi.h	Cette option permet d'afficher les navigations comprises dans un groupe dans l'assistant de bureau.
content_documentation	Documentation
content_documentation.h	Cette option permet d'afficher les documentations comprises dans un groupe dans l'assistant de bureau.
content_externals	Fichiers externes
content_externals.h	Cette option permet d'afficher les fichiers externes compris dans un groupe dans l'assistant de bureau.
navi_style	Style
navi_style.h	Définit l'apparence de la fenêtre de navigation. Sélectionnez une ressource de style dans la liste.
menu_path:/record	Enregistrement
F1HELPNAME	Aide
alignment	Alignement des bulles
alignment.h	Indique l'alignement de la fenêtre de bulle sur l'écran. L'option 'Libre' permet de définir une position dans le paramètre 'Position de la bulle'.
bform_alignment	Alignement
bform_alignment.h	Définit l'alignement de la fenêtre de bulle de formulaire sur l'écran. L'option 'Libre' permet de définir une position dans le paramètre 'Position de la bulle de formulaire'.
gloss_bubble	Bulle du glossaire
gloss_bubble_style	Style
gloss_bubble_style.h	Définit l'apparence de la bulle du glossaire. Sélectionnez une ressource de style dans la liste.
ellipse	Cercle
gloss_bubble_size	Taille
gloss_bubble_size.h	Définit la taille (largeur, hauteur) de la bulle du glossaire en pixels.
Navi	Assistant de bureau
exclude_from_da	Exclure de l'assistant de bureau
exclude_from_da.h	Indique que la clé de page ne sera pas prise en considération pour la reconnaissance de contexte de l'assistant de bureau.
all_as_descr	Utiliser le texte à partir de
all_as_descr.h	Définit le type de texte pour @{NAVIGATOR}. La valeur par défaut est "description synthétique".
consider_roles	Prendre en considération les rôles
consider_roles.h	Active l'utilisation des rôles pour l'affichage du contenu pendant le repassage.
consider_categories	Prendre en considération catégories de contenu
consider_categories.h	Active l'utilisation des catégories de contenu pour le tri du contenu dans la fenêtre principale de @{NAVIGATOR}.
disable_ca_in_pa	Masquer l'aide instantanée dans la visite guidée
disable_ca_in_pa.h	Indique si toutes les informations d'aide instantanée sont masquées lors du repassage de la visite guidée. Une fois la visite guidée terminée, l'aide instantanée s'ouvre à nouveau.
full_desc	Description
shrt_desc	Description rapide
wrong_position	Erreur de position
help	Aide
warning	Avertissement
maintenance	Gestion
update	Mettre à jour
new	Nouveau
training	Formation
attachment	Pièce jointe
link	Lien
tip	Astuce
note	Remarque
compliance	Conformité
mini_bubble_style	Style des mini-icônes
mini_bubble_style.h	Définit une ressource de style pour les petites icônes utilisées pour le projet. Les petites icônes correspondent à un type de ressource des ressources adaptables. \nUne icône peut être définie dans chaque macro d'action et d'explication en utilisant le paramètre 'Type de petites icônes' de la section 'Avancé'.
mini_bubble	Type des mini-icônes
mini_bubble.h	Aide contextuelle uniquement\nDéfinit un type pour la petite icône de l'objet. L'icône est basée sur le 'Style de petites icônes' de la macro 'Style'.
NavRecMouseWheel	Utilisez la molette de la souris pour continuer. Appuyez sur ESC pour terminer le défilement de la souris.
search_type	Type de recherche
none	Aucun
search_in_lib	Dans @{LIBRARY}
search_in_da	Groupe d'assistants de bureau
search_type.h	Indique la fonctionnalité permettant de rechercher du contenu. Sélectionnez un type dans la liste déroulante. \nNéant : désactive la fonctionnalité de recherche. \nDans @{LIBRARY} : ouvre la @{LIBRARY} pour lancer une recherche dans le contenu de la @{LIBRARY}. \nDans le groupe d'assistants de bureau : affiche l'onglet 'Recherche' dans la fenêtre principale pour lancer une recherche dans le contenu de l'assistant de bureau.
errObjectUpdate	L'objet ne peut pas être mis à jour. Mettre à jour l'objet avec un type similaire.
config_headers_differ1	Les informations de profil sont obsolètes. Cliquez sur 'Continuer' pour mettre à jour le projet.
config_headers_differ2	Il est recommandé de créer une archive avant de mettre à jour.
default_start_mode	Premier contenu par défaut
default_start_mode.h	Définit le mode ou le format de document à lancer par défaut à partir de la liste de contenus.
default_start_doc	Premier document par défaut
default_start_doc.h	Définit le type de document si l'option 'Premier contenu par défaut' est activée.
show_next_btn	Bouton Suivant
show_next_btn.h	Visite guidée uniquement\nIndique si le bouton 'Passer à l'étape suivante' s'affiche dans la bulle d'objet.
condition	Condition
condition.h	Au cours du repassage, la valeur saisie par l'utilisateur doit correspondre à la condition pour pouvoir passer à l'étape suivante ou pour passer à une étape spécifique. \nSélectionnez 'Éditer condition' pour créer ou éditer une condition.
errDuplicateContext	Cette application a déjà été enregistrée.
add_sticky_notes	Position : commande 'Ajouter note adhésive'
add_sticky_notes.h	Permet d'afficher une commande pour ajouter une note adhésive sur une page. Vous pouvez indiquer la position de la commande dans la barre latérale.
show_instant_help_btn	Position : commande 'Aide instantanée'
show_instant_help_btn.h	Permet d'afficher une commande pour activer l'aide instantanée. Vous pouvez indiquer la position de la commande dans la barre latérale.
show_carousel	Afficher carrousel
show_carousel.h	Cette option affiche l'assistant de bureau en mode carrousel.
condition_pattern	Modèle de condition
condition_pattern.h	Indique le modèle utilisé pour la condition.
condition_value	Valeur de la condition
condition_value.h	Contient la valeur utilisée pour la condition. Saisissez un texte ou un nombre en fonction du modèle sélectionné.
condition_jump_target	Cible de saut
condition_jump_target.h	Visite guidée uniquement\nIndique une cible de saut pour la condition. Sélectionnez une étape dans la liste déroulante. La navigation accède directement à l'étape indiquée si la condition correspond.
condition_text	Texte de condition
condition_text.h	Contient un texte à afficher si la condition n'est pas remplie.
condition_case_sensitive	Sensible à la casse
condition_case_sensitive.h	Indique que la condition est sensible à la casse.
condition_ignore_on_load	Ignorer lors du chargement de la page
condition_ignore_on_load.h	Aide contextuelle uniquement\nIndique que la condition n'est pas contrôlée pendant le chargement de la page. La condition est vérifiée lors de l'utilisation d'une commande correspondante. Cela évite d'afficher la bulle de condition directement.
c_equals	Est égal à
c_not_equals	N'est pas égal à
c_greater	Est supérieur à
c_greater_equals	Est supérieur ou égal à
c_less	Est inférieur à
c_less_equals	Est inférieur ou égal à
c_min_char	Nombre minimum de caractères
c_max_char	Nombre maximum de caractères
c_num_char	Nombre de caractères égal à
c_reg_exp	Expression régulière
vertical	Vertical
horizontal	Horizontal
AutoBarReady	En attente
AutoBarExplanation	Insérer une explication
AutoBarChooseApp	Sélectionner application
AutoBarRecord	Enregistrer
AutoBarBusy	Occupé
AutoBarPause	Pause
AutoBarReRecManualHotspot	Éditer commande - appuyez sur Ctrl + Entrée pour effectuer les modifications et sur Échap pour les ignorer.
wizAddExplanation	Ajouter explication
AutoBarNoRecognition	Aucune commande reconnue
AutoBarDiagnosis	Diagnostic
condition_bubblestyle	Style de la bulle
condition_bubblestyle.h	Définit quelle ressource du style de bulle doit être utilisée pour l'affichage du texte de condition.
condition_highlight_bgr	Couleur de surlignage
condition_highlight_bgr.h	Définit la couleur de surlignage du contrôle.
IDS_MPI_TOURSTOP_LABEL	Nom
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Traduire manuellement
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Afficher dans l'affichage de la progression
IDS_MPI_TOURSTOP_JUMP	Cible de saut
IDS_MPI_TOURSTOP_CALLABLE	Est un sous-programme
basic_info	Propriétés de base
IDS_NO_IMAGE_SELECT	Aucune image sélectionnée
IDS_NO_IMAGE	Image introuvable
ID_INSERT_TAKE	Ajouter étape
ID_PRJ_LAYOUT_HORZ	Mise en forme horizontale
ID_PRJ_LAYOUT_VERT	Mise en forme verticale
ID_PRJ_LAYOUT_DIV	Mise en forme divisée - 1
ID_PRJ_LAYOUT_4	Mise en forme divisée - 2
ID_PRJ_LAYOUT_5	Mise en forme divisée - 3
IDS_UNTITLED	(Sans titre)
docTableHeaderStep	Étape
layout_advanced	Mise en forme avancée
showEditorHelp	Afficher l'aide pour l'éditeur Web
slide:insert_tb	Insérer
slide:action_tb	Action
slide:structure_tb	Structure
slide:view_tb	Vue
existing_scrs_in_prj	L'écran actuel est déjà utilisé plus d'une fois dans votre projet. \nSélectionnez l'écran auquel vous souhaitez ajouter les objets enregistrés.
start_topic	Lancer
guided_tour	Visite guidée
context_help	Aide contextuelle
off	Désactivé
main_bar_1	Barre principale 1
main_bar_2	Barre principale 2
main_bar_3	Barre principale 3
main_bar_4	Barre principale 4
main_bar_5	Barre principale 5
main_bar_6	Barre principale 6
main_bar_7	Barre principale 7
main_bar_8	Barre principale 8
sub_menu_1	Sous-menu 1
sub_menu_2	Sous-menu 2
sub_menu_3	Sous-menu 3
sub_menu_4	Sous-menu 4
sub_menu_5	Sous-menu 5
sub_menu_6	Sous-menu 6
content_btn	Position : commande 'Contenu'
content_btn.h	Indique la position de la commande 'Contenu' dans la barre latérale.
search_btn	Position : commande 'Rechercher'
search_btn.h	Indique la position de la commande 'Recherche' dans la barre latérale.
orCenter	Centrer
orNorth	Nord
orWest	Ouest
orNortWest	Nord-ouest
orEast	Est
orNortEast	Nord-est
orSouth	Sud
orSouthWest	Sud-ouest
orSoutEast	Sud-est
screen_tolerence	Différence d'écran tolérée (%)
screen_tolerence.h	Ce paramètre définit, en pourcentage, la correspondance graphique requise entre la page d'écran affichée et la capture d'écran enregistrée pour que les informations contextuelles liées s'affichent. Si les différences graphiques sont supérieures à la valeur définie, le @{NAVIGATOR} compare la clé de page enregistrée avec la page d'écran et affiche le contenu approprié pour une autre page d'application.
video_folder	Dossier des enregistrements vidéo
video_folder.h	Indique le dossier pertinent pour l'archivage des enregistrements vidéo. \nRemarque : les enregistrements vidéos ne sont pas stockés dans le dossier du cache de @{NAVIGATOR} en raison de la taille des fichiers.
allow_video_rec	Autoriser l'enregistrement vidéo
allow_video_rec.h	Autorise les utilisateurs à enregistrer du contenu vidéo.
hide_da_on_web_assistant	Masquer @{NAVIGATOR} lors de l'exécution de @{XRAY}
hide_da_on_web_assistant.h	Indique que les fenêtres du @{NAVIGATOR} sont masquées lorsque @{XRAY} s'exécute en arrière-plan.
show_web_assistant_msg	Afficher message de @{XRAY}
show_web_assistant_msg.h	Indique qu'un message s'affiche lorsque @{XRAY} s'exécute en avant-plan ou quitte le mode avant-plan.
auto_hide	Masquer après l'animation
auto_hide.h	Si cette option est activée, la sélection est automatiquement masquée au terme de l'animation.
bmain_height	Hauteur
bmain_height.h	Définit la hauteur de la bulle principale en pixels. Si le volume du texte dépasse l'espace disponible dans la bulle, cette dernière est automatiquement ajustée au niveau de sa hauteur de façon à ce que l'espace requis soit disponible.
bmain_style	Style
bmain_style.h	Ce paramètre définit quel type de bulle doit être utilisé pour l'affichage de la bulle principale. Vous définissez les types de bulle à l'aide de l'Editeur de types de bulles, que vous pouvez lancer à partir du menu "Outils" -> "Editer types de bulle". Les types de bulle sont toujours disponibles pour l'intégralité de l'espace de travail.
bmain_width	Largeur
bmain_width.h	Définit la largeur de l'info-bulle principale en pixels.
bottom_dock	Bas arrimé
cache_stale_interval	Intervalle d’obsolescence (min.)
cache_stale_interval.h	Active l'utilisation du cache du @{NAVIGATOR} et définit une période pour la mise à jour du contenu dans le dossier du cache. La valeur est définie en minutes. \nPour désactiver le cache, modifiez la valeur et définissez '0'.
centered	Centré
choose_nr.h	Ce paramètre contient le numéro d'index de l'entrée à sélectionner dans un menu pop-up ou une zone de liste. Ce numéro est automatiquement déterminé lors de l'enregistrement automatique.
close_details	Fermer la fenêtre de contenu
close_details.h	Définit une clé de fonction pour fermer la fenêtre de contenu pour un projet sélectionné.
confirmation_hotkey	Touche d'activation de confirmation d'étape
confirmation_hotkey.h	Définit une touche d'activation pour la confirmation d'étapes durant le playback de l'Assistant de processus
detail_positioning	Alignement de la fenêtre de contenu
detail_positioning.h	Définit l'alignement de la fenêtre de contenu sur l'écran. A l'exception de l'alignement "Centré", la fenêtre de contenu est arrimée à la fenêtre principale.
detail_size	Taille de la fenêtre de contenu
detail_size.h	Définit en pixels la taille (largeur, hauteur) de la fenêtre de contenu
enable_search	Activer l'onglet de recherche
enable_search.h	Active la fonctionnalité de recherche dans le contenu de l'assistant de bureau.
h_dock	Ancré horizontalement
icon_position	Position de l'icône
icon_position.h	Les valeurs saisies ici indiquent la position de l'icône sur l'écran. Les valeurs sont indiquées en pixels et se réfèrent au coin supérieur gauche de l'écran.
leaves_page	Quitte l'écran
leaves_page.h	Cette option indique à la navigation que l'action requise pour cet objet entraîne le chargement d'une nouvelle image. Une nouvelle analyse de page est réalisée dès que l'action est exécutée sur l'objet et que le chargement de la page est terminé.
left_dock	Arrimé à gauche
library_height	Hauteur de l'info-bulle
library_height.h	Définit la hauteur de l'info-bulle en pixels.
library_width	Largeur de l'info-bulle
library_width.h	Définit la largeur de l'info-bulle en pixels.
macro_validatory	Valider objet après chaque clic
macro_validatory.h	Certains objets changent care des actions ont été exécutées sur eux. par exemple, un bouton peut devenir inactif après avoir été utilisé. Afin de pouvoir informer la navigation de l'absence de l'objet, cette option oblige une vérification sur l'objet, sil il est toujours disponible après cette action.
maximize_details	Agrandir la fenêtre de contenu
maximize_details.h	Définit une clé de fonction pour agrandir la fenêtre de contenu.
next_doc	Sélectionner le document suivant
next_doc.h	Définit une clé de fonction pour sélectionner le document suivant dans la fenêtre de contenu.
next_project	Sélectionner projet suivant
next_project.h	Définit une clé de fonction pour sélectionner le projet suivant dans la fenêtre principale.
open_content	Ouvrir contenu
open_content.h	Définit une touche de fonction pour l'ouverture d'un objet de contenu sélectionné.
open_details	Ouvrir fenêtre de contenu
open_details.h	Définit une clé de fonction pour ouvrir la fenêtre de contenu pour un projet sélectionné.
prev_doc	Sélectionner le document précédent
prev_doc.h	Définit une clé de fonction pour sélectionner le document précédent dans la fenêtre de contenu.
prev_project	Sélectionner le projet précédent
prev_project.h	Définit une clé de fonction pour sélectionner le projet précédent dans la fenêtre principale.
right_dock	Arrimé à droite
show_execute	Afficher le bouton d'exécution
show_execute.h	Définit si un bouton d'exécution s'affiche dans la bulle d'objet lors du playback. Le bouton permet à l'utilisateur d'exécuter une action dans l'application puis l'étape suivante s'affiche.
show_icon_on_start	Afficher icône de statut au lancement
show_icon_on_start.h	Définit pour le lancement de l'assistant de bureau si l'icône de statut sera affichée à la place de la fenêtre principale
start_doc	Ouvrir document
start_doc.h	Définit une clé de fonction pour ouvrir un document sélectionné dans la fenêtre de contenu.
step_on_same_page	Étape sur même page
top_dock	Arrimé en haut
ts_validatory	Valider les objets après chaque clic
ts_validatory.h	Dans certains cas, il est nécessaire d'exécuter une nouvelle analyse de la page après une action afin de reconnaître correctement tous les objets présents. Cette action est notamment utile lorsque le clic sur un objet permet d'afficher ou de masquer d'autres objets, pour lesquels il existe également des informations contextuelles.\nRemarque : l'utilisation de cette option restreint fortement les ressources de l'ordinateur et doit être réservée en cas de besoin à de tels objets dynamiques.
v_dock	Ancré verticalement
