NAVIGATOR	Desktop Assistant
area.h	Параметр определяет позицию и размер управляющего элемента. Первые два числа указывают позицию объекта относительно левой и верхней сторон экрана. Последние два числа определяют ширину и высоту объекта. Кнопка рядом с полем ввода служит для открытия диалогового окна настройки позиции и размера объекта.
form_on.h	Указывает на то, что шаг представляет собой формуляр. Все действия шага отображаются в ходе воспроизведения в одной сноске.
transition	Следующий шаг экскурсии
transition_info	Следующий шаг экскурсии
action_pa	Операция
trans_action	Операция
step_name1	Следующий шаг
step_name2	Альтернативный шаг 1
step_name3	Альтернативный шаг 2
step_name4	Альтернативный шаг 3
LClick	Щелчок левой кнопкой мыши
RClick	Щелчок правой кнопкой мыши
LDblClick	Двойной щелчок левой кнопкой мыши
RDblClick	Двойной щелчок правой кнопкой мыши
Focus	Фокус
FocusLost	Фокус потерян
step	Шаг экскурсии
name	Имя
end_message	Текст
show_end_window	Конечное окно
show_end_window.h	Определяет, что окно отображается в конце экскурсии. Это окно позволяет пользователю закрыть экскурсию вручную. Если эта опция деактивирована, окно не отображается, и экскурсия закрывается автоматически.
trans_action.h	Только экскурсия\nУказывает операцию, инициирующую переход к следующему шагу экскурсии.
action_pa.h	Эта настройка определяет операцию пользователя, инициирующую переход к следующему шагу экскурсии.
step_name1.h	Только экскурсия\nОпределяет следующий шаг в процессе выполнения.
step_name2.h	Только экскурсия\nОпределяет альтернативный шаг экскурсии, если невозможно отобразить выбранный шаг экскурсии.
step_name3.h	Только экскурсия\nОпределяет альтернативный шаг экскурсии, если невозможно отобразить шаг 1.
step_name4.h	Только экскурсия\nОпределяет альтернативный шаг экскурсии, если невозможно отобразить шаг 2.
step_on_same_page.h	Только экскурсия\nПри активации этой настройки следующий шаг экскурсии отображается на той же странице приложения.. Это позволяет избежать распознавания страницы.
name.h	Определяет имя шага экскурсии. Имя отображается в параметрах "Следующий шаг экскурсии" макроса "Объект" для выбора.
set_value	Установить значение автоматически
set_value.h	Настройка определяет, устанавливается ли значение макроса автоматически при воспроизведении навигации.
end_message	Текст
end_message.h	В этом текстовом поле можно ввести текст выноски, отображаемой в конце процесса. В поле указан текст по умолчанию.
restart_option	Кнопка перезапуска
restart_option.h	При активации этой опции в выноске отображается кнопка для повторения процесса. Это позволяет повторно выполнить процесс для других записей.
record_end_display	Обработка выноски
end_bubble	Выноска конца процесса
bend_position	Позиция
bend_position.h	Введенные значения определяют позицию выноски на экране. Значения указываются в пикселях относительно верхнего левого угла экрана.
bend_style	Стиль
bend_style.h	Эта настройка определяет стиль отображения выноски. Стили выноски определяются с помощью редактора стиля выноски, который запускается из меню "Инструменты -> Обработать стили выноски". Стили выноски всегда доступны для всей рабочей области.
bend_width	Ширина
bend_width.h	Определяет ширину выноски в пикселях.
bend_height	Высота
bend_height.h	Определяет высоту выноски в пикселях.
process_start_unit	Стиль экскурсии
record_pa_control	Записать шаг экскурсии
prev_step	Предыдущий шаг
next_step	Следующий шаг
disqualifier	Исключить экран
disqualifier.h	Идентификатор страницы позволяет различать похожие страницы приложения по определенному объекту. Эта опция указывает, отображается или исключается распознанная страница приложения, если доступен идентификатор страницы. \nВ ракурсе миниатюр отображается статус опции: символ "плюс" (не исключать) или "минус" (исключить). 
exception_bubble	Обработка выноски особой ситуации
bexp_position	Позиция
bexp_position.h	Введенные значения определяют позицию выноски на экране. Значения указываются в пикселях. Выноска отображается в верхнем левом углу экрана.
bexp_style	Стиль
bexp_style.h	Здесь можно выбрать используемый тип выноски. Стили выноски определяются с помощью редактора стилей выноски, доступного в меню Инструменты -> Обработать стиль выноски.  Разные стили выноски всегда доступны для всей рабочей области.
content_demo	Режим демонстрации
content_demo.h	С помощью этой опции режимы демонстрации группы будут показаны в ассистенте рабочего стола.
content_practice	Режим упражнения
content_practice.h	С помощью этой опции режимы упражнения группы будут показаны в ассистенте рабочего стола.
content_test	Тестовый режим
content_test.h	С помощью этой опции тестовые режимы группы будут показаны в ассистенте рабочего стола.
content_concurrent	Параллельный режим
content_concurrent.h	С помощью этой опции параллельные режимы группы будут показаны в ассистенте рабочего стола.
content_navi	Навигация
content_navi.h	С помощью этой опции навигации группы будут показаны в ассистенте рабочего стола.
content_documentation	Документация
content_documentation.h	С помощью этой опции документация группы будет показана в ассистенте рабочего стола.
content_externals	Внешние файлы
content_externals.h	С помощью этой опции внешние файлы группы будут показаны в ассистенте рабочего стола.
navi_style	Стиль
navi_style.h	Определяет внешний вид окна навигации. Выберите в списке ресурс стиля.
menu_path:/record	Запись
F1HELPNAME	Справка
alignment	Выравнивание выносок
alignment.h	Указывает выравнивание окна выноски на экране. С помощью опции "Произвольно" можно определить положение в параметре "Положение выноски".
bform_alignment	Выравнивание
bform_alignment.h	Определяет выравнивание окна выноски формуляра на экране. С помощью опции "Произвольно" можно определить положение в параметре "Положение выноски формуляра".
gloss_bubble	Выноска глоссария
gloss_bubble_style	Стиль
gloss_bubble_style.h	Определяет стиль выноски глоссария. Выберите ресурс стиля в списке.
ellipse	Круг
gloss_bubble_size	Размер
gloss_bubble_size.h	Определяет размер (ширину, высоту) выноски глоссария в пикселях.
Navi	Ассистент рабочего стола
exclude_from_da	Исключить из ассистента рабочего стола
exclude_from_da.h	Определяет, что ключ страницы не будет учитываться для распознания контекста в ассистенте рабочего стола.
all_as_descr	Использовать текст из
all_as_descr.h	Определяет тип текста для @{NAVIGATOR}. По умолчанию - "Краткое описание".
consider_roles	Учитывать роли
consider_roles.h	Активирует использование ролей для отображения контента в процессе воспроизведения.
consider_categories	Учитывать категории контента
consider_categories.h	Активирует использование категорий контента для сортировки контента в главном окне @{NAVIGATOR}.
disable_ca_in_pa	Скрыть быструю справку в экскурсии
disable_ca_in_pa.h	Определяет то, является ли срытой вся информация быстрой справки в ходе воспроизведения экскурсии. По завершении экскурсии быстрая справка отображается снова.
full_desc	Описание
shrt_desc	Краткое описание
wrong_position	Ошибка размещения
help	Справка
warning	Предупреждение
maintenance	Техническое обслуживание и ремонт
update	Обновить
new	Новый
training	Обучение
attachment	Вложение
link	Ссылка
tip	Совет
note	Примечание
compliance	Соответствие
mini_bubble_style	Стиль мини-значков
mini_bubble_style.h	Определяет ресурс стиля для минизначков, используемых для проекта. Минизначки являются типом ресурса для адаптируемых ресурсов. \nЗначок можно установить в каждом макросе операции и пояснения с помощью параметра "Тип минизначка" в разделе "Дополнительно".
mini_bubble	Тип мини-значка
mini_bubble.h	Только ассистент по контексту\nОпределяет тип для минизначка объекта. Значок зависит от определенного стиля минизначков для макроса "Стиль".
NavRecMouseWheel	Чтобы продолжить работу, используйте колесико мыши. Нажмите ESC для завершения прокрутки с помощью мыши.
search_type	Вид поиска
none	Нет
search_in_lib	В @{LIBRARY}
search_in_da	Группа ассистента рабочего стола
search_type.h	Определяет функциональность для поиска контента. Выберите тип из раскрывающегося списка. \nПримечание. Деактивирует функциональность поиска. \nВ @{LIBRARY}: открывает @{LIBRARY} для поиска в контенте @{LIBRARY}. \nВ группе ассистента рабочего стола: выводит вкладку 'Поиск' в главном окне для поиска в контенте ассистента рабочего стола.
errObjectUpdate	Невозможно обновить объект. Обновите объект с аналогичным типом.
config_headers_differ1	Информация о профиле устарела. Для обновления проекта нажмите 'Продолжить'.
config_headers_differ2	Рекомендуется создать архив до обновления.
default_start_mode	Начальный контент по умолчанию
default_start_mode.h	Определяет режим или формат документа, запускаемый по умолчанию из списка контента.
default_start_doc	Начальный документ по умолчанию
default_start_doc.h	Определяет тип документа, если документ установлен в настройках 'Начальный контент по умолчанию'.
show_next_btn	Кнопка 'Дальше'
show_next_btn.h	Только экскурсия\nОпределяет, что кнопка 'Перейти к следующему шагу' отображается в выноске объекта.
condition	Условие
condition.h	В ходе воспроизведения значение, введенное пользователем, должно соответствовать условию, чтобы перейти к следующему или какому-то другому конкретному шагу. \nВыберите "Обработать условие" для создания или обработки условия.
errDuplicateContext	Это приложение уже записано.
add_sticky_notes	Положение: элемент управления 'Добавить заметку'
add_sticky_notes.h	Выводит элемент управления для добавления заметки на страницу. Вы можете указать положение элемента управления на боковой панели.
show_instant_help_btn	Положение: элемент управления 'Быстрая справка'
show_instant_help_btn.h	Позволяет вывести элемент управления для активации быстрой справки. Вы можете указать положение элемента управления на боковой панели.
show_carousel	Показать ленту
show_carousel.h	Эта опция показывает ассистент рабочего стола в режиме карусели.
condition_pattern	Шаблон условий
condition_pattern.h	Указывает шаблон, используемый для условия.
condition_value	Значение условия
condition_value.h	Содержит значение, используемое для условия. Введите текст или номер на основе выбранного шаблона.
condition_jump_target	Цель перехода
condition_jump_target.h	Только экскурсия\nОпределяет цель перехода для условия. Выберите шаг из раскрывающегося списка. При соответствии условия происходит переход к шагу.
condition_text	Текст условия
condition_text.h	Содержит отображаемый текст, если условие не выполняется.
condition_case_sensitive	С учетом регистра
condition_case_sensitive.h	Указывает, что условие с учетом регистра.
condition_ignore_on_load	Игнорировать при загрузке страницы
condition_ignore_on_load.h	Только ассистент по контексту\nУказывает, что условие не проверено при загрузке страницы. Условие проверено при использовании соответствующего управляющего элемента. Таким образом предотвращается прямое отображение выноски условия.
c_equals	Равно
c_not_equals	Не равно
c_greater	Больше
c_greater_equals	Больше или равно
c_less	Меньше
c_less_equals	Меньше или равно
c_min_char	Минимальное число символов
c_max_char	Максимальное число символов
c_num_char	Число символов равно
c_reg_exp	Регулярное выражение
vertical	По вертикали
horizontal	По горизонтали
AutoBarReady	Бездействие
AutoBarExplanation	Вставить пояснение
AutoBarChooseApp	Выбрать приложение
AutoBarRecord	Записать
AutoBarBusy	Занято
AutoBarPause	Пауза
AutoBarReRecManualHotspot	Обработать элемент управления: нажмите Ctrl + Enter для принятия изменений. Нажмите Esc для отмены изменений.
wizAddExplanation	Добавить пояснение
AutoBarNoRecognition	Управляющие элементы не распознаны
AutoBarDiagnosis	Диагностика
condition_bubblestyle	Стиль выноски
condition_bubblestyle.h	Определяет, какой ресурс стиля выноски используется для отображения текста условия.
condition_highlight_bgr	Цвет выделения
condition_highlight_bgr.h	Определяет цвет выделения для элемента управления.
IDS_MPI_TOURSTOP_LABEL	Имя
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Перевести вручную
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Показать на шкале времени
IDS_MPI_TOURSTOP_JUMP	Цель перехода
IDS_MPI_TOURSTOP_CALLABLE	Подпрограмма
basic_info	Базовые свойства
IDS_NO_IMAGE_SELECT	Изображение не выбрано
IDS_NO_IMAGE	Изображение не найдено
ID_INSERT_TAKE	Добавить шаг
ID_PRJ_LAYOUT_HORZ	Горизонтальный формат
ID_PRJ_LAYOUT_VERT	Вертикальный формат
ID_PRJ_LAYOUT_DIV	Разделенный формат - 1
ID_PRJ_LAYOUT_4	Разделенный формат - 2
ID_PRJ_LAYOUT_5	Разделенный формат - 3
IDS_UNTITLED	(без названия)
docTableHeaderStep	Шаг
layout_advanced	Расширенный формат
showEditorHelp	Показать справку веб-редактора
slide:insert_tb	Вставить
slide:action_tb	Операция
slide:structure_tb	Структура
slide:view_tb	Просмотреть
existing_scrs_in_prj	Текущий экран уже многократно используется в проекте. \nВыберите экран, которому необходимо добавить записанные объекты.
start_topic	Начало
guided_tour	Экскурсия
context_help	Контекстная справка
off	Выкл.
main_bar_1	Основная панель 1
main_bar_2	Основная панель 2
main_bar_3	Основная панель 3
main_bar_4	Основная панель 4
main_bar_5	Основная панель 5
main_bar_6	Основная панель 6
main_bar_7	Основная панель 7
main_bar_8	Основная панель 8
sub_menu_1	Подменю 1
sub_menu_2	Подменю 2
sub_menu_3	Подменю 3
sub_menu_4	Подменю 4
sub_menu_5	Подменю 5
sub_menu_6	Подменю 6
content_btn	Положение: элемент управления 'Контент'
content_btn.h	Определяет положение элемента управления 'Контент' на боковой панели.
search_btn	Положение: элемент управления 'Поиск'
search_btn.h	Определяет положение элемента управления 'Поиск' на боковой панели.
orCenter	По центру
orNorth	Север
orWest	Запад
orNortWest	Северо-запад
orEast	Восток
orNortEast	Северо-восток
orSouth	Юг
orSouthWest	Юго-запад
orSoutEast	Юго-восток
screen_tolerence	Допустимая разница экрана (%)
screen_tolerence.h	Этот параметр определяет необходимое соответствие графики отображаемой страницы экрана и записанного снимка экрана в процентах для отображения связанной информации о контексте. Если расхождение графики превышает определенное значение, @{NAVIGATOR} выполняет сравнение записанного ключа страницы со страницей экрана и отображает соответствующий контент для другой страницы приложения.
video_folder	Папка видеозаписей
video_folder.h	Указывает папку для хранения видеозаписей. \nПримечание. Видеозаписи не хранятся в папке кэша @{NAVIGATOR} из-за размера их файлов.
allow_video_rec	Разрешить видеозапись
allow_video_rec.h	Разрешает пользователям записать видео-контент.
hide_da_on_web_assistant	Скрыть @{NAVIGATOR} при выполнении @{XRAY}
hide_da_on_web_assistant.h	Определяет, что окна @{NAVIGATOR} скрыты, когда @{XRAY} выполняется в фоновом режиме.
show_web_assistant_msg	Показать сообщение @{XRAY}
show_web_assistant_msg.h	Определяют, что сообщение отображается, когда @{XRAY} выполняется в фоновом режиме или выходит из фонового режима.
auto_hide	Скрыть после анимации
auto_hide.h	Если опция активирована, выделение скрывается автоматически после завершения анимации.
bmain_height	Высота
bmain_height.h	Определяет высоту основной выноски в пикселях. Если размер текста превышает доступное место выноски, ее высота автоматически увеличится до нужного значения.
bmain_style	Стиль
bmain_style.h	Эта настройка определяет тип основной выноски. Типы выноски определяются с помощью редактора типа выноски, который запускается из меню Инструменты -> Обработать типы выноски. Типы выноски всегда доступны для всей рабочей области.
bmain_width	Ширина
bmain_width.h	Определяет ширину основной выноски в пикселях.
bottom_dock	Снизу закреплено
cache_stale_interval	Интервал устаревания (мин)
cache_stale_interval.h	Активирует использование кэша @{NAVIGATOR} и определяет временные рамки для обновления контента в папке кэша. Значение определяется в минутах. \nДля деактивации кэша измените значение на 0.
centered	По центру
close_details	Закрыть окно контента
close_details.h	Определяет функциональную клавишу для закрытия окна контента выбранного проекта.
confirmation_hotkey	Горячая клавиша подтверждения шага
confirmation_hotkey.h	Определяет горячую клавишу для подтверждения шагов при воспроизведении ассистента по процессу.
detail_positioning	Выравнивание окна контента
detail_positioning.h	Определяет выравнивание окна контента на экране. Кроме выравнивания "По центру", окно контента будет пристыковано к главному окну.
detail_size	Размер окна контента
detail_size.h	Определяет размер (ширину, высоту) окна контента в пикселях.
enable_search	Включить вкладку поиска
enable_search.h	Включает функцию поиска для контента ассистента рабочего стола
h_dock	Пристыковано горизонтально
icon_position	Позиция значка
icon_position.h	Введенные значения определяют позицию значка на экране. Значения указываются в пикселях. Значок отображается в верхнем левом углу экрана.
leaves_page	Выход с экрана
leaves_page.h	Эта опция указывает, что требуемая операция с объектом приводит к загрузке новой страницы. Анализ новой страницы выполняется по окончании операции с объектом и завершении загрузки страницы.
left_dock	Слева закреплено
library_height	Высота выноски
library_height.h	Определяет высоту выноски в пикселях.
library_width	Ширина выноски
library_width.h	Определяет ширину выноски в пикселях.
maximize_details	Развернуть окно контента
maximize_details.h	Определяет функциональную клавишу для развертывания окна контента.
next_doc	Выбрать следующий документ
next_doc.h	Определяет функциональную клавишу для выбора следующего документа в окне контента.
next_project	Выбрать следующий проект
next_project.h	Определяет функциональную клавишу для выбора следующего проекта в главном окне.
open_content	Открыть содержимое
open_content.h	Определяет функциональную клавишу для открытия выбранного объекта контента.
open_details	Открыть окно контента
open_details.h	Определяет функциональную клавишу для открытия окна контента выбранного проекта.
prev_doc	Выбрать предыдущий документ
prev_doc.h	Определяет функциональную клавишу для выбора предыдущего документа в окне контента.
prev_project	Выбрать предыдущий проект
prev_project.h	Определяет функциональную клавишу для выбора предыдущего проекта в главном окне.
right_dock	Справа закреплено
show_execute	Показать кнопку выполнения
show_execute.h	Определяет, отображается ли кнопка выполнения в выноске объекта во время воспроизведения. Кнопка позволяет пользователям выполнить операцию в приложении. После этого отображается следующий шаг.
show_icon_on_start	Показывать значок статуса при запуске
show_icon_on_start.h	Определяет для запуска ассистента рабочего стола, будет ли отображаться значок статуса вместо главного окна.
start_doc	Открыть документ
start_doc.h	Определяет функциональную клавишу для открытия выбранного документа из окна контента.
step_on_same_page	Шаг на той же странице
top_dock	Сверху закреплено
v_dock	Пристыковано вертикально
