NAVIGATOR	Desktop Assistant
text_d_specializer.h	Este parámetro contiene la cadena de caracteres que debe introducirse en el campo de entrada de referencia. Contiene el valor introducido durante el proceso automático de grabación. Esta cadena se inserta en los textos explicativos de la burbuja en los distintos modos en lugar del carácter reserva-espacio '${text_d}' (ver Modo texto en el Editor HTML) al generar automáticamente contenido de burbuja con módulos de texto durante la grabación.
tolerance.h	El valor define la tolerancia para el grado de coincidencia al fusionar macros de 'Pantalla'. Este ajuste está relacionado con la función 'Agrupar macros de pantalla' que se puede lanzar desde el menú 'Herramientas -> Modificaciones en masa'. Aumentando el valor se aumenta el umbral de tolerancia. En este caso, tenga en cuenta que también se pueden fusionar capturas de pantalla en las que se muestran distintos objetos. El valor se especifica en porcentaje.
uid.h	Contiene un identificador unívoco de la macro con el que se gestiona en el proyecto.
win_rect.h	Determina el tamaño de la ventana a crear el proyecto.
explanation_type.h	Esta opción determina el tipo de nota. Según el tipo seleccionado podrá colocar junto con el texto un pictograma concreto para resaltar correspondientemente el texto indicativo.
app_info.h	La parametrización define si la aplicación se muestra en la ayuda contextual. Si no se debe mostrar la aplicación, se deberá desactivar este ajuste.
app_link_to_sim.h	Este parámetro se puede utilizar para mostrar un enlace a la simulación especificada en el parámetro 'Fuente' además del tipo de contexto. Para ello, se puede elegir entre diferentes modo.
screen_info.h	La parametrización define si la página se muestra en la ayuda contextual. Si no se debe mostrar la página, se deberá desactivar este ajuste.
screen_link_to_sim.h	Este parámetro se puede utilizar para mostrar un enlace a la simulación especificada en el parámetro 'Fuente' además del tipo de contexto. Para ello, se puede elegir entre diferentes modo.
object_info.h	Solo ayuda contextual\nLa parametrización define la variante a visualizar para el objeto.
open_expanded.h	Si la opción está activada, la burbuja principal se mostrará con listas abiertas de páginas y de objetos.
display_on.h	Este parámetro establece en qué situación debe mostrarse la burbuja de navegación. Al comenzar la navegación, con la vista de la aplicación o con la de la página de aplicación correspondiente.
area.h	El parámetro define la posición y el tamaño del control. Los dos primeros números indican la posición de un objeto de la izquierda y del ángulo superior de la pantalla. Los dos últimos números definen el ancho y alto del objeto. El pulsador junto al campo de entrada abre una ventana de diálogo de edición permitiendo la posición del objeto y el tamaño al que debe personalizarse.
form_on.h	Define que el paso es un formulario. Todas las acciones del paso se visualizan en una burbuja durante la reproducción
transition	Siguiente paso de la visita guiada
transition_info	Siguiente paso de la visita guiada
action_pa	Acción
trans_action	Acción
step_name1	Siguiente paso del proceso
step_name2	Paso alternativo 1
step_name3	Paso alternativo 2
step_name4	Paso alternativo 3
LClick	Clic en el botón izquierdo del ratón
RClick	Clic en el botón derecho del ratón
LDblClick	Doble clic en el botón izquierdo del ratón
RDblClick	Doble clic en el botón derecho del ratón
Focus	Foco
FocusLost	Foco perdido
step	Paso de visita guiada
name	Nombre
end_message	Texto
show_end_window	Ventana de fin
show_end_window.h	Indica que una ventana se muestra al final de la visita guiada. La ventana permite al usuario cerrar la visita guiada manualmente. Si esta opción está desactivada, la ventana no se mostrará y la visita guiada se cerrará automáticamente.
trans_action.h	Solo visita guiada\nIndica la acción que lanza el salto al siguiente paso de visita guiada.
action_pa.h	Esta parametrización especifica qué acción del usuario lanza el salto al siguiente paso de visita guiada
step_name1.h	Solo visita guiada\nDefine el paso siguiente en el flujo del proceso.
step_name2.h	Solo visita guiada\nDefine un paso de visita guiada alternativo si el paso de visita guiada definido no se puede visualizar.
step_name3.h	Solo visita guiada\nDefine un paso de visita guiada alternativo si el paso de visita guiada definido alternativo 1 no se puede visualizar.
step_name4.h	Solo visita guiada\nDefine un paso de visita guiada alternativo si el paso de visita guiada definido alternativo 2 no se puede visualizar.
step_on_same_page.h	Solo visita guiada\nEsta parametrización debería activarse si el siguiente paso de visita guiada se encuentra en la misma página de aplicación. De esta manera no es necesario realizar nuevamente un reconocimiento de página.
name.h	Defina el nombre del paso de la visita guiada. El nombre se muestra en las parametrizaciones 'Siguiente paso de visita guiada' de una macro de 'Objeto' para la selección.
set_value	Fijar valor automáticamente
set_value.h	La configuración define si el valor de la macro se fijará automáticamente durante la reproducción de la navegación
end_message	Texto
end_message.h	En el campo de texto se puede introducir un texto que aparecerá en la burbuja al final de un proceso. El campo de texto tiene asignado un texto estándar.
restart_option	Pulsador de repetición
restart_option.h	Si se activa esta opción, aparecerá un pulsador en la burbuja que el usuario puede utilizar para repetir un proceso. De esta forma se puede ejecutar nuevamente un proceso con datos diferentes.
record_end_display	Tratar burbuja
end_bubble	Burbuja fin de proceso
bend_position	Posición
bend_position.h	Los valores introducidos aquí indican la posición de la burbuja en la pantalla. Los valores se indican en píxeles y se refieren a la esquina superior izquierda de la pantalla.
bend_style	Estilo
bend_style.h	Con este ajuste se define el estilo de burbuja que se debe utilizar para la visualización de la burbuja. Los estilos de burbuja se definen mediante el editor de estilo de burbuja, que se puede abrir desde el menú 'Herramientas -> Tratar estilos de burbuja'. Los estilos de burbuja están siempre disponibles para toda el área de trabajo.
bend_width	Ancho
bend_width.h	Define el ancho en píxeles de la burbuja a representar.
bend_height	Altura
bend_height.h	Define la altura en píxeles de la burbuja a representar.
process_start_unit	Estilo de visita guiada
record_pa_control	Grabar paso de visita guiada
prev_step	Paso anterior del proceso
next_step	Siguiente paso del proceso
disqualifier	Excluir página
disqualifier.h	Con el 'Identificador de página' puede diferenciar entre páginas de aplicación similares mediante un objeto específico. Esta opción indica si la página de aplicación reconocida se debe mostrar o excluir si está disponible el 'Identificador de página'. \nLa vista en miniatura muestra el estado de la opción: un símbolo más (no excluir) o menos (excluir).
exception_bubble	Burbuja, tratamiento excepcional
bexp_position	Posición
bexp_position.h	Los valores que se indican aquí definen la posición de la burbuja en la pantalla. Los valores se indican en píxeles. La burbuja aparecerá en la esquina superior izquierda de la pantalla.
bexp_style	Estilo
bexp_style.h	Aquí puede seleccionar el tipo de burbuja que desee utilizar. Los estilos de burbuja se pueden definir en el editor de estilo de burbuja, al que se accede desde el menú:  Herramientas -> Tratar estilos de burbuja.  Los distintos estilos de burbuja están siempre disponibles para toda el área de trabajo.
content_demo	Modo demo
content_demo.h	Con esta opción se muestran en el asistente de escritorio los modos de demostración contenidos en un grupo.
content_practice	Modo de ejercicio
content_practice.h	Con esta opción se muestran en el asistente de escritorio los modos de ejercicio contenidos en un grupo.
content_test	Modo de prueba
content_test.h	Con esta opción se muestran en el asistente de escritorio los modos de test contenidos en un grupo.
content_concurrent	Modo práctico
content_concurrent.h	Con esta opción se muestran en el asistente de escritorio los modos de práctica contenidos en un grupo.
content_navi	Navegación
content_navi.h	Con esta opción se muestran en el asistente de escritorio las navegaciones contenidas en un grupo.
content_documentation	Documentación
content_documentation.h	Con esta opción se muestran en el asistente de escritorio las documentaciones contenidas en un grupo.
content_externals	Archivos externos
content_externals.h	Con esta opción se muestran en el asistente de escritorio los archivos externos contenidos en un grupo.
navi_style	Estilo
navi_style.h	Define el aspecto de la burbuja de navegación. Seleccione un recurso de estilo de la lista
menu_path:/record	Grabación
F1HELPNAME	Ayuda
alignment	Alineación de burbujas
alignment.h	Especifica la alineación de la ventana de burbuja en la pantalla. La opción 'Libre' le permite definir una posición en el parámetro 'Posición de burbuja'.
bform_alignment	Alineación
bform_alignment.h	Define la alineación de la ventana de burbuja en la pantalla. La opción 'Libre' le permite definir una posición en el parámetro 'Posición de burbuja de formulario'.
gloss_bubble	Burbuja glosario
gloss_bubble_style	Estilo
gloss_bubble_style.h	Define el aspecto de la burbuja glosario. Seleccione un recurso de estilo de la lista
ellipse	Círculo
gloss_bubble_size	Tamaño
gloss_bubble_size.h	Define el tamaño (ancho, altura) de la burbuja glosario en píxeles
Navi	Asistente de escritorio
exclude_from_da	Excluir de asistente de escritorio
exclude_from_da.h	Especifica que la clave de página no se considerará para el reconocimiento de contexto del asistente de escritorio
all_as_descr	Utilizar Texto de
all_as_descr.h	Define el tipo de texto para el @{NAVIGATOR}. El valor por defecto es Descripción breve.
consider_roles	Considerar roles
consider_roles.h	Activa la utilización de roles para la visualización de contenido durante la reproducción.
consider_categories	Considerar categorías de contenido
consider_categories.h	Activa la utilización de categorías de contenido para clasificar el contenido en la ventana principal del @{NAVIGATOR}.
disable_ca_in_pa	Suprimir ayuda instantánea en visita guiada
disable_ca_in_pa.h	Especifica si toda la información de la ayuda instantánea está oculta durante la reproducción de la visita guiada. Una vez que la visita guiada haya finalizado, la ayuda instantánea se muestra de nuevo.
full_desc	Descripción
shrt_desc	Descripción breve
wrong_position	Error de posición
help	Ayuda
warning	Advertencia
maintenance	Mantenimiento
update	Actualización
new	Nuevos
training	Formación
attachment	Anexo
link	Enlace
tip	Consejo
note	Nota
compliance	Cumplimiento
mini_bubble_style	Estilo de mini símbolos
mini_bubble_style.h	Define un recurso de estilo para los mini símbolos utilizados para el proyecto. Los mini símbolos son un tipo de recurso de los recursos adaptables. \nUn símbolo puede fijarse en cada acción y macro de explicación utilizando el parámetro 'Tipo de mini símbolo' en la sección 'Avanzado'.
mini_bubble	Tipo de mini símbolo
mini_bubble.h	Solo ayuda contextual\nDefine un tipo para el símbolo mini del objeto. El símbolo se basa en el 'Estilo de los mini símbolos' de la macro 'Estilo'.
NavRecMouseWheel	Utilice la rueda del ratón para continuar. Pulse ESC para finalizar el desplazamiento del ratón
search_type	Buscar tipo
none	Ninguno
search_in_lib	En @{LIBRARY}
search_in_da	Grupo de asistentes de escritorio
search_type.h	Especifica la funcionalidad de la búsqueda de contenido. Seleccione un tipo a partir de la lista desplegable. \nNinguno: desactiva la funcionalidad de búsqueda. \nEn @{LIBRARY}: Abre @{LIBRARY} para buscar en el @{LIBRARY} contenido. \nEn el grupo de asistentes de escritorio: Muestra la etiqueta "Búsqueda" en la ventana principal para buscar en el contenido del asistente de escritorio.
errObjectUpdate	El objeto no se puede actualizar. Actualice el objeto con un tipo similar
config_headers_differ1	La información del perfil está obsoleta. Haga clic en Continuar para actualizar el proyecto
config_headers_differ2	Se recomienda crear un archivo antes de actualizar
default_start_mode	Contenido inicial por defecto
default_start_mode.h	Define el modo o formato de documento que se tiene que iniciar por defecto a partir de la lista de contenidos
default_start_doc	Documento inicial por defecto
default_start_doc.h	Define el tipo de documento si un documento está fijado en la parametrización Contenido inicial por defecto
show_next_btn	Pulsador siguiente
show_next_btn.h	Solo visita guiada\nIndica si el botón "Pasar al paso siguiente" se muestra en la burbuja del objeto.
condition	Condición
condition.h	Durante la reproducción, el valor indicado por el usuario debe coincidir con la condición para ir al siguiente paso o pasar a un paso específico. \nSeleccione 'Tratar condición' para crear o tratar una condición.
errDuplicateContext	Esta aplicación ya se ha grabado
add_sticky_notes	Mostrar control “Añadir nota rápida”
add_sticky_notes.h	Permite visualizar un control añadiendo una nota rápida a una página. Puede especificar la posición del control en la barra lateral.
show_instant_help_btn	Posición: Control "Ayuda instantánea"
show_instant_help_btn.h	Le permite visualizar un control para activar la ayuda instantánea. Puede especificar la posición del control en la barra lateral.
show_carousel	Mostrar carrusel
show_carousel.h	Esta opción muestra el Asistente de escritorio en modo carrusel
condition_pattern	Patrón de condición
condition_pattern.h	Indique el patrón utilizado para la condición
condition_value	Valor de condición
condition_value.h	Contiene el valor utilizado para la condición. Indique un texto o un número basado en el patrón seleccionado
condition_jump_target	Destino de salto
condition_jump_target.h	Solo visita guiada\nIndica un destino de salto para la condición. Seleccione un paso de la lista desplegable. La navegación pasa al paso especificado si la condición coincide.
condition_text	Texto de condición
condition_text.h	Contiene un texto que se tiene que mostrar si la condición no se ha cumplido
condition_case_sensitive	Dependiente de mayúsculas/minúsculas
condition_case_sensitive.h	Indica que la condición es dependiente de mayúsculas/minúsculas
condition_ignore_on_load	Ignorar al cargar la página
condition_ignore_on_load.h	Solo ayuda contextual\nIndica que la condición no está verificada en la carga de la página. Se verifica la condición al utilizar un control correspondiente. Esto evita la visualización directa de la burbuja de condición.
c_equals	Es igual que
c_not_equals	No es igual que
c_greater	Es mayor que
c_greater_equals	Es mayor que o igual que
c_less	Es menor que
c_less_equals	Es menor que o igual que
c_min_char	Cantidad mínima de caracteres
c_max_char	Cantidad  máxima de caracteres
c_num_char	Número de caracteres igual que
c_reg_exp	Expresión regular
vertical	Vertical
horizontal	Horizontal
AutoBarReady	Inactivo
AutoBarExplanation	Insertar Explicación
AutoBarChooseApp	Seleccionar aplicación
AutoBarRecord	Grabar
AutoBarBusy	Ocupado
AutoBarPause	Pausa
AutoBarReRecManualHotspot	Tratar control: Pulse Ctrl + Intro para ejecutar las modificaciones. Pulse Esc para rechazar las modificaciones
wizAddExplanation	Añadir Explicación
AutoBarNoRecognition	Sin controles reconocidos
AutoBarDiagnosis	Diagnóstico
condition_bubblestyle	Estilo de la burbuja
condition_bubblestyle.h	Define qué recurso de estilo de burbuja se tiene que utilizar para visualizar el texto de condición
condition_highlight_bgr	Color de marcación
condition_highlight_bgr.h	Define el color de la marcación para el control
IDS_MPI_TOURSTOP_LABEL	Nombre
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Traducir manualmente
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Mostrar en la visualización del progreso
IDS_MPI_TOURSTOP_JUMP	Destino de salto
IDS_MPI_TOURSTOP_CALLABLE	Es subrutina
basic_info	Propiedades básicas
IDS_NO_IMAGE_SELECT	Ninguna imagen seleccionada
IDS_NO_IMAGE	No existe imagen
ID_INSERT_TAKE	Añadir paso
ID_PRJ_LAYOUT_HORZ	Layout horizontal
ID_PRJ_LAYOUT_VERT	Layout vertical
ID_PRJ_LAYOUT_DIV	Layout dividido - 1
ID_PRJ_LAYOUT_4	Layout dividido - 2
ID_PRJ_LAYOUT_5	Layout dividido - 3
IDS_UNTITLED	(Sin título)
docTableHeaderStep	Paso
layout_advanced	Layout avanzado
showEditorHelp	Mostrar Ayuda del editor Web
slide:insert_tb	Insertar
slide:action_tb	Acción
slide:structure_tb	Estructura
slide:view_tb	Vista
existing_scrs_in_prj	La imagen actual ya se ha utilizado más de una vez en su proyecto. \nSeleccione la imagen a la que desea añadir los objetos grabados.
start_topic	Iniciar
guided_tour	Visita guiada
context_help	Ayuda de contexto
off	Off
main_bar_1	Barra principal 1
main_bar_2	Barra principal 2
main_bar_3	Barra principal 3
main_bar_4	Barra principal 4
main_bar_5	Barra principal 5
main_bar_6	Barra principal 6
main_bar_7	Barra principal 7
main_bar_8	Barra principal 8
sub_menu_1	Submenú 1
sub_menu_2	Submenú 2
sub_menu_3	Submenú 3
sub_menu_4	Submenú 4
sub_menu_5	Submenú 5
sub_menu_6	Submenú 6
content_btn	Posición: Control “Contenido”
content_btn.h	Indica la posición del control “Contenido” en la barra lateral.
search_btn	Posición: Control “Búsqueda”
search_btn.h	Indica la posición del control “Búsqueda” en la barra lateral.
orCenter	Centro
orNorth	Norte
orWest	Oeste
orNortWest	Noroeste
orEast	Este
orNortEast	Noreste
orSouth	Sur
orSouthWest	Suroeste
orSoutEast	Sureste
screen_tolerence	Desviación permitida de la pantalla (%)
screen_tolerence.h	El parámetro define la coherencia gráfica de las páginas de pantalla mostradas necesaria para las capturas de pantalla registradas en porcentajes, para visualizar la información contextual respectiva. Si las diferencias gráficas están por encima del valor definido, el @{NAVIGATOR} compara la llave lateral registrada con la página de pantalla y muestra los contenidos correspondientes en una página de aplicación diferente.
video_folder	Carpeta de grabaciones de vídeo
video_folder.h	Indica la carpeta para almacenar grabaciones de vídeo. \nNota: las grabaciones de vídeo no están almacenadas en la carpeta de caché de @{NAVIGATOR} a causa de sus tamaños de fichero.
allow_video_rec	Permitir grabación de vídeo
allow_video_rec.h	Permite a los usuarios grabar contenido de vídeo.
hide_da_on_web_assistant	Ocultar @{NAVIGATOR} al ejecutar @{XRAY}
hide_da_on_web_assistant.h	Especifica que las ventanas de @{NAVIGATOR} están ocultas al ejecutar @{XRAY} en primer plano.
show_web_assistant_msg	Mostrar mensaje @{XRAY}
show_web_assistant_msg.h	Especifica que se muestra un mensaje al ejecutar @{XRAY} en primer plano o sale del modo de primer plano.
*	ayuda *
alternate_text	Pasos de animación
auto_hide	Ocultar tras animación
auto_hide.h	Si esta opción está activada, la marca se ocultará automáticamente tras la conclusión de la animación.
bmain_height	Altura
bmain_height.h	Define la altura de las burbuja principal en píxeles. Si la cantidad de texto excede el espacio disponible en la burbuja, se ajustará la altura de forma automática al espacio necesario.
bmain_style	Tipo
bmain_style.h	Este ajuste establece qué tipo de burbuja se debe utilizar para la representación de la burbuja principal. Los tipos de burbujas se definen utilizando el 'Editor de tipo de burbuja' que puede lanzarse desde el menú 'Herramientas' -> 'Tratar tipos de burbuja'. Los tipos de burbuja están siempre disponibles para toda el área de trabajo.
bmain_width	Anchura
bmain_width.h	Define el ancho de la burbuja en píxeles.
bottom_dock	Inferior anclado
cache_stale_interval	Intervalo obsoleto (mín.)
cache_stale_interval.h	Activa la utilización del caché del @{NAVIGATOR} y define un período para actualizar el contenido en la carpeta de caché. El valor se define en minutos. \nPara desactivar el caché, cambie el valor a '0'.
centered	Centrado
choose_nr.h	choose_text.h	Este parámetro contiene el conjunto de caracteres que se establecerá para las entradas seleccionadas en un menú contextual o un campo de lista durante la grabación automatizada. Esta cadena se añadirá durante la grabación en el texto explicativo de la burbuja y en los distintos modos en lugar del comodín '${choose_text}' (ver Modo texto en el Editor HTML), durante la generación automática de texto con un módulo también de texto.
close_details	Cerrar ventana de contenido
close_details.h	Define una clave de función para cerrar la ventana de contenido de un proyecto seleccionado
confirmation_hotkey	Pulsador resaltado para confirmación de paso
confirmation_hotkey.h	Define un pulsador resaltado para la confirmación de los pasos durante la reproducción del asistente de proceso
detail_positioning	Alineación de la ventana de contenido
detail_positioning.h	Define la alineación de la ventana de contenido en la pantalla. Excepto en la alineación 'Centrado', la ventana de contenido se acoplará a la ventana principal.
detail_size	Tamaño de la ventana de contenido
detail_size.h	Define el tamaño (ancho, alto) de la ventana de contenido en píxeles
enable_search	Activar etiqueta de búsqueda
enable_search.h	Activa la funcionalidad de búsqueda en el contenido del asistente de escritorio
h_dock	Posición horizontal
icon_position	Posición icono
icon_position.h	Los valores introducidos aquí indican la posición del icono en la pantalla. Los valores se indican en píxeles y se refieren a la esquina superior izquierda de la pantalla.
leaves_page	Abandona la página
leaves_page.h	Esta opción muestra la navegación que sigue la acción simulada en un objeto para acceder a una nueva página. De esta forma se impulsará un nuevo análisis de página tan pronto como se haya realizado la acción en el objeto y la nueva página esté terminada.
left_dock	Izquierda anclada
library_height	Altura de la burbuja
library_height.h	Define la altura de la burbuja en píxeles.
library_width	Ancho de la burbuja
library_width.h	Define el ancho de la burbuja en píxeles.
maximize_details	Maximizar ventana de contenidos
maximize_details.h	Define una clave de función para maximizar la ventana de contenidos
next_doc	Seleccionar siguiente documento
next_doc.h	Define una clave de función para seleccionar el siguiente documento en la ventana de contenidos
next_project	Seleccionar siguiente proyecto
next_project.h	Define una clave de función para seleccionar el siguiente proyecto en la ventana principal
open_content	Abrir contenido
open_content.h	Define una clave de función para abrir un objeto de contenido seleccionado
open_details	Abrir ventana de contenidos
open_details.h	Define una clave de función para abrir la ventana de contenidos para un proyecto seleccionado
prev_doc	Seleccionar documento anterior
prev_doc.h	Define una clave de función para seleccionar el documento anterior en la ventana de contenidos
prev_project	Seleccionar proyecto anterior
prev_project.h	Define una clave de función para seleccionar el proyecto anterior en la ventana principal
right_dock	Derecha anclada
show_execute	Mostrar pulsador Ejecutar
show_execute.h	Define si se muestra un pulsador de ejecución en la burbuja del objeto durante la reproducción. El pulsador permite al usuario ejecutar una acción en la aplicación y, a continuación, se muestra el siguiente paso.
show_icon_on_start	Mostrar símbolo de estado al inicio
show_icon_on_start.h	Define si para el inicio del asistente de escritorio se mostrará el símbolo de estado en vez de la ventana principal
start_doc	Abrir documento
start_doc.h	Define una clave de función para abrir un documento seleccionado de la ventana de contenidos
step_on_same_page	Paso en la misma página
top_dock	Superior anclado
v_dock	Posición vertical
value.h	Cada objeto creado en una navegación contiene un identificador único (Unique Identifier), bajo el cual se administra el en proyecto.
var_name.h	El parámetro define cómo se muestra la ayuda para un objeto y cómo se puede activar a través del usuario.
