NAVIGATOR	Desktop Assistant
key_desc.h	Tämä parametri määrittää käytettävän näppäimen tai pikavalinnan. Tällöin näppäinten nimet on erotettava tyhjämerkeillä. Esimerkki: 'ctrl + k'.
force_display.h	Vain kontekstiohje\nMäärittää, että makrosisältö näytetään aina pikaohjeena, vaikka pikaohje ei olisi aktivoituna työpöytäavustajan toiston aikana.
link_to_sim.h	Tämä vaihtoehto sisällyttää simulointilinkin pääkuplaan. Tämä vaihtoehto liittyy navigointiin, joka on luotu simulointiprojektin perusteella (muunnon avulla).
macro_comment.h	Yleinen kommentti. Se näytetään pienoisnäkymässä.
match_value.h	Tämä vaihtoehto määrittää, verrataanko ilmoitettua arvoa objektin todelliseen arvoon käytössä olevassa sovelluksessa.
mini_on_focuslost.h	Tämä vaihtoehto määrittää, pienennetäänkö kupla, kun näytössä oleva kohdistus poistuu kyseessä olevasta objektista.
nav_check_freq.h	Määrittää, kuinka usein @{NAVIGATOR} tarkistaa, onko päivitettyä sisältöä saatavissa. Jos päivitettyä sisältöä on saatavissa, @{NAVIGATOR} käynnistää sisällön automaattisesti. Tästä on hyötyä erityisesti muutostenhallintaprosessien kannalta.
enable_tincan.h	Aktivoi @{NAVIGATOR} sisällön seurannan. Sisältö on käynnistettävä työalueelta @{MANAGER}.
no_spike.h	Tämä vaihtoehto määrittää, näytetäänkö objektikupla kärjen kanssa vai ilman kärkeä.
objname.h	Jokainen objekti navigoinnissa tarvitsee yksiselitteisen nimen tunnistustarkoituksia varten, kun käytetään käyttäytymisiä ja käyttäytymiskohdistuksia.
orientation.h	Tämä parametri määrittää objektikuplan suunnan suhteessa viitattuun objektiin. Kuplan nuoli osoittaa sivulla viitattuun sijaintiin, kun taas kupla itse näytetään valittuun suuntaan siirrettynä ohjeiden mukaisesti. Jos suunnaksi valitaan 'Keskikohta', kupla näytetään keskitettynä määritetyssä kohdassa ilman nuolta.
path.h	Objektipolku kuvaa objektin ominaisuudet käytetyn sovellusprofiilin perusteella. Objektipolkua käytetään objektin tunnistukseen käytössä olevassa sovelluksessa. Yleensä tätä kenttää ei tarvitse muokata manuaalisesti.
position.h	Tähän syötetyt arvot määrittävät pääkuplan sijainnin näytössä. Numerot kuvaavat etäisyyden näytön vasemmasta yläkulmasta pikseleinä.
reference.h	Jos navigointi muunnettiin simuloinnista, vastaavan askeleen lähde on määritettävä tässä.
resize.h	Tämä vaihtoehto määrittää, muutetaanko kohdesovelluksen ikkunan koko automaattisesti kokoon, jota on käytetty, kun navigointi on luotu. Tästä voi olla apua aktiivisten alueiden kannalta, sillä ne näytetään sijaintiin perustuen.
revision.h	Näyttää sen sovellusprofiilin version, jota käytettiin näppäimen luontia varten sovellusnäytön tallennuksen yhteydessä.
sc_config_header.h	Tiedot sovelluksen profiilista tallennetaan tähän kenttään. Navigointi käyttää näitä tietoja, jotta se voi tunnistaa sovelluksen ja sen objektit oikein toiston aikana.
screenshot_rect.h	Näyttää, mitä alkuperäisen näytön aluetta käytettiin objektin näyttökuvaa varten. Yleensä tätä arvoa ei tarvitse muokata manuaalisesti.
show_bubble.h	Tämä vaihtoehto määrittää, näytetäänkö kupla heti sen jälkeen, kun sivu on ladattu kokonaan.
start_from_arbitrary.h	Tämä vaihtoehto määrittää sen, että opastettu kierros voidaan käynnistää vapaasti määritettävästä askeleesta eikä prosessin alusta.
show_hilight.h	Määrittää, näytetäänkö objekton korostus.
show_highlight.h	Määrittää, näytetäänkö objektien korostukset.
show_on_focus.h	Tämä vaihtoehto määrittää, pienennetäänkö kupla, kun näytössä oleva kohdistus siirtyy kyseessä olevaan objektiin.
source.h	Jos navigointi muunnettiin simuloinnista, parametri määrittää alkuperäisen oppitunnin.
subkey.h	Jossain tapauksissa on apua, jos avaimen alkuperäisen osan tietyt osat ohitetaan. Näin voidaan toimia esimerkiksi silloin, kun tietyn sivun variantit eivät ole relevantteja ja niitä on kaikkia käsiteltävä käyttämällä samaa avainta ja askelta navigoinnissa. Tämä vaihtoehto pakottaa tunnistusmekanismin käsittelemään avainta täsmäyksenä, vaikka sivulle on tunnistuksessa raportuitu enemmän avainperusteita kuin on määritetty avaimessa. Täten sivuavainta voidaan lyhentää, jolloin yhdellä avaimella voidaan kattaa enemmän kuin yksi sivu.
target_name.h	Sisältää sovellusikkunan nimen.
text_d.h	Tämä parametri sisältää merkkijonon, joka on syötettävä viitattuun syöttöruutuun. Se sisältää automaattisen tallennusprosessin aikana syötetyn arvon. Tämä merkkijono lisätään selittäviin kuplan teksteihin eri tiloissa paikanvaraajan '${text_d}' sijasta (katso tekstitila HTML-editorissa), kun kuplan sisältö luodaan automaattisesti tekstimoduulien avulla tallennuksen aikana.
text_d_specializer.h	Tämä parametri sisältää merkkijonon, joka on syötettävä viitattuun syöttöruutuun. Se sisältää automaattisen tallennusprosessin aikana syötetyn arvon. Tämä merkkijono lisätään selittäviin kuplan teksteihin eri tiloissa paikanvaraajan '${text_d}' sijasta (katso tekstitila HTML-editorissa), kun kuplan sisältö luodaan automaattisesti tekstimoduulien avulla tallennuksen aikana.
tolerance.h	Arvo määrittää yhteensopivuusasteen toleranssin, kun Näyttö-makroja yhdistetään. Tämä asetus liittyy Yhdistä näyttömakrot -toimintoon, joka voidaan käynnistää kohdasta Työkalut -> Joukkomuutokset. Arvon korotus korottaa toleranssin kynnysarvoa. Ota huomioon tässä tapauksessa, että myös näyttökuvat, joissa näytetään eri objektit, voidaan yhdistää. Arvo määritetään prosentteina.
uid.h	Sisältää makron yksiselitteisen tunnuksen, jonka avulla sitä hallinnoidaan projektissa.
win_rect.h	Määrittää ikkunan koon, kun projekti luodaan.
explanation_type.h	Tämä vaihtoehto määrittää huomautustyypin. Tyypin asetuksesta riippuen näytetään piktogrammi yhdessä tekstin kanssa korostamaan neuvoa-antavaa tekstiä.
app_info.h	Tämä asetus määrittää, näytetäänkö sovellus kontekstiohjeessa. Jos sovellusta ei haluta näyttää, asetuksen aktivointi on poistettava.
app_link_to_sim.h	Tämän parametrin avulla voidaan näyttää linkki simulointiin, joka on määritetty 'Lähde'-parametrissa kontekstityypin lisäksi. Eri tilat voidaan valita prosessissa.
screen_info.h	Tämä asetus määrittää, näytetäänkö sivu kontekstiohjeessa. Jos näyttöä ei haluta näyttää, asetuksen aktivointi on poistettava.
screen_link_to_sim.h	Tämän parametrin avulla voidaan näyttää linkki simulointiin, joka on määritetty 'Lähde'-parametrissa kontekstityypin lisäksi. Eri tilat voidaan valita prosessissa.
object_info.h	Vain kontekstiohje\nAsetus määrittää objektia varten näytettävän variantin.
open_expanded.h	Jos tämä vaihtoehto on aktivoitu, pääkupla näytetään sivun ja objektiluettelon ollessa avoinna.
display_on.h	Tämä parametri määrittää, missä tilanteessa navigoinnin pääkupla näytetään. Navigoinnin pääkupla voidaan näyttää navigoinnin aloituksen yhteydessä tai sovellusta tai vastaavaa sovellussivua tarkasteltaessa.
area.h	Parametri määrittää ohjauselementin sijainnin ja koon. Ensimmäiset kaksi numeroa ilmoittavat objektin sijainnin näytön vasemmanpuoleisesta reunasta ja yläreunasta katsottuna. Kaksi viimeistä numeroa määrittävät objektin leveyden ja korkeuden. Syöttökentän vieressä oleva painike avaa muokkauksen valintaikkunan, jossa voidaan mukauttaa objektin kokoa ja sijaintia.
form_on.h	Määrittää, että askel on lomake. Kaikki askeleen toimet näytetään yhdessä kuplassa toiston aikana.
transition	Seuraava opastetun kierroksen askel
transition_info	Seuraava opastetun kierroksen askel
action_pa	Toimi
trans_action	Toimi
step_name1	Seuraava askel
step_name2	Vaihtoehtoinen askel 1
step_name3	Vaihtoehtoinen askel 2
step_name4	Vaihtoehtoinen askel 3
LClick	Napsautus hiiren ykköspainikkeella
RClick	Napsautus hiiren kakkospainikkeella
LDblClick	Kaksoisnapsautus hiiren ykköspainikkeella
RDblClick	Kaksoisnapsautus hiiren kakkospainikkeella
Focus	Kohdistus
FocusLost	Kohdistus hävinnyt
step	Opastetun kierroksen vaihe
name	Nimi
end_message	Teksti
show_end_window	Loppuikkuna
show_end_window.h	Määrittää, että ikkuna näytetään opastetun kierroksen lopussa. Ikkunan avulla käyttäjä voi sulkea opastetun kierroksen manuaalisesti. Jos vaihtoehdon aktivointi on poistettu, ikkunaa ei näytetä, ja opastettu kierros sulkeutuu automaattisesti.
trans_action.h	Vain opastettu kierros\nMäärittää toimen, joka käynnistää siirtymisen seuraavaan opastetun kierroksen askeleeseen.
action_pa.h	Tämä asetus määrittää käyttäjän toimen, joka käynnistää siirtymisen opastetun kierroksen seuraavaan vaiheeseen.
step_name1.h	Vain opastettu kierros\nMäärittää seuraavan askeleen prosessin kulussa.
step_name2.h	Vain opastettu kierros\nMäärittää vaihtoehtoisen opastetun kierroksen askeleen, jos määritettyä opastetun kierroksen askelta ei voi näyttää.
step_name3.h	Vain opastettu kierros\nMäärittää vaihtoehtoisen opastetun kierroksen askeleen, jos määritettyä vaihtoehtoista opastetun kierroksen askelta 1 ei voi näyttää.
step_name4.h	Vain opastettu kierros\nMäärittää vaihtoehtoisen opastetun kierroksen askeleen, jos määritettyä vaihtoehtoista opastetun kierroksen askelta 2 ei voi näyttää.
step_on_same_page.h	Vain opastettu kierros\nTämä asetus on aktivoitava, jos seuraava opastetun kierroksen askel on samalla sovellussivulla. Tämä estää sivun tunnistuksen.
name.h	Määritä opastetun kierroksen askelen nimi. Nimi näytetään valinnan Objekti-makrossa Seuraava opastetun kierroksen askel -asetuksissa.
set_value	Aseta arvo automaattisesti
set_value.h	Tämä asetus määrittää, asetetaanko makron arvo automaattisesti navigoinnin toiston aikana.
end_message	Teksti
end_message.h	Voit syöttää tähän tekstikenttään tekstin, joka näytetään kuplassa prosessin lopussa. Tekstikenttään on esiasetettu oletusteksti.
restart_option	Uudelleenkäynnistyspainike
restart_option.h	Kun tämä vaihtoehto on aktivoitu, kuplaan ilmestyy painike, jota käyttäjä voi käyttää prosessin toistamiseen. Tämän avulla prosessi voidaan suorittaa uudelleen eri merkintöjen kanssa.
record_end_display	Muokkaa kuplaa
end_bubble	Kupla - prosessin loppu
bend_position	Sijainti
bend_position.h	Tähän syötetyt arvot ilmoittavat kuplan sijainnin näytössä. Arvot määritetään pikseleinä ja viittaavat näytön vasempaan yläkulmaan.
bend_style	Tyyli
bend_style.h	Tämä asetus määrittää, mitä kuplan tyyliä käytetään kuplan näyttöä varten. Kuplan tyylit määritetään käyttämällä kuplatyylieditoria, joka voidaan avata valikosta Työkalut -> Muokkaa kuplan tyylejä. Kuplan tyylit ovat aina käytettävissä koko työalueella.
bend_width	Leveys
bend_width.h	Tämä määrittää näytettävän kuplan leveyden pikseleinä.
bend_height	Korkeus
bend_height.h	Tämä määrittää näytettävän kuplan korkeuden pikseleinä.
process_start_unit	Opastetun kierroksen tyyli
record_pa_control	Tallenna opastetun kierroksen vaihe
prev_step	Edellinen askel
next_step	Seuraava askel
disqualifier	Jätä pois näyttö
disqualifier.h	Page Specifierin avulla voi tehdä eron samanlaisten sovellussivujen välillä käyttämällä tiettyä objektia. Tämä vaihtoehto määrittää, näytetäänkö tunnistettu sovellussivu vai jätetäänkö se pois, jos Page Specifier on käytettävissä. \nPienoiskuvanäkymä näyttää vaihtoehdon tilan: plusmerkin (ei jätetä pois) tai miinusmerkin (jätetään pois).
exception_bubble	Kuplapoikkeuksen käsittely
bexp_position	Sijainti
bexp_position.h	Tähän syötetyt arvot määrittävät kuplan sijainnin näytössä. Arvot ilmoitetaan pikseleinä. Kupla ilmestyy näytön vasempaan yläkulmaan.
bexp_style	Tyyli
bexp_style.h	Tässä voit valita kuplan tyypin, jota haluat käyttää. Kuplan tyylit voidaan määrittää kuplatyylieditorissa, joka voidaan avata valikosta:  Työkalut -> Muokkaa kuplan tyyliä.  Eri kuplan tyylit ovat aina käytettävissä koko työalueella.
content_demo	Demotila
content_demo.h	Tämän vaihtoehdon avulla ryhmän demotilat näytetään työpöytäavustajassa.
content_practice	Harjoitustila
content_practice.h	Tämän vaihtoehdon avulla ryhmän harjoitustilat näytetään työpöytäavustajassa.
content_test	Testitila
content_test.h	Tämän vaihtoehdon avulla ryhmän testitilat näytetään työpöytäavustajassa.
content_concurrent	Rinnakkaistila
content_concurrent.h	Tämän vaihtoehdon avulla ryhmän rinnakkaistilat näytetään työpöytäavustajassa.
content_navi	Navigointi
content_navi.h	Tämän vaihtoehdon avulla ryhmän navigoinnit näytetään työpöytäavustajassa.
content_documentation	Dokumentaatio
content_documentation.h	Tämän vaihtoehdon avulla ryhmän dokumentaatiot näytetään työpöytäavustajassa.
content_externals	Ulkoiset tiedostot
content_externals.h	Tämän vaihtoehdon avulla ryhmän ulkoiset tiedostot näytetään työpöytäavustajassa.
navi_style	Tyyli
navi_style.h	Määrittää navigointi-ikkunan ulkoasun. Valitse tyyliresurssi luettelosta.
menu_path:/record	Tallennus
F1HELPNAME	ohje
alignment	Kuplan tasaus
alignment.h	Määrittää kuplaikkunan tasauksen näytössä. Vaihtoehdon 'Vapaa' avulla sijainti voidaan määrittää 'Kuplan sijainti' -parametrissa.
bform_alignment	Tasaus
bform_alignment.h	Määrittää lomakekuplaikkunan tasauksen näytössä. Vaihtoehdon 'Vapaa' avulla sijainti voidaan määrittää 'Lomakekuplan sijainti' -parametrissa.
gloss_bubble	Sanastokupla
gloss_bubble_style	Tyyli
gloss_bubble_style.h	Määrittää sanastokuplan ulkoasun. Valitse tyyliresurssi luettelosta.
ellipse	Ympyrä
gloss_bubble_size	Koko
gloss_bubble_size.h	Määrittää sanastokuplan koon (leveyden, korkeuden) pikseleinä.
Navi	Työpöytäavustaja
exclude_from_da	Jätä pois työpöytäavustajasta
exclude_from_da.h	Määrittää, että sivuavainta ei oteta huomioon työpöytäavustajan kontekstin tunnistuksessa.
all_as_descr	Käytä tekstiä
all_as_descr.h	Määrittää tekstityypin kohteelle @{NAVIGATOR}. Oletus on 'Lyhyt kuvaus'.
consider_roles	Ota huomioon roolit
consider_roles.h	Aktivoi roolien käytön sisällön näyttämistä varten toiston aikana.
consider_categories	Ota huomioon sisältöluokat
consider_categories.h	Aktivoi sisältöluokkien käytön sisällön lajittelussa @{NAVIGATOR}-pääikkunassa.
disable_ca_in_pa	Piilota pikaohje opastetulla kierroksella
disable_ca_in_pa.h	Määrittää, onko kaikki pikaohjetiedot piilotettu opastetun kierroksen toiston aikana. Kun opastettu kierros on päättynyt, pikaohje näytetään taas.
full_desc	Kuvaus
shrt_desc	Lyhyt kuvaus
wrong_position	Sijaintivirhe
help	Ohje
warning	Varoitus
maintenance	Ylläpito
update	Päivitä
new	Uusi
training	Koulutus
attachment	Liite
link	Linkki
tip	Vihje
note	Huomautus
compliance	Vaatimustenmukaisuus
mini_bubble_style	Minikuvaketyyli
mini_bubble_style.h	Määrittää projektissa käytettävien minikuvakkeiden tyyliresurssin. Minikuvakkeet ovat muokattavien resurssien resurssityyppi. \nKuvake voidaan asettaa jokaisessa toimi- ja selitysmakrossa käyttämällä 'Laajennettu'-osion 'Minikuvaketyyppi'-parametria.
mini_bubble	Minikuvaketyyppi
mini_bubble.h	Vain kontekstiohje\nMäärittää objektin minikuvakkeen tyypin. Kuvake perustuu tyylimakron määritettyyn minikuvaketyyliin.
NavRecMouseWheel	Jatka käyttämällä vieritysrullaa. Voit lopettaa hiiren vierityksen painamalla ESC-näppäintä.
search_type	Hakulaji
none	Ei mitään
search_in_lib	@{LIBRARY}
search_in_da	Työpöytäavustajaryhmä
search_type.h	Määrittää toiminnon sisällön hakemista varten. Valitse tyyppi avattavasta luettelosta. \nEi mitään: Poistaa hakutoiminnon aktivoinnin. \nKohteessa @{LIBRARY}: Avaa kohteen @{LIBRARY} hakua varten @{LIBRARY} -sisällössä. \nTyöpöytäavustajaryhmässä: Näyttää 'Haku'-välilehden pääikkunassa työpöytäavustajan sisällössä suoritettavaa hakua varten.
errObjectUpdate	Objektia ei voi päivittää. Päivitä objekti samankaltaisella tyypillä.
config_headers_differ1	Profiilitiedot ovat vanhentuneet. Päivitä projekti valitsemalla Jatka.
config_headers_differ2	On suositeltavaa luoda arkisto ennen päivitystä.
default_start_mode	Oletusaloitussisältö
default_start_mode.h	Määrittää tilan tai asiakirjamuodon, joka käynnistetään oletusarvoisesti sisältöluettelosta.
default_start_doc	Oletusaloitusasiakirja
default_start_doc.h	Määrittää asiakirjan tyypin, jos asiakirja on määritetty 'Oletusaloitussisällön' asetuksissa.
show_next_btn	Seuraava-painike
show_next_btn.h	Vain opastettu kierros\nMäärittää, näkyykö objektikuplassa ''Siirry seuraavaan askeleeseen' -painike.
condition	Ehto
condition.h	Toiston aikana käyttäjän syöttämän arvon on vastattava ehtoa, jotta voidaan siirtyä seuraavaan askeleeseen tai johonkin toiseen määritettyyn askeleeseen. \nVoit luoda tai muokata ehtoa valitsemalla 'Muokkaa ehtoa'.
errDuplicateContext	Tämä sovellus on jo tallennettu.
add_sticky_notes	Sijainti: 'Lisää muistilappu' -ohjauselementti
add_sticky_notes.h	Tämän vaihtoehdon avulla saadaan näkyviin ohjauselementti, jolla voi lisätä muistilapun sivulle. Voit määrittää ohjauselementin sijainnin sivupalkissa.
show_instant_help_btn	Sijainti: 'Pikaohje'-ohjauselementti
show_instant_help_btn.h	Tämän avulla saadaan näkyviin ohjauselementti, jolla voi aktivoida pikaohjeen. Voit määrittää ohjauselementin sijainnin sivupalkissa.
show_carousel	Näytä karuselli
show_carousel.h	Tämä vaihtoehto näyttää työpöytäavustajan karusellitilassa.
condition_pattern	Ehtomalli
condition_pattern.h	Määrittää ehtoa varten käytettävän mallin.
condition_value	Ehdon arvo
condition_value.h	Sisältää ehtoa varten käytetyn arvon. Syötä teksti tai luku valitun mallin perusteella.
condition_jump_target	Siirtymiskohde
condition_jump_target.h	Vain opastettu kierros\nMäärittää siirtymiskohteen ehdolle. Valitse avattavasta luettelosta askel. Navigointi siirtää määritettyyn askeleeseen, jos ehto täytetään.
condition_text	Ehtoteksti
condition_text.h	Sisältää näytettävän tekstin, jos ehtoa ei ole täytetty.
condition_case_sensitive	Kirjainkoko otetaan huomioon
condition_case_sensitive.h	Määrittää, että ehdossa otetaan kirjainkoko huomioon.
condition_ignore_on_load	Ohita sivun latauksessa
condition_ignore_on_load.h	Vain kontekstiohje\nMäärittää, että ehtoa ei tarkisteta sivun latauksen yhteydessä. Ehto tarkistetaan, jos käytetään vastaavaa ohjauselementtiä. Tällä vältetään ehtokuplan näyttäminen suoraan.
c_equals	On yhtä suuri kuin
c_not_equals	Ei ole yhtä suuri kuin
c_greater	On suurempi kuin
c_greater_equals	On suurempi tai yhtä suuri kuin
c_less	On pienempi kuin
c_less_equals	On pienempi tai yhtä suuri kuin
c_min_char	Merkkien minimilukumäärä
c_max_char	Merkkien maksimilukumäärä
c_num_char	Merkkien lukumäärä yhtä suuri kuin
c_reg_exp	Säännöllinen lauseke
vertical	Pystysuora
horizontal	Vaakasuora
AutoBarReady	Tyhjäkäynti
AutoBarExplanation	Lisää selitys
AutoBarChooseApp	Valitse sovellus
AutoBarRecord	Tallenna
AutoBarBusy	Varattu
AutoBarPause	Keskeytä
AutoBarReRecManualHotspot	Muokkaa ohjauselementtiä: paina Ctrl + Enter, jos haluat tehdä muutoksia. Paina Esc, jos haluat hylätä muutokset.
wizAddExplanation	Lisää selitys
AutoBarNoRecognition	Ohjauselementtejä ei tunnistettu
AutoBarDiagnosis	Diagnoosi
condition_bubblestyle	Kuplan tyyli
condition_bubblestyle.h	Määrittää, mitä kuplatyypiresurssia käytetään ehtotekstin näytössä.
condition_highlight_bgr	Korostusväri
condition_highlight_bgr.h	Määrittää ohjauselementin korostusvärin.
IDS_MPI_TOURSTOP_LABEL	Nimi
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Käännä manuaalisesti
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Näytä etenemisnäytössä
IDS_MPI_TOURSTOP_JUMP	Siirtymiskohde
IDS_MPI_TOURSTOP_CALLABLE	On alirutiini
basic_info	Perusominaisuudet
IDS_NO_IMAGE_SELECT	Kuvaa ei ole valittu
IDS_NO_IMAGE	Kuvaa ei löytynyt
ID_INSERT_TAKE	Lisää askel
ID_PRJ_LAYOUT_HORZ	Vaakasuora asettelu
ID_PRJ_LAYOUT_VERT	Pystysuora asettelu
ID_PRJ_LAYOUT_DIV	Jaettu asettelu - 1
ID_PRJ_LAYOUT_4	Jaettu asettelu - 2
ID_PRJ_LAYOUT_5	Jaettu asettelu - 3
IDS_UNTITLED	(nimetön)
docTableHeaderStep	Askel
layout_advanced	Laajennettu asettelu
showEditorHelp	Näytä WWW-editorin ohje
slide:insert_tb	Lisää
slide:action_tb	Toimi
slide:structure_tb	Rakenne
slide:view_tb	Näkymä
existing_scrs_in_prj	Nykyistä sivua käytetään projektissasi jo useamman kerran. \nValitse näyttö, johon haluat lisätä tallennetut objektit.
start_topic	Käynnistä
guided_tour	Opastettu kierros
context_help	Kontekstiohje
off	EI
main_bar_1	Pääpalkki 1
main_bar_2	Pääpalkki 2
main_bar_3	Pääpalkki 3
main_bar_4	Pääpalkki 4
main_bar_5	Pääpalkki 5
main_bar_6	Pääpalkki 6
main_bar_7	Pääpalkki 7
main_bar_8	Pääpalkki 8
sub_menu_1	Alivalikko 1
sub_menu_2	Alivalikko 2
sub_menu_3	Alivalikko 3
sub_menu_4	Alivalikko 4
sub_menu_5	Alivalikko 5
sub_menu_6	Alivalikko 6
content_btn	Sijainti: 'Sisältö'-ohjauselementti
content_btn.h	Määrittää 'Sisältö'-ohjauselementin sijainin sivupalkissa.
search_btn	Sijainti: 'Haku'-ohjauselementti
search_btn.h	Määrittää 'Haku'-ohjauselementin sijainnin sivupalkissa.
orCenter	Keskikohta
orNorth	Pohjoinen
orWest	Länsi
orNortWest	Luode
orEast	Itä
orNortEast	Koillinen
orSouth	Etelä
orSouthWest	Lounas
orSoutEast	Kaakko
screen_tolerence	Sallittu näyttöero (%)
screen_tolerence.h	Tämä parametri määrittää tarvittavan graafisen yhteensopivuuden näytetyn näyttösivun ja tallennetun näyttökuvan välillä prosentteina näytettäviä asiaankuuluvia kontekstitietoja varten. Jos graafisten poikkeamien määrä ylittää määritetyn arvon, @{NAVIGATOR} vertaa tallennettua sivuavainta näyttösivuun ja näyttää sopivat sisällöt eri sovellussivua varten.
video_folder	Videotallennukset-kansio
video_folder.h	Määrittää kansion videotallennusten tallentamista varten. \nHuomautus: videotallennuksia ei tallenneta @{NAVIGATOR} -välimuistiin niiden tiedostokoon vuoksi.
allow_video_rec	Salli videon tallennus
allow_video_rec.h	Sallii käyttäjien tallentaa videosisältöä.
hide_da_on_web_assistant	Piilota @{NAVIGATOR}, kun @{XRAY} on käynnissä
hide_da_on_web_assistant.h	Määittää, että @{NAVIGATOR} -ikkunat ovat piilossa, kun @{XRAY} on käynnissä edustassa.
show_web_assistant_msg	Näytä @{XRAY} -sanoma
show_web_assistant_msg.h	Määrittää, että sanoma näytetään, kun @{XRAY} on käynnissä edustassa tai siirtyy pois edustatilasta.
auto_hide	Piilota animaation jälkeen
auto_hide.h	Jos tämä vaihtoehto on aktivoitu, korostus piilotetaan automaattisesti uudelleen heti, kun animaatio on päätetty.
bmain_height	Korkeus
bmain_height.h	Määrittää pääkuplan korkeuden pikseleinä. Jos tekstimäärä ylittää kuplassa käytettävissä olevan tilan, se skaalataan automaattisesti korkeussuunnassa vaadittuun kokoon.
bmain_style	Tyyli
bmain_style.h	Tämä asetus määrittää, mitä kuplan tyyppiä käytetään pääkuplan näyttöä varten. Kuplan tyypit määritetään käyttämällä 'Kuplatyyppieditoria', joka voidaan käynnistää valikosta 'Työkalut' - 'Muokkaa kuplan tyyppejä'. Kuplan tyypit ovat aina käytettävissä koko työalueella.
bmain_width	Leveys
bmain_width.h	Määrittää pääkuplan leveyden pikseleinä.
bottom_dock	Kiinnitetty alhaalla
cache_stale_interval	Vanhentumisväli (min)
cache_stale_interval.h	Aktivoi @{NAVIGATOR} välimuistin käytön ja määrittää aikakehyksen välimuistikansion sisällön päivitykseen. Arvo määritetään minuutteina. \nVälimuisti poistetaan käytöstä muuttamalla arvoksi '0'.
centered	Keskitetty
close_details	Sulje sisältöikkuna
close_details.h	Määrittää toimintonäppäimen sisältöikkunan sulkemista varten valitussa projektissa.
confirmation_hotkey	Askelvahvistuksen pikavalintanäppäin
confirmation_hotkey.h	Määrittää pikavalintanäppäimen askelten vahvistusta varten prosessiavustajan toiston aikana.
detail_positioning	Sisältöikkunan tasaus
detail_positioning.h	Määrittää sisältöikkunan tasauksen näytössä. Sisältöikkuna kiinnitetään pääikkunaan, paitsi jos käytetään tasausta 'Keskitetty'.
detail_size	Sisältöikkunan koko
detail_size.h	Määrittää sisältöikkunan koon (leveyden, korkeuden) pikseleinä.
enable_search	Aktivoi hakuvälilehti
enable_search.h	Aktivoi hakutoiminnallisuuden työpöytäavustajan sisällössä
h_dock	Kiinnitetty vaakasuoraan
icon_position	Kuvakkeen sijainti
icon_position.h	Tähän syötetyt arvot määrittävät kuvakkeen sijainnin näytössä. Arvo ilmoitetaan pikseleinä. Kuvake ilmestyy näytön vasempaan yläkulmaan.
leaves_page	Poistuu näytöstä
leaves_page.h	Tämä vaihtoehto ilmoittaa navigoinnille, että tätä objektia varten vaadittu toimi johtaa uuden sivun lataukseen. Uuden sivun analyysi suoritetaan heti, kun toimi on suoritettu objektissa ja sivun lataus on päättynyt.
left_dock	Kiinnitys vasemmalle
library_height	Kuplan korkeus
library_height.h	Tämä määrittää kuplan korkeuden pikseleinä.
library_width	Kuplan leveys
library_width.h	Tämä määrittää kuplan leveyden pikseleinä.
maximize_details	Suurenna sisältöikkuna
maximize_details.h	Määrittää toimintonäppäimen sisältöikkunan suurentamista varten.
next_doc	Valitse seuraava asiakirja
next_doc.h	Määrittää toimintonäppäimen seuraavan asiakirjan valitsemista varten sisältöikkunassa.
next_project	Valitse seuraava projekti
next_project.h	Määrittää toimintonäppäimen seuraavan projektin valitsemista varten pääikkunassa.
open_content	Avaa sisältö
open_content.h	Määrittää toimintonäppäimen valitun sisältöobjektin avaamiseksi.
open_details	Avaa sisältöikkuna
open_details.h	Määrittää toimintonäppäimen sisältöikkunan avausta varten valitulle projektille.
prev_doc	Valitse edellinen asiakirja
prev_doc.h	Määrittää toimintonäppäimen edellisen asiakirjan valintaa varten sisältöikkunassa.
prev_project	Valitse edellinen projekti
prev_project.h	Määrittää toimintonäppäimen edellisen projektin valintaa varten pääikkunassa.
right_dock	Kiinnitetty oikealle
show_execute	Näytä Suorita-painike
show_execute.h	Määrittää, näytetäänkö objektikuplassa toiston aikana suorituspainike. Painikkeen avulla käyttäjä voi suorittaa sovelluksessa toimen, minkä jälkeen näytetään seuraava vaihe.
show_icon_on_start	Näytä tilakuvake aloituksen yhteydessä
show_icon_on_start.h	Määrittää, näytetäänkö tilakuvake pääikkunan sijasta työpöytäavustajan käynnistystä varten
start_doc	Avaa asiakirja
start_doc.h	Määrittää toimintonäppäimen valitun asiakirjan sisältöikkunasta avaamista varten.
step_on_same_page	Askel samalla sivulla
top_dock	Kiinnitetty yläreunaan
v_dock	Kiinnitetty pystysuoraan
