NAVIGATOR	Desktop Assistant
macro_comment.h	Genel açıklama. Küçük görünümde görüntülenir.
match_value.h	Bu seçenek, belirtilen değerin, canlı uygulamadaki nesnenin gerçek değeriyle karşılaştırılıp karşılaştırılmayacağını belirtir.
mini_on_focuslost.h	Bu seçenek ekrandaki odak ilgili nesneden ayrılırken balonun simge durumuna küçültülüp küçültülmediğini tanımlar.
nav_check_freq.h	Güncellenen içerik için ne sıklıkta @{NAVIGATOR} kontrolü yapıldığını tanımlar. Güncellenen içerik kullanılabiliyorsa @{NAVIGATOR} içeriği otomatik olarak başlatacaktır. Bu özellikle değişiklik yönetimi süreçleri için kullanışlıdır.
enable_tincan.h	@{NAVIGATOR} içeriği için izlemeyi etkinleştirir. İçeriğin@{MANAGER} çalışma alanından başlatılması gerekir.
no_spike.h	Bu seçenek, nesne balonunun spike ile veya spike'sız görüntülendiğini tanımlar.
objname.h	Davranışlar ve davranış tayinleri kullanılırken tanımlama amacıyla gezintideki her nesnenin benzersiz bir adının olması gerekir.
orientation.h	Bu parametre, referans alınan nesneye göre nesne balonunun yönlendirmesini tanımlar. Balonun kendisi talimatta olduğu gibi seçilen yöne kaydırma olarak gösterilirken balon oku sayfada referans alınan konumun üzerine gelir. Yönlendirme 'Merkez' olarak seçilirse, balon ok olmadan tanımlanan konumda ortalanmış olarak görüntülenir.
path.h	Nesne yolu, kullanılan uygulama profili temelinde nesnenin özelliklerini tanımlar. Canlı uygulamada nesneyi tanımlamak için nesne yolu kullanılır. Kural gereği, bu alanı manüel olarak düzenlemeniz gerekmemelidir.
position.h	Buraya girilen değerler, ana balonun ekrandaki konumunu tanımlar. Sayılar, ekranın sol üst köşesinden piksel cinsinden mesafeyi tanımlar.
reference.h	Gezinti, simülasyondan dönüştürüldüğünde ilgili adımın kaynağı burada belirtilecek.
resize.h	Bu seçenek, hedef uygulama penceresi boyutunun, gezinti oluşturulduğunda kullanılmış olan boyuta otomatik otomatik olarak dönüştürülüp dönüştürülmeyeceğini tanımlar. Bu, konum temelli görüntüleneceğinden etkin alanlar için kullanışlı olabilir.
revision.h	Uygulama ekranı kaydedilirken tuş oluşturmak için kullanılan uygulama profili versiyonunu gösterir.
sc_config_header.h	Uygulamanın profilindeki bilgiler bu alana kaydedilir. Gezinti, kayıttan yürütme sırasında uygulamayı ve nesnelerini doğru şekilde tanıyabilmek için bu bilgileri kullanır.
screenshot_rect.h	Nesnenin ekran görüntüsü için orijinal ekranın hangi alanının kullanıldığını gösterir. Kural gereği, bu değeri manüel olarak düzenlemeniz gerekmemelidir.
show_bubble.h	Bu seçenek balonunun sayfa tamamen yüklendikten hemen sonra gösterilip gösterilmediğini tanımlar.
start_from_arbitrary.h	Bu seçenek, rehberli turun, sürecin başından değil, rastgele bir adımdan başlatılabileceğini tanımlar.
show_hilight.h	Nesne için vurgunun görüntülenip görüntülenmeyeceğini belirtir.
show_highlight.h	Nesneler için vurgu görüntülenip görüntülenmeyeceğini belirtir.
show_on_focus.h	Bu seçenek ekrandaki odak ilgili nesneye değişirken balonun görüntülenip görüntülenmediğini tanımlar.
source.h	Gezinti, simülasyondan dönüştürüldüğünde orijinal dersi parametre belirtir.
subkey.h	Bazı durumlarda, örneğin, belirli bir sayfanın varyantları ilişkili olmadığından ve tümünün gezintide aynı Tuş ve Adım tarafından işlenmesi gerektiğinden bir tuşun orijinal parçasının belirli bölümleri yoksayılıyorsa bu kullanışlıdır. Bu seçenek, sayfada, tanıma tarafından bildirilen tuş ölçütleri tuşta tanımlanandan daha fazla olsa da, tanıma mekanizmasını bir tuşu eşleşme olarak değerlendirmesi için zorlar. Bu nedenle, bir tuşu içeren birden çok sayfayı kapsamak için sayfa tuşu kısaltılabilir.
target_name.h	Uygulama penceresinin adını içerir.
text_d.h	Bu parametre, referans alınan giriş alanına girilecek karakter dizesini içerir. Otomatik kayıt sürecinde girilen değeri içerir. Bu dize, kayıt sırasında metin modülleri ile otomatik olarak balon içeriği oluşturulurken '${text_d}' yer tutucusu yerine çeşitli modlarda açıklayıcı balon metinlerine yerleştirilir (HTML düzenleyicide metin moduna bakın).
text_d_specializer.h	Bu parametre, referans alınan giriş alanına girilecek karakter dizesini içerir. Otomatik kayıt sürecinde girilen değeri içerir. Bu dize, kayıt sırasında metin modülleri ile otomatik olarak balon içeriği oluşturulurken '${text_d}' yer tutucusu yerine çeşitli modlarda açıklayıcı balon metinlerine yerleştirilir (HTML düzenleyicide metin moduna bakın).
tolerance.h	Bu değer, 'Ekran' makroları birleştirilirken eşleşme derecesi için toleransı tanımlar. Bu ayar, 'Araçlar -> toplu değişiklikler' menüsünden başlatılabilen 'Ekran makrolarını birleştir' işleviyle ilişkilidir. Değer artırıldığında, tolerans eşiği de artırılır. Bu durumda, üzerinde farklı nesnelerin görüntülendiği ekran görüntülerinin de birleştirilebileceğini unutmayın. Değer yüzde olarak belirtilir.
uid.h	Projede altında yönetildiği makronun benzersiz tanıtıcısını içerir.
win_rect.h	Proje oluşturulurken pencere boyutunu tanımlar.
explanation_type.h	Bu seçenek, not türünü belirler. Tür ayarına bağlı olarak, öneri metni vurgulanacak şekilde metinle birlikte belirli bir resimli şema görüntülenir.
app_info.h	Bu ayar, uygulamanın bağlam yardımında görüntülenip görüntülenmeyeceğini tanımlar. Uygulama görüntülenmeyecekse ayarın etkinliği kaldırılır.
app_link_to_sim.h	Bu parametre, bağlam türüne ek olarak 'Kaynak' parametresinde belirtilen simülasyonun bir bağlantısını görüntülemek için kullanılabilir. Süreçte farklı modlar seçilebilir.
screen_info.h	Bu ayar, sayfanın bağlam yardımında görüntülenip görüntülenmeyeceğini tanımlar. Ekran görüntülenmeyecekse ayarın etkinliği kaldırılır.
screen_link_to_sim.h	Bu parametre, bağlam türüne ek olarak 'Kaynak' parametresinde belirtilen simülasyonun bir bağlantısını görüntülemek için kullanılabilir. Süreçte farklı modlar seçilebilir.
object_info.h	Yalnız bağlam yardımı\nAyar nesne için görüntülenecek varyantı tanımlar.
open_expanded.h	Bu seçenek etkinleştirildiğinde ana balon, açık sayfa ve nesne listesi ile görüntülenir.
display_on.h	Bu parametre, gezinti ana balonunun görüntüleneceği durumu tanımlar. Gezinti başlatılırken, uygulama görüntülenirken veya ilgili uygulama sayfası görüntülenirken.
area.h	Bu parametre, denetimin konumunu ve boyutunu tanımlar. İlk iki sayı, bir nesnenin ekranın sol ve üst kenarından konumunu belirtir. Son iki sayı da nesnenin genişliğini ve yüksekliğini tanımlar. Giriş alanının yanındaki düğme, nesnenin konumunun ve boyutunun özelleştirilmesine izin veren bir düzenleme diyalog kutusunu açar.
form_on.h	Adımın bir biçim olduğunu tanımlar. Adımın tüm eylemleri kayıttan yürütme sırasında bir balonda görüntülenir.
transition	Sonraki rehberli tur adımı
transition_info	Sonraki rehberli tur adımı
action_pa	Eylem
trans_action	Eylem
step_name1	Sonraki adım
step_name2	Alternatif adım 1
step_name3	Alternatif adım 2
step_name4	Alternatif adım 3
LClick	Sol tıklama
RClick	Sağ tıklama
LDblClick	Sol çift tıklama
RDblClick	Sağ çift tıklama
Focus	Odak
FocusLost	Odak kaybedildi
step	Rehberli tur adımı
name	Ad
end_message	Metin
show_end_window	Bitiş penceresi
show_end_window.h	Rehberli turun sonunda pencerenin görüntülendiğini belirler. Pencere kullanıcının rehberli turu manüel olarak kapatmasını sağlar. Seçeneğin etkinliği kaldırılırsa pencere gösterilmez ve rehberli tur otomatik olarak kapatılır.
trans_action.h	Yalnız rehberli tur\nİşlemin sonraki rehberli tur adımına atlamasını tetikleyen işlemi belirler.
action_pa.h	Bu ayar kullanıcının hangi eylemiyle sonraki süreç adımına atlamanın yürütüleceğini tanımlar.
step_name1.h	Yalnız rehberli tur\nSüreç akışında sonraki adımı tanımlar.
step_name2.h	Yalnız rehberli tur\nTanımlanan rehberli tur görüntülenemiyorsa alternatif rehberli tur adımını tanımlar.
step_name3.h	Yalnız rehberli tur\nTanımlanan alternatif rehberli tur adımı 1 görüntülenemiyorsa alternatif rehberli tur adımını tanımlar.
step_name4.h	Yalnız rehberli tur\nTanımlanan alternatif rehberli tur adımı 2 görüntülenemiyorsa alternatif rehberli tur adımını tanımlar.
step_on_same_page.h	Yalnız rehberli tur\nSonraki rehberli tur adımı aynı uygulama sayfasındaysa bu ayar etkinleştirilmelidir. Bu, sayfa tanımasını önler.
name.h	Rehberli tur adımının adını tanımlar. Ad, seçim için 'Nesne' makrosunun 'Sonraki rehberli tur adımı' ayarlarında görüntülenir.
set_value	Değeri otomatik olarak belirle
set_value.h	Bu ayar gezintinin kayıttan yürütülmesi sırasında makro değerinin otomatik olarak belirlenip belirlenmeyeceğini tanımlar.
end_message	Metin
end_message.h	Sürecin sonunda balonda görüntülenen bu metin kutusuna metin girebilirsiniz. Metin kutusu, varsayılan bir metin ile önceden ayarlanmıştır.
restart_option	Yeniden başlatma düğmesi
restart_option.h	Bu seçenek etkinleştirildiğinde, balonda kullanıcının bir süreci yinelemek için kullanabileceği bir düğme görüntülenir. Bu, bir sürecin farklı girişlerle yeniden yürütülmesini mümkün kılar.
record_end_display	Balonu düzenle
end_bubble	Süreç bitişi balonu
bend_position	Konum
bend_position.h	Buraya girilen değerler, balonun ekrandaki konumunu belirtir. Değerler piksel olarak belirtilir ve ekranın sol üst köşesiyle ilişkilidir.
bend_style	Stil
bend_style.h	Bu ayar, balonun görüntülenmesi için hangi balon stilinin kullanılacağını tanımlar. Balon stilleri, 'Araçlar > balon stillerini düzenle' menüsünden açılabilen Balon stili düzenleyicisi kullanılarak tanımlanır. Balon stilleri her zaman çalışma alanının tamamı için kullanılabilir.
bend_width	Genişlik
bend_width.h	Bu, görüntülenecek balonun genişliğini piksel olarak tanımlar.
bend_height	Yükseklik
bend_height.h	Bu, görüntülenecek balonun yüksekliğini piksel olarak tanımlar.
process_start_unit	Rehberli tur stili
record_pa_control	Rehberli tur adımını kaydet
prev_step	Önceki adım
next_step	Sonraki adım
disqualifier	Ekranı hariç tut
disqualifier.h	'Sayfa belirleyici' ile, benzer uygulama sayfaları arasında belirli bir nesne kullanarak ayrım yapabilirsiniz. Bu seçenek, 'Sayfa belirleyici' kullanılabilir olursa, tanınan uygulama sayfasının görüntüleneceğini mi yoksa hariç mi tutulacağını belirtir. \nKüçük resim görünümü seçenek durumunu görüntüler: artı (hariç tutmama) veya eksi (hariç tutma) sembolü.
exception_bubble	İstisna işleme balonu
bexp_position	Konum
bexp_position.h	Buraya girilen değerler, balonun ekrandaki konumunu tanımlar. Değerler piksel olarak verilir. Balon, ekranın sol üst köşesinde görüntülenir.
bexp_style	Stil
bexp_style.h	Burada, kullanmak istediğiniz balonun türünü seçebilirsiniz. Balon stilleri, Araçlar -> balon stilini düzenle menüsünden açılabilen  balon stili düzenleyicisinde tanımlanabilir.  Farklı balon stilleri her zaman çalışma alanının tamamı için kullanılabilir.
content_demo	Demo modu
content_demo.h	Bu seçenek ile grubun demo modları masaüstü yardımcısında gösterilecek.
content_practice	Alıştırma modu
content_practice.h	Bu seçenek ile bir grubun alıştırma modları masaüstü yardımcısında gösterilecek.
content_test	Test modu
content_test.h	Bu seçenek ile bir grubun test modları masaüstü yardımcısında gösterilecek.
content_concurrent	Eşzamanlı mod
content_concurrent.h	Bu seçenek ile grubun eşzamanlı modları masaüstü yardımcısında gösterilecek.
content_navi	Gezinti
content_navi.h	Bu seçenek ile bir grubun gezintileri masaüstü yardımcısında gösterilecek.
content_documentation	Dokümantasyon
content_documentation.h	Bu seçenek ile grup dokümantasyonları masaüstü yardımcısında gösterilecek.
content_externals	Harici dosyalar
content_externals.h	Bu seçenek ile grubun harici dosyaları masaüstü yardımcısında gösterilecek.
navi_style	Stil
navi_style.h	Gezinti penceresinin görüntüsünü tanımlar. Listeden bir stil kaynağı seçin.
menu_path:/record	Kayıt
F1HELPNAME	yardım
alignment	Balon hizalama
alignment.h	Ekranda balon penceresinin hizalamasını belirtir. 'Serbest' seçeneği, 'Balon konumu' parametresinde bir konum tanımlamanızı sağlar.
bform_alignment	Hizalama
bform_alignment.h	Ekranda form balonu penceresinin hizalamasını tanımlar. 'Serbest' seçeneği, 'Form balonu konumu' parametresinde bir konum tanımlamanızı sağlar.
gloss_bubble	Sözlük balonu
gloss_bubble_style	Stil
gloss_bubble_style.h	Sözlük balonunun görünüşünü tanımlar. Listeden stil kaynağını seçin.
ellipse	Daire
gloss_bubble_size	Boyut
gloss_bubble_size.h	Sözlük balonunun boyutunu (genişlik, yükseklik) piksel olarak tanımlar.
Navi	Masaüstü yardımcısı
exclude_from_da	Masaüstü yardımcısından hariç tut
exclude_from_da.h	Masaüstü yardımcısının bağlam tanıması için sayfa anahtarının dikkate alınmayacağını belirtir.
all_as_descr	Kullanılacak metnin kaynağı
all_as_descr.h	@{NAVIGATOR} için metin türünü belirler. Varsayılan tür 'Kısa tanım'dır.
consider_roles	Rolleri dikkate al
consider_roles.h	Kayıttan yürütme sırasında içeriğin görüntülenmesi için rollerin kullanımını etkinleştirir.
consider_categories	İçerik kategorilerini dikkate al
consider_categories.h	@{NAVIGATOR} ana penceresinde içerik sıralamak için içerik kategorilerinin kullanımını etkinleştirir.
disable_ca_in_pa	Rehberli turda anlık yardımı gizle
disable_ca_in_pa.h	Rehberli turun kayıttan yürütülmesi sırasında anlık yardım bilgisinin gizlenip gizlenmediğini belirler. Rehberli tur bitirildiğinde, anlık yardım yeniden gösterilir.
full_desc	Tanım
shrt_desc	Kısa tanım
wrong_position	Konum hatası
help	Yardım
warning	Uyarı
maintenance	Bakım
update	Güncelle
new	Yeni
training	Eğitim
attachment	Ek
link	Bağlantı
tip	İpucu
note	Not
compliance	Uygunluk
mini_bubble_style	Mini ikon stili
mini_bubble_style.h	Proje için kullanılan mini ikonlarına ilişkin stil kaynağını belirler. Mini ikonlar ayarlanabilir kaynakların kaynak türüdür. \n'Gelişmiş' bölümündeki 'Mini ikon türü' parametresini kullanarak her eylemde ve her açıklama makrosunda bir ikon ayarlanabilir.
mini_bubble	Mini ikon türü
mini_bubble.h	Yalnız içerik yardımı\nNesnenin mini ikonu için türü belirler. Bu ikon 'Stil' makrosunun belirlenen 'Mini ikon stili'ni temel alır.
NavRecMouseWheel	Devam etmek için fare tekerleğini kullan. Fare kaydırmayı sonlandırmak için ESC'ye basın.
search_type	Arama Türü
none	Hiçbiri
search_in_lib	@{LIBRARY} içinde
search_in_da	Masaüstü yardımcısı grubu
search_type.h	İçerik arama işlevselliğini belirtir. Açılır listeden bir tür seçin. \nYok: Arama işlevselliğinin etkinliğini kaldırır. \n@{LIBRARY} Kitaplığında: @{LIBRARY} içeriğinde arama yapmak için @{LIBRARY} kitaplığını açar. \nMasaüstü yardımcısı grubunda: Masaüstü yardımcısı içeriğinde arama yapmak için ana pencerede 'Arama' sekmesini gösterir.
errObjectUpdate	Nesne güncellenemiyor. Benzer türdeki nesneyi güncelleyin.
config_headers_differ1	Profil bilgileri eskimiş. Projeyi güncellemek için 'Devam'a tıklayın.
config_headers_differ2	Güncellemeden önce bir arşiv oluşturmanız önerilir.
default_start_mode	Varsayılan ayar içeriği
default_start_mode.h	İçerik listesinden varsayılan tarafından başlatılacak mod veya belge biçimini tanımlar.
default_start_doc	Varsayılan başlangıç belgesi
default_start_doc.h	Belge 'Varsayılan ayar içeriği' ayarında belirlenirse belge türü tanımlar.
show_next_btn	‘Sonraki’ düğmesi
show_next_btn.h	Yalnız rehberli tur\n'Sonraki adıma git' düğmesinin nesne balonunda gösterilip gösterilmeyeceğini belirtir.
condition	Koşul
condition.h	Kayıttan yürütme sırasında, kullanıcı tarafından girilen değer sonraki adıma gitmek veya belirli bir adıma atlamak için koşulu karşılamalıdır. \nKoşul oluşturmak veya düzenlemek için 'Koşulu düzenle'yi seçin.
errDuplicateContext	Bu uygulama zaten kaydedilmiş.
add_sticky_notes	Konum: 'Yapışkan not ekle' denetimi
add_sticky_notes.h	Sayfaya yapışkan not eklemeye yönelik bir denetim göstermenize izin verir. Denetimin kenar çubuğundaki konumunu belirtebilirsiniz.
show_instant_help_btn	Konum: ‘Anlık yardım' denetimi
show_instant_help_btn.h	Anlık yardımı etkinleştirmeye yönelik bir denetim göstermenize izin verir. Denetimin kenar çubuğundaki konumunu belirtebilirsiniz.
show_carousel	Karuseli göster
show_carousel.h	Bu seçenek masaüstü yardımcısını karusel modunda gösterir.
condition_pattern	Koşul örneği
condition_pattern.h	Koşul için kullanılan örneği belirler.
condition_value	Koşul değeri
condition_value.h	Koşul için kullanılan değeri içerir. Seçilen örneği temel alan metin veya sayı girin.
condition_jump_target	Atlama hedefi
condition_jump_target.h	Yalnız rehberli tur\nKoşul için atlama hedefi belirler. Açılır listeden adım seçin. Koşul eşleşirse gezinti belirlenen adıma atlar.
condition_text	Koşul metni
condition_text.h	Koşul yerine getirilmediyse gösterilecek metni içerir.
condition_case_sensitive	Büyük/küçük harfe duyarlı
condition_case_sensitive.h	Koşulun büyük/küçük harfe duyarlı olduğunu belirler.
condition_ignore_on_load	Sayfa yüklemesinde yoksay
condition_ignore_on_load.h	Yalnız bağlam yardımcısı\nKoşulun sayfa yüklemede kontrol edilip edilmediğini belirler. İlişkili denetim kullanıldığında koşul kontrol edilir. Bu, koşul balonunun doğrudan görüntülenmesini engeller.
c_equals	Eşit
c_not_equals	Eşit değil
c_greater	Daha büyük
c_greater_equals	Daha büyük veya eşit
c_less	Daha küçük
c_less_equals	Daha küçük veya eşit
c_min_char	Karakterlerin asgari sayısı
c_max_char	Karakterlerin azami sayısı
c_num_char	Şuna eşit karakter sayısı
c_reg_exp	Normal ifade
vertical	Dikey
horizontal	Yatay
AutoBarReady	Boş
AutoBarExplanation	Açıklama ekle
AutoBarChooseApp	Uygulama seç
AutoBarRecord	Kaydet
AutoBarBusy	Meşgul
AutoBarPause	Duraklat
AutoBarReRecManualHotspot	Denetimi düzenle: Değişikliklerle ilerlemek için Ctrl + Enter'e basın. Değişiklikleri atmak için Esc tuşuna basın.
wizAddExplanation	Açıklama ekle
AutoBarNoRecognition	Denetim tanınmadı
AutoBarDiagnosis	Tanı
condition_bubblestyle	Balon stili
condition_bubblestyle.h	Koşul metnini görüntüleme için hangi balon stili kaynağının kullanılacağını tanımlar.
condition_highlight_bgr	Vurgu rengi
condition_highlight_bgr.h	Denetim için vurgulama rengini tanımlar.
IDS_MPI_TOURSTOP_LABEL	Ad
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Manüel çevir
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	İlerleme görüntüsünde göster
IDS_MPI_TOURSTOP_JUMP	Atlama hedefi
IDS_MPI_TOURSTOP_CALLABLE	Alt program
basic_info	Temel özellikler
IDS_NO_IMAGE_SELECT	Resim seçilmedi
IDS_NO_IMAGE	Resim bulunamadı
ID_INSERT_TAKE	Adım ekle
ID_PRJ_LAYOUT_HORZ	Yatay düzen
ID_PRJ_LAYOUT_VERT	Dikey düzen
ID_PRJ_LAYOUT_DIV	Bölünmüş düzen - 1
ID_PRJ_LAYOUT_4	Bölünmüş düzen - 2
ID_PRJ_LAYOUT_5	Bölünmüş düzen - 3
IDS_UNTITLED	(başlıksız)
docTableHeaderStep	Adım
layout_advanced	Gelişmiş düzen
showEditorHelp	Web düzenleyici yardımını göster
slide:insert_tb	Ekle
slide:action_tb	Eylem
slide:structure_tb	Yapı
slide:view_tb	Görüntüle
existing_scrs_in_prj	Geçerli ekran zaten birden fazla projede kullanılıyor. \nKaydedilen nesneleri eklemek istediğiniz ekranı seçin.
start_topic	Başlangıç
guided_tour	Rehberli tur
context_help	Bağlam yardımı
off	Kapalı
main_bar_1	Ana çubuk 1
main_bar_2	Ana çubuk 2
main_bar_3	Ana çubuk 3
main_bar_4	Ana çubuk 4
main_bar_5	Ana çubuk 5
main_bar_6	Ana çubuk 6
main_bar_7	Ana çubuk 7
main_bar_8	Ana çubuk 8
sub_menu_1	Alt menü 1
sub_menu_2	Alt menü 2
sub_menu_3	Alt menü 3
sub_menu_4	Alt menü 4
sub_menu_5	Alt menü 5
sub_menu_6	Alt menü 6
content_btn	Konum: 'İçerik' denetimi
content_btn.h	‘İçerik’ denetiminin kenar çubuğundaki konumunu belirtir.
search_btn	Konum: 'Arama' denetimi
search_btn.h	‘Arama’ denetiminin kenar çubuğundaki konumunu belirtir.
orCenter	Orta
orNorth	Kuzey
orWest	Batı
orNortWest	Kuzeybatı
orEast	Doğu
orNortEast	Kuzeydoğu
orSouth	Güney
orSouthWest	Güneybatı
orSoutEast	Güneydoğu
screen_tolerence	Tolere edilen ekran sapması (%)
screen_tolerence.h	Bu parametre, görüntülenen ekran sayfası ile kayıtlı ekran görüntüsü arasındaki gerekli grafik eşleşmesini, görüntülenecek ilişkili bağlam bilgileri için yüzde olarak tanımlar. Grafik uyuşmazlıkları, tanımlanan değerin yukarısındaysa @{NAVIGATOR}, kayıtlı sayfa tuşunu, ekran sayfası ile karşılaştırır ve farklı bir uygulama sayfası için uygun içerikleri görüntüler.
video_folder	Video kayıt klasörü
video_folder.h	Video kayıtlarının saklanacağı klasörü belirtir. \nNot: Sahip oldukları dosya boyutları nedeniyle video kayıtları @{NAVIGATOR} önbellek klasöründe saklanmamaktadır.
allow_video_rec	Video kaydına izin ver
allow_video_rec.h	Kullanıcıların video içerikleri kaydetmesine olanak sağlar.
hide_da_on_web_assistant	@{XRAY} çalıştırırken @{NAVIGATOR} öğesini gizle
hide_da_on_web_assistant.h	@{XRAY} ön planda çalıştırılırken @{NAVIGATOR} pencerelerinin gizlendiğini belirtir.
show_web_assistant_msg	@{XRAY} iletisini göster
show_web_assistant_msg.h	Ön planda @{XRAY} çalıştırılırken veya ön plan modundan çıkarken iletinin görüntülendiğini belirtir.
cache_stale_interval	Eskime aralığı (dakika)
cache_stale_interval.h	@{NAVIGATOR} önbelleği kullanımını etkileştirir ve önbellek klasöründeki içeriğin güncellenmesi için zaman çerçevesi belirler. Değer dakika olarak belirlenir. \nÖnbelleği devre dışı bırakmak için değeri '0' olarak değiştirin.
centered	Ortalanmış
close_details	İçerik penceresini kapat
close_details.h	Seçilen bir projeye ilişkin içerik penceresini kapatmak için işlev tuşunu tanımlar.
detail_positioning	İçerik penceresi hizalama
detail_positioning.h	Ekranda içerik penceresinin hizalamasını tanımlar. 'Ortalanmış' hizalaması dışında içerik penceresi, ana pencereye sabitlenir.
detail_size	İçerik penceresi boyutu
detail_size.h	İçerik penceresinin boyutunu (genişlik, yükseklik) piksel olarak tanımlar.
enable_search	Arama sekmesini etkinleştir
enable_search.h	Masaüstü yardımcısı içeriğinde arama işlevselliğini etkinleştirir
h_dock	Yatay olarak yerleştirildi
leaves_page	Ekrandan çıkar
leaves_page.h	Bu seçenek, gezintiye, bu nesne için gerekli eylemin yeni bir sayfanın yüklenmesine neden olacağını belirtir. Nesnede eylem gerçekleştirildiği ve sayfanın yüklemeyi bitirdiği anda yeni bir sayfa analizi yürütülür.
maximize_details	İçerik penceresini ekran boyutuna getir
maximize_details.h	İçerik penceresini ekran boyutuna getirmek için işlev tuşunu tanımlar.
next_doc	Sonraki belgeyi seç
next_doc.h	Yeni belgenin içerik penceresinde seçilmesi için işlev tuşunu tanımlar.
next_project	Sonraki projeyi seç
next_project.h	Yeni belgenin ana pencerede seçilmesi için işlev tuşunu tanımlar.
open_content	İçerik aç
open_content.h	Seçilen içerik nesnesini açmak için işlev tuşu tanımlar.
open_details	İçerik penceresini aç
open_details.h	Seçilen projeye ilişkin içerik penceresini açmak için işlev tuşunu tanımlar.
prev_doc	Önceki belgeyi seç
prev_doc.h	Önceki belgenin ana pencerede seçilmesi için işlev tuşunu tanımlar.
prev_project	Önceki projeyi seç
prev_project.h	Önceki projenin ana pencerede seçilmesi için işlev tuşunu tanımlar.
show_execute	Yürütme düğmesini göster
show_execute.h	Kayıttan yürütme sırasında nesne balonunda bir yürütme düğmesinin gösterilip gösterilmeyeceğini tanımlar. Bu düğme, kullanıcının uygulamada bir eylemi yürütmesini sağlar ve ardından bir sonraki adım gösterilir.
show_icon_on_start	Durum ikonunu başlangıçta göster
show_icon_on_start.h	Masaüstü yardımcısının başlangıcı için durum ikonunun ana pencere yerine görüntülenip görüntülenmeyeceğini belirler.
start_doc	Belgeyi aç
start_doc.h	İçerik penceresinden seçilen belgeyi açmak için işlev tuşunu tanımlar.
step_on_same_page	Aynı sayfada adım
v_dock	Dikey olarak yerleştirildi
