NAVIGATOR	Desktop Assistant
tolerance.h	Стойността определя допустимото отклонение за степента на съвпадение при сливане на макроси на 'Екран'. Тази настройка се отнася за функцията "Сливане макроси на екрани", която може да бъде стартирана от меню 'Инструменти-> Масови промени'. С увеличаването на стойността се увеличава праговата стойност на допустимото отклонение. В този случай имайте предвид, че могат да бъдат обединени също екранни снимки, на които са показани различни обекти. Стойността се определя в процент.
uid.h	Съдържа уникален идентификатор на макроса, под който се управлява в проекта.
win_rect.h	Определя размера на прозореца при създаване на проект.
explanation_type.h	Тази опция определя вида бележка. В зависимост от настройката за вид, заедно с текста се показва пиктограма, за да се освети текста със съветите.
app_info.h	Настройката определя дали приложението да се показва в помощта за контекст. Ако приложението няма да се показва, настройката трябва да се дезактивира.
app_link_to_sim.h	Този параметър може да се използва за показване на връзка към симулацията, посочена в параметъра 'Източник' в добавка към вида контекст. В процеса могат да бъдат избрани различни режими.
screen_info.h	Настройката определя дали страницата да се показва в помощта за контекст. Ако екранът няма да се показва, настройката трябва да се дезактивира.
screen_link_to_sim.h	Този параметър може да се използва за показване на връзка към симулацията, посочена в параметъра 'Източник' в добавка към вида контекст. В процеса могат да бъдат избрани различни режими.
object_info.h	Само помощ за контекст\nНастройката определя варианта за показване за обекта.
open_expanded.h	Ако тази опция бъде активирана, основното балонче се показва с отворен списък на страници и обекти.
display_on.h	Този параметър определя в коя ситуация да се показва основното балонче на навигация. При стартиране на навигацията, преглед на приложението или преглед на съответната страница на приложение.
area.h	Параметърът определя позицията и размера на контролния елемент. Първите две числа индикират позицията на обект от левия и горния край на екрана. Последните два номера определят ширината и височината на обекта. Бутонът до полето за въвеждане отваря диалогов прозорец за редактиране, който позволява позицията и размера на обекта да се определят от потребителя.
form_on.h	Посочва, че стъпата е формуляр. Всички действия на стъпката се показват в едно балонче при възпроизвеждане.
transition	Следваща стъпка на тур с указания
transition_info	Следваща стъпка на тур с указания
action_pa	Действие
trans_action	Действие
step_name1	Следваща стъпка
step_name2	Алтернативна стъпка 1
step_name3	Алтернативна стъпка 2
step_name4	Алтернативна стъпка 3
LClick	Кликване с левия бутон
RClick	Кликване с десен бутон
LDblClick	Двойно кликване с левия бутон
RDblClick	Двойно кликване с десен бутон
Focus	Фокус
FocusLost	Фокусът е изгубен
step	Стъпка от тур с указания
name	Име
end_message	Текст
show_end_window	Прозорец за приключване
show_end_window.h	Посочва, че прозорец е показан в края на тура с указания. Прозорецът позволява на потребителя да затвори тура с указания ръчно. Ако тази опция бъде дезактивирана, прозорецът не се показва и турът с указания приключва автоматично.
trans_action.h	Само тур с указания\nПосочва действието, което инициира прехода към следващата стъпка на тур с указания.
action_pa.h	Тази настройка определя кое действие на потребителя инициира прехода към следващата стъпка на тур с указания.
step_name1.h	Само тур с указания\nОпределя следващата стъпка в потока на процеси.
step_name2.h	Само тур с указания\nОпределя алтернативна стъпка на тур с указания, ако определената стъпка на тур с указания не може да бъде показана.
step_name3.h	Само тур с указания\nОпределя алтернативна стъпка на тур с указания, ако определената стъпка на тур с указания 1 не може да бъде показана.
step_name4.h	Само тур с указания\nОпределя алтернативна стъпка на тур с указания, ако определената стъпка на тур с указания 2 не може да бъде показана.
step_on_same_page.h	Само тур с указания\nТази настройка трябва да бъде активирана, ако следващата стъпка на тур с указания е на същата страница на приложение. Така ще бъде избегнато разпознаването на страницата.
name.h	Определя името на стъпка от тура с указания. Името се показва в настройките "Следваща стъпка от тур с указания" на макрос "Обект" за избора.
set_value	Автоматично задаване на стойност
set_value.h	Настройката определя дали стойността на макроса ще бъде зададена автоматично при възпроизвеждане на навигацията.
end_message	Текст
end_message.h	Можете да въведете текст в текстовото поле, което се показва в балончето в края на процеса. В текстовото поле има предварително зададен текст по подразбиране.
restart_option	Бутон за рестартиране
restart_option.h	Когато тази опция е активирана, в балончето се появява бутон, който потребителят може да използва, за да повтори процес. Това позволява процесът да бъде изпълнен отново с различни записи.
record_end_display	Редактиране на балонче
end_bubble	Край на процес на балонче
bend_position	Позиция
bend_position.h	Стойностите въдени тук указват позицията на балончето на екрана. Стойностите се посочват в пиксели и се отнасят за горния ляв ъгъл на екрана.
bend_style	Стил
bend_style.h	Тази настройка определя кой стил балонче да се използва за показване на балончето. Стиловете балончета се определят чрез Редактора на стилове на балончета, който може да бъде отворен от меню 'Инструменти> Редактиране на стилове на балончета'. Стиловете балончета са налични винаги за цялата работна област.
bend_width	Ширина
bend_width.h	Това определя ширината на балончето за показване в пиксели.
bend_height	Височина
bend_height.h	Това определя височината на балончето за показване в пиксели.
process_start_unit	Стил на тур с указания
record_pa_control	Записване на стъпка от тур с указания
prev_step	Предходна стъпка
next_step	Следваща стъпка
disqualifier	Изключване на екран
disqualifier.h	С 'Идентификатора на страници' можете да разграничавате сходни страници на приложение, като използвате специфичен обект. Тази опция определя дали да се показва или изключва разпознатата страница на приложение, ако 'Идентификаторът на страници' е наличен. \nАспектът на миниатюра показва статуса на опцията: символ плюс (без изключване) или минус (изключване).
exception_bubble	Обработка на изключение на балонче
bexp_position	Позиция
bexp_position.h	Стойностите въведени тук ще определят позицията на балончето върху екрана. Стойностите се посочват в пиксели. Балончето ще се появи в горния ляв ъгъл на екрана.
bexp_style	Стил
bexp_style.h	Тук можете да изберете вида балонче, който желаете да използвате. Стиловете балончета могат да се определят в редактора на стилове балончета, който може да се отвори от менюто:  Инструменти -> Редактиране стил на балонче.  Различните стилове балончета са налични винаги за цялата работна област.
content_demo	Демо режим
content_demo.h	С тази опция демо режимите на група ще бъдат показани в десктоп асистента.
content_practice	Режим на упражнения
content_practice.h	С тази опция режимите на упражнения на група ще бъдат показани в десктоп асистент.
content_test	Тест режим
content_test.h	С тази опция тестовите режими на група ще бъдат показани в десктоп асистента.
content_concurrent	Паралелен режим
content_concurrent.h	С тази опция паралелните режими на група ще бъдат показани в десктоп асистент.
content_navi	Навигация
content_navi.h	С тази опция навигациите на група ще бъдат показани в десктоп асистента.
content_documentation	Документация
content_documentation.h	С тази опция документациите на група ще бъдат показани в десктоп асистента.
content_externals	Външни файлове
content_externals.h	С тази опция външните файлове на група ще бъдат показани в десктоп асистента.
navi_style	Стил
navi_style.h	Определя външния вид на прозореца за навигация. Изберете ресурс за стил от списъка.
menu_path:/record	Записване
F1HELPNAME	помощ
alignment	Подравняване на балонче
alignment.h	Посочва подравняването на прозореца на балончето върху екрана. Опцията 'Свободен' ви позволява да определите позиция в параметъра 'Позиция на балонче'.
bform_alignment	Подравняване
bform_alignment.h	Определя подравняването на прозореца на балонче на формуляр върху екрана. Опцията 'Свободен' ви позволява да определите позиция в параметъра 'Позиция на балонче на формуляр'.
gloss_bubble	Балонче на речник
gloss_bubble_style	Стил
gloss_bubble_style.h	Определя външния вид на балончето на речник. Изберете ресурс на стил от списъка.
ellipse	Кръг
gloss_bubble_size	Размер
gloss_bubble_size.h	Определя размера (ширина, височина) на балончето на речник в пиксели.
Navi	Десктоп асистент
exclude_from_da	Изключване от десктоп асистент
exclude_from_da.h	Посочва, че ключът на страницата няма да бъде взет предвид за разпознаване на контекста на десктоп асистента.
all_as_descr	Използване на текст от
all_as_descr.h	Определя вида текст за @{NAVIGATOR}. Стойността по подразбиране е "Кратко описание".
consider_roles	Вземане предвид на роли
consider_roles.h	Активира използването на роли за показване на съдържание по време на възпроизвеждането.
consider_categories	Вземане предвид на категории на съдържание
consider_categories.h	Активира използването на категории на съдържание за сортиране на съдържание в основния прозорец на @{NAVIGATOR}.
disable_ca_in_pa	Скриване на незабавна помощ в тур с указания
disable_ca_in_pa.h	Посочва дали цялата информация за незабавна помощ да се скрие по време на възпроизвеждане на тура с указания. След приключването на тура с указания, незабавната помощ се показва отново.
full_desc	Описание
shrt_desc	Кратко описание
wrong_position	Грешка на позиция
help	Помощ
warning	Предупреждение
maintenance	Поддръжка
update	Актуализиране
new	Нови
training	Обучение
attachment	Приложение
link	Връзка
tip	Съвет
note	Бележка
compliance	Съответствие
mini_bubble_style	Стил на миниикона
mini_bubble_style.h	Определя ресурс на стил за минииконите, използвани за проекта. Минииконите са вид ресурс от адаптируемите ресурси. \nМоже да бъде зададена икона във всеки макрос на действие и обяснение, като се използва параметъра "Вид миниикона" в раздел "Разширени".
mini_bubble	Вид миниикона
mini_bubble.h	Само помощ за контекст\nОпределя вид за миниикона на обекта. Иконата се базира на определения "Стил на миниикони" от макроса "Стил".
NavRecMouseWheel	Използвайте колелцето на мишката, за да продължите. Натиснете ESC за приключване на скролирането с мишката.
search_type	Вид търсене
none	Няма
search_in_lib	В @{LIBRARY}
search_in_da	Група на десктоп асистент
search_type.h	Определя функционалността за търсене на съдържание. Изберете вид от падащия списък. \nНяма: Дезактивира функционалността за търсене. \nВ @{LIBRARY}: Отваря @{LIBRARY} за търсене в съдържанието на @{LIBRARY}. \nВ групата на десктоп асистента: Показва таб "Търсене" в основния прозорец за търсене в съдържанието на десктоп асистента.
errObjectUpdate	Обектът не може да бъде актуализиран. Актуализирайте обекта с подобен вид.
config_headers_differ1	Информацията за профил е остаряла. Кликнете върху 'Продължаване', за да актуализирате проекта.
config_headers_differ2	Препоръчва се да създадете архив преди актуализирането.
default_start_mode	Начално съдържание по подразбиране
default_start_mode.h	Определя режима или формата на документ, който да се стартира по подразбиране от списъка на съдържанието.
default_start_doc	Начален документ по подразбиране
default_start_doc.h	Определя вида документ ако е зададен документ в настройката 'Начално съдържание по подразбиране'.
show_next_btn	Бутон Следващ
show_next_btn.h	Само поетапното ръководство\nПосочва дали бутонът "Отиди на следваща стъпка" да се показва в обекта.
condition	Условие
condition.h	По време на възпроизвеждане, въведената стойност от потребителя трябва да съответства на условието, за да се премине към следващата или друга стъпка. \nИзберете 'Редактиране на условие' за създаване или редактиране на условие.
errDuplicateContext	Това приложение вече е записано.
add_sticky_notes	Позиция: контролен елемент “Добавяне на лепяща се бележка”
add_sticky_notes.h	Позволява ви да покажете контролния елемент за добавяне на лепяща се бележка на страница. Можете да определите позицията на контролния елемент в страничната лента.
show_instant_help_btn	Позиция: контролен елемент “Незабавна помощ”
show_instant_help_btn.h	Позволява ви да покажете контролния елемент за активиране на незабавна помощ. Можете да определите позицията на контролния елемент в страничната лента.
show_carousel	Показване на карусел
show_carousel.h	Тази опция показва десктоп асистент в режим карусел.
condition_pattern	Модел на условие
condition_pattern.h	Определя модела, използван за условието.
condition_value	Стойност на условие
condition_value.h	Съдържа стойността, използвана за условието. Въвеждане на текст или номер, базиран на избрания модел.
condition_jump_target	Цел на преход
condition_jump_target.h	Само тур с указания\nПосочва цел на преход за условието. Избор на стъпка от падащия списък. Навигацията преминава към посочената стъпка, ако условието съответства.
condition_text	Текст за условие
condition_text.h	Съдържа текст за показване, ако условието не е изпълнено.
condition_case_sensitive	Различаване на малки и главни букви
condition_case_sensitive.h	Посочва, че условието е с различаване на малки и главни букви.
condition_ignore_on_load	Игнориране при зареждане на страницата
condition_ignore_on_load.h	Само помощ за контекст\nОпределя, че условието не се проверява при зареждане на страницата. Условието се проверява при използване на съответен контролен елемент. Това предотвратява директното показване на балончето на условие.
c_equals	Е равен на
c_not_equals	Не е равен на
c_greater	Е по-голям от
c_greater_equals	Е по-голям от или равен на
c_less	Е по-малък от
c_less_equals	Е по-малък от или равен на
c_min_char	Минимален брой символи
c_max_char	Максимален брой символи
c_num_char	Брой символи равен на
c_reg_exp	Обичаен израз
vertical	Вертикален
horizontal	Хоризонтален
AutoBarReady	Неактивен
AutoBarExplanation	Вмъкване на обяснение
AutoBarChooseApp	Избор на приложение
AutoBarRecord	Записване
AutoBarBusy	Зает
AutoBarPause	Пауза
AutoBarReRecManualHotspot	Редактиране на контрол: Натиснете Ctrl + Enter, за да продължите с промените. Натиснете Esc, за да отхвърлите промените.
wizAddExplanation	Добавяне на обяснение
AutoBarNoRecognition	Не са разпознати елементи на контрол
AutoBarDiagnosis	Диагноза
condition_bubblestyle	Стил на балонче
condition_bubblestyle.h	Определя кой ресурс на стил на балонче да се използва за показване на текста за условие.
condition_highlight_bgr	Цвят осветяване
condition_highlight_bgr.h	Определя цвета на осветяването за контролния елемент.
IDS_MPI_TOURSTOP_LABEL	Име
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Превеждане ръчно
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Показване в показания за напредък
IDS_MPI_TOURSTOP_JUMP	Цел на преход
IDS_MPI_TOURSTOP_CALLABLE	Е подпрограма
basic_info	Основни свойства
IDS_NO_IMAGE_SELECT	Не е избрано изображение
IDS_NO_IMAGE	Изображението не е намерено
ID_INSERT_TAKE	Добавяне на стъпка
ID_PRJ_LAYOUT_HORZ	Хоризонтален формат
ID_PRJ_LAYOUT_VERT	Вертикален формат
ID_PRJ_LAYOUT_DIV	Разделен формат - 1
ID_PRJ_LAYOUT_4	Разделен формат - 2
ID_PRJ_LAYOUT_5	Разделен формат - 3
IDS_UNTITLED	(неозаглавено)
docTableHeaderStep	Стъпка
layout_advanced	Разширен формат
showEditorHelp	Показване на помощ за уеб редактор
slide:insert_tb	Вмъкване
slide:action_tb	Действие
slide:structure_tb	Структура
slide:view_tb	Аспект
existing_scrs_in_prj	Текущият екран вече се използва повече от веднъж във вашия проект. \nИзберете екрана, към който желаете да добавите записаните обекти.
start_topic	Стартиране
guided_tour	Тур с указания
context_help	Помощ за контекст
off	Изключен
main_bar_1	Основна лента 1
main_bar_2	Основна лента 2
main_bar_3	Основна лента 3
main_bar_4	Основна лента 4
main_bar_5	Основна лента 5
main_bar_6	Основна лента 6
main_bar_7	Основна лента 7
main_bar_8	Основна лента 8
sub_menu_1	Подменю 1
sub_menu_2	Подменю 2
sub_menu_3	Подменю 3
sub_menu_4	Подменю 4
sub_menu_5	Подменю 5
sub_menu_6	Подменю 6
content_btn	Позиция: контролен елемент “Съдържание”
content_btn.h	Определя позицията на контролен елемент “Съдържание” в страничната лента.
search_btn	Позиция: контролен елемент “Търсене”
search_btn.h	Определя позицията на контролен елемент “Търсене” в страничната лента.
orCenter	Център
orNorth	Север
orWest	Запад
orNortWest	Северозапад
orEast	Изток
orNortEast	Североизток
orSouth	Юг
orSouthWest	Югозапад
orSoutEast	Югоизток
screen_tolerence	Допустима разлика на екран (%)
screen_tolerence.h	Този параметър определя необходимото графично съвпадение между показаната страница на екрана и записаната екранна снимка в процент, за да бъде показана асоциираната информация за контекст. Ако графичните несъответствия са над определената стойност, @{NAVIGATOR} ще сравни записания ключ на страница със страницата на екрана и ще покаже съответното съдържание за друга страница на приложение.
video_folder	Папка с видеозаписи
video_folder.h	Указва папката за съхранение на видеозаписи. \nЗабележка: видеозаписи не се съхраняват в папка “Кеш” на @{NAVIGATOR} заради размера на файловете им.
allow_video_rec	Позволява запис на видео
allow_video_rec.h	Позволява на потребителите да записват видео съдържание.
hide_da_on_web_assistant	Скриване на @{NAVIGATOR} при отваряне на @{XRAY}
hide_da_on_web_assistant.h	Указва прозорците за @{NAVIGATOR} да се скриват, когато @{XRAY} се отвори в диалогов режим.
show_web_assistant_msg	Показване на съобщение за @{XRAY}
show_web_assistant_msg.h	Задава да се показва съобщение, когато @{XRAY} се отвори в диалогов режим или излезе от фонов режим.
cache_stale_interval	Интервал на стареене (мин)
cache_stale_interval.h	Активира употребата на кеш @{NAVIGATOR} и определя времева рамка за актуализация на съдържанието на кеш папката. Стойността се определя в минути. \nЗа да дезактивирате кеша, променете стойността на '0'.
centered	Центрирано
close_details	Затваряне на прозорец на съдържание
close_details.h	Определя функционален клавиш за затваряне на прозореца на съдържание за избран проект.
detail_positioning	Подравняване на прозорец за съдържание
detail_positioning.h	Определя подравняването на прозореца на съдържание върху екрана. Освен при 'Центрирано' подравяване, прозорецът на съдържание ще бъда закачен към основния прозорец.
detail_size	Размер на прозорец за съдържание
detail_size.h	Определя размера (ширина, височина) на прозореца за съдържание в пиксели.
h_dock	Прикрепено хоризонтално
leaves_page	Напуска екрана
leaves_page.h	Тази опция указва на навигацията, че заявеното действие за този обект води до зареждането на нова страница. Анализът на новата страница се извършва веднага, щом бъде изпълнено действието в обекта и приключи зареждането на страницата.
maximize_details	Максимизиране на прозорец на съдържание
maximize_details.h	Определя функционален клавиш за максимизиране на прозореца на съдържание.
next_doc	Избор на следващ документ
next_doc.h	Определя функционален клавиш за избиране на следващ документ в прозорец на съдържание.
next_project	Избор на следващ проект
next_project.h	Определя функционален клавиш за избиране на следващ проект в главния прозорец.
open_content	Отваряне на съдържание
open_content.h	Определя функционален клавиш за отваряне на избран обект на съдържание.
open_details	Отваряне на прозорец на съдържание
open_details.h	Определя функционален клавиш за отваряне на прозорец на съдържание за избран проект.
prev_doc	Избор на предишен документ
prev_doc.h	Определя функционален клавиш за избор на предишен документ в прозореца на съдържание.
prev_project	Избор на предишен проект
prev_project.h	Определя функционален клавиш за избор на предишен проект в главния прозорец.
start_doc	Отваряне на документ
start_doc.h	Определя функционален клавиш за отваряне на избран документ от прозорец на съдържание.
step_on_same_page	Стъпка на същата страница
v_dock	Прикрепено вертикално
