NAVIGATOR	Desktop Assistant
fieldname.h	Chứa tên của điều khiển đã ghi nhận, được chèn vào văn bản bóng thoại. \nBạn có thể thay đổi tên đối tượng trong trường văn bản. Tên đối tượng có giá trị giữ chỗ là '$#{fieldname}'.
fieldicon.h	Chứa hình ảnh của nút hoặc biểu tượng đã ghi nhận, được chèn vào văn bản bóng thoại. \nBạn có thể thay đổi ảnh đối tượng bằng cách sử dụng chức năng 'Thay ảnh'. Ảnh đối tượng có giá trị giữ chỗ là '$I{fieldicon}'.
g_highlight_bgr.h	Nó xác định màu chuẩn của đường viền nổi bật trong điều hướng. Màu có thể được nhập trực tiếp như giá trị RGB theo định dạng HEX hoặc được chọn từ bên ngoài hộp thoại Chọn Màu.
g_highlight_border.h	Tham số này xác định độ dày chung của khung nổi bật đối tượng bằng điểm ảnh. Độ rộng điểm ảnh sẵn có từ '1' đến '10'.
g_highlight_effect.h	Tùy chọn này xác định loại hiệu ứng làm nổi bật dùng cho đối tượng trong điều hướng.
hide_on_focuslost.h	Tùy chọn này xác định xem bóng thoại sẽ được ẩn hay không khi tiêu điểm trên màn hình rời đối tượng liên quan.
highlight_offset.h	Th.số này x.định kh.trống điểm ảnh đã thêm cho hình chữ nhật n.bật x.quanh y.tố đã đ.dấu.
key.h	Bao gồm tất cả tiêu chí để nhận dạng cửa sổ ứng dụng và một trang cụ thể trong ứng dụng. Khóa này chỉ khớp nếu trang trong ứng dụng đích đáp ứng tất cả tiêu chí đã xác định trong khóa. Để giảm xác định tiêu chuẩn khóa đơn, sử dụng biểu thức chính quy được cho phép.
key_name.h	Tham số này xác định phím hoặc phím tắt đã sử dụng. Điều này liên quan đến tách tên phím bằng khoảng trắng, ví dụ: 'ctrl + k'.
key_desc.h	Tham số này xác định phím hoặc phím tắt đã sử dụng. Điều này liên quan đến tách tên phím bằng khoảng trắng, ví dụ: 'ctrl + k'.
force_display.h	Chỉ trợ giúp ngữ cảnh\nXác định xem nội dung macro có luôn được hiển thị dưới dạng trợ giúp tức thời, ngay cả khi trợ giúp tức thời bị vô hiệu hóa trong khi phát lại hỗ trợ màn hình nền hay không.
link_to_sim.h	Tùy chọn này sẽ bao gồm liên kết mô phỏng trong bóng thoại chính. Tùy chọn này liên quan đến điều hướng đã được tạo dựa trên dự án mô phỏng (bởi chuyển đổi).
macro_comment.h	Nhận xét chung. Nó được hiển thị trên màn hình thu nhỏ.
match_value.h	Tùy chọn này xác định xem giá trị nói đến có được so sánh với giá trị thực của đối tượng trong ứng dụng đang chạy không.
mini_on_focuslost.h	Tùy chọn này xác định xem bóng thoại có được tối thiểu hóa hay không khi tiêu điểm trên màn hình rời đối tượng liên quan.
nav_check_freq.h	Xác định tần suất @{NAVIGATOR} kiểm tra nội dung cập nhật. Nếu có sẵn nội dung cập nhật, @{NAVIGATOR} sẽ tự động bắt đầu nội dung. Điều này đặc biệt hữu ích đối với quy trình quản lý thay đổi.
enable_tincan.h	Kích hoạt theo dõi nội dung @{NAVIGATOR}. Nội dung phải được bắt đầu từ vùng làm việc @{MANAGER}.
no_spike.h	Tùy chọn này xác định xem bóng thoại đối tượng có được hiển thị với đường bóng thoại hay không.
objname.h	Mỗi đối tượng trong điều hướng cần một tên duy nhất với mục đích nhận dạng khi sử dụng trạng thái và gán trạng thái.
orientation.h	Tham số này xác định hướng của bóng thoại đối tượng liên quan đến đối tượng tham chiếu. Mũi tên bóng thoại chỉ về vị trí tham chiếu trên trang, trong khi bản thân bóng thoại được hiển thị khoảng trống về hướng đã chọn như hướng dẫn. Nếu hướng 'Giữa' được chọn, bóng thoại được hiển thị không có mũi tên được canh giữa trên vị trí đã xác định.
path.h	Đường dẫn đối tượng mô tả đặc tính của đối tượng dựa trên cơ sở thông tin ứng dụng đã dùng. Đường dẫn đối tượng được dùng để nhận dạng đối tượng trong ứng dụng đang chạy. Theo nguyên tắc, bạn không cần chỉnh sửa thủ công trường này.
position.h	Giá trị đã nhập ở đây xác định vị trí bóng thoại chính trên màn hình. Các số mô tả khoảng cách từ góc trái phía trên của màn hình bằng điểm ảnh.
reference.h	Nếu điều hướng được chuyển đổi từ mô phỏng, nguồn của bước tương ứng sẽ được xác định tại đây.
resize.h	Tùy chọn này xác định xem kích cỡ cửa sổ ứng dụng đích có được thay đổi tự động thành kích cỡ đã sử dụng khi điều hướng được tạo không. Việc này có thể hữu ích đối với các vùng hoạt động vì chúng sẽ được hiển thị dựa trên vị trí.
revision.h	Hiển thị phiên bản thông tin ứng dụng dùng để tạo khóa khi ghi màn hình ứng dụng.
sc_config_header.h	Thông tin từ thông tin ứng dụng được lưu ở trường này. Điều hướng sử dụng thông tin này để có thể nhận ra đúng ứng dụng và đối tượng của nó trong khi phát lại.
screenshot_rect.h	Hiển thị vùng màn hình ban đầu được dùng cho ảnh chụp màn hình của đối tượng. Theo nguyên tắc, bạn không cần chỉnh sửa thủ công giá trị này.
show_bubble.h	Tùy chọn này xác định xem bóng thoại có hiện ngay sau khi tải xong trang không.
start_from_arbitrary.h	Tùy chọn này xác định có thể khởi động phần tham quan có hướng dẫn từ bước tùy ý và không phải từ lúc bắt đầu quy trình.
show_hilight.h	Định rõ xem vùng nổi bật có được hiển thị cho đối tượng hay không.
show_highlight.h	Định rõ xem vùng nổi bật có được hiển thị cho các đối tượng hay không.
show_on_focus.h	Tùy chọn này xác định xem bóng thoại có được hiển thị không khi tiêu điểm trên màn hình thay đổi cho đối tượng liên quan.
source.h	Nếu điều hướng được chuyển đổi từ mô phỏng, tham số sẽ xác định bài học ban đầu.
subkey.h	Trong một số trường hợp điều đó sẽ hữu ích nếu bỏ qua phần nào đó trong phần phím gốc, ví dụ: vì biến thể của trang nào đó không liên quan và sẽ được xử lý tất cả bởi cùng Phím và Bước trong điều hướng. Tùy chọn này buộc cơ chế nhận dạng xem khóa như là phù hợp, ngay cả khi trang có nhiều tiêu chí khóa hơn được báo cáo bởi nhận dạng hơn là được xác định theo khóa. Vì thế khóa trang có thể được làm ngắn lại để bao phủ nhiều hơn một trang có một khóa.
target_name.h	Chứa tên của cửa sổ ứng dụng.
text_d.h	Tham số này chứa chuỗi ký tự phải được nhập vào trường nhập tham chiếu. Nó chứa giá trị được nhập trong quy trình ghi tự động. Chuỗi này được chèn vào văn bản bóng thoại giải thích theo nhiều chế độ thay vì trình giữ chỗ '${text_d}' (xem chế độ văn bản trong Trình soạn thảo HTML) khi tự động tạo nội dung bóng thoại với mô-đun văn bản khi ghi.
text_d_specializer.h	Tham số này chứa chuỗi ký tự phải được nhập vào trường nhập tham chiếu. Nó chứa giá trị được nhập trong quy trình ghi tự động. Chuỗi này được chèn vào văn bản bóng thoại giải thích theo nhiều chế độ thay vì trình giữ chỗ '${text_d}' (xem chế độ văn bản trong Trình soạn thảo HTML) khi tự động tạo nội dung bóng thoại với mô-đun văn bản khi ghi.
tolerance.h	Giá trị này xác định dung sai mức độ so khớp khi kết hợp macro 'Màn hình'. Thiết lập này liên quan đến chức năng 'Kết hợp Macro màn hình' có thể khởi chạy từ Công cụ -> Trình đơn thay đổi hàng loạt. Tăng giá trị làm tăng ngưỡng dung sai. Xin lưu ý trong trường hợp này, ảnh chụp màn hình cũng có thể được kết hợp, trên các đối tượng khác nhau được hiển thị. Giá trị này được xác định bằng phần trăm.
uid.h	Bao gồm bộ nhận dạng duy nhất của macro mà theo đó nó được quản lý trong dự án.
win_rect.h	Xác định kích thước cửa sổ khi tạo dự án.
explanation_type.h	Tùy chọn này xác định kiểu ghi chú. Tùy vào thiết lập về loại, một biểu đồ bằng hình ảnh sẽ được hiển thị cùng với văn bản để làm nổi văn bản tư vấn.
app_info.h	Thiết lập này xác định xem ứng dụng có được hiển thị trong trợ giúp ngữ cảnh không. Nếu ứng dụng không được hiển thị, thiết lập sẽ bị hủy kích hoạt.
app_link_to_sim.h	Tham số này có thể dùng để hiển thị liên kết với mô phỏng đã định trong tham số 'Nguồn' bên cạnh kiểu ngữ cảnh. Các chế độ khác nhau có thể được chọn trong quy trình.
screen_info.h	Thiết lập này xác định xem ứng dụng có được hiển thị trong trợ giúp ngữ cảnh không. Nếu màn hình không hiển thị, thiết lập sẽ bị hủy kích hoạt.
screen_link_to_sim.h	Tham số này có thể dùng để hiển thị liên kết với mô phỏng đã định trong tham số 'Nguồn' bên cạnh kiểu ngữ cảnh. Các chế độ khác nhau có thể được chọn trong quy trình.
object_info.h	Chỉ trợ giúp ngữ cảnh\nThiết lập xác định biến thể cần được hiển thị cho đối tượng.
open_expanded.h	Nếu kích hoạt tùy chọn này, bóng thoại chính sẽ được hiển thị với trang và danh sách đổi tượng mở.
display_on.h	Tham số này xác định trường hợp mà bóng thoại chính của điều hướng được hiển thị. Khi bắt đầu điều hướng, xem ứng dụng hoặc xem trang ứng dụng tương ứng.
area.h	Tham số xác định vị trí và kích thước kiểm soát. Hai số đầu chỉ vị trí đối tượng từ bên trái và cạnh trên của màn hình. Hai số cuối xác định độ rộng và độ cao của đối tượng. Nút kế bên trường nhập mở hộp thoại chỉnh sửa cho phép tùy chỉnh vị trí và kích thước đối tượng.
form_on.h	Xác định xem bước có phải bmẫu kg. Tất cả t.tác bước đc h.thị trong một b.thoại tkhi plại.
transition	Bước tham quan có hướng dẫn kế tiếp
transition_info	Bước tham quan có hướng dẫn kế tiếp
action_pa	Thao tác
trans_action	Thao tác
step_name1	Bước kế tiếp
step_name2	Bước thay thế 1
step_name3	Bước thay thế 2
step_name4	Bước thay thế 3
LClick	Nhấp chuột trái
RClick	Nhấp chuột phải
LDblClick	Nhấp đôi chuột trái
RDblClick	Nhấp đôi chuột phải
Focus	Tiêu điểm
FocusLost	Mất tiêu điểm
step	Bước tham quan có hướng dẫn
name	Tên
end_message	Văn bản
show_end_window	Cửa sổ kết thúc
show_end_window.h	Xác định cửa sổ sẽ hiển thị vào cuối phần tham quan có hướng dẫn. Cửa sổ cho phép người dùng đóng phần tham quan có hướng dẫn. Nếu tùy chọn này bị hủy kích hoạt, cửa sổ không hiển thị và phần tham quan có hướng dẫn sẽ tự động đóng.
trans_action.h	Chỉ phần tham quan có hướng dẫn\nXác định hành động sẽ kích hoạt nhảy đến bước của phần tham quan có hướng dẫn kế tiếp.
action_pa.h	Thiết lập này xác định hành động của người dùng sẽ kích hoạt nhảy đến bước tham quan có hướng dẫn tiếp theo.
step_name1.h	Chỉ phần tham quan có hướng dẫn\nXác định bước kế tiếp trong luồng quy trình.
step_name2.h	Chỉ phần tham quan có hướng dẫn\nXác định bước của phần tham quan có hướng dẫn thay thế, trong trường hợp không thể hiển thị bước của phần tham quan có hướng dẫn định sẵṇ.
step_name3.h	Chỉ phần tham quan có hướng dẫn\nXác định bước của phần tham quan có hướng dẫn thay thế, trong trường hợp không thể hiển thị bước của phần tham quan có hướng dẫn định sẵn.
step_name4.h	Chỉ tham quan có hướng dẫn\nXác định bước của phần tham quan có hướng dẫn thay thế, nếu không thể hiển thị bước của phần tham quan có hướng dẫn định sẵn.
step_on_same_page.h	Chỉ phần tham quan có hướng dẫn\nThiết lập này sẽ được kích hoạt nếu bước của phần tham quan có hướng dẫn kế tiếp nằm trên cùng trang ứng dụng. Điều này sẽ tránh việc nhận dạng trang.
name.h	Xác định tên bước của phần tham quan có hướng dẫn. Tên được hiển thị trong thiết lập 'Bước tham quan có hướng dẫn kế tiếp' của macro 'Đối tượng' để lựa chọn.
set_value	Thiết lập giá trị tự động
set_value.h	Thiết lập xác định xem giá trị của macro có được tự động thiết lập trong khi phát lại điều hướng không.
end_message	Văn bản
end_message.h	Bạn có thể nhập văn bản vào hộp văn bản được hiển thị này trong bóng thoại ở cuối quy trình. Hộp văn bản được định sẵn với văn bản mặc định.
restart_option	Nút khởi động lại
restart_option.h	Khi tùy chọn này được kích hoạt, một nút sẽ xuất hiện trong bóng thoại mà người dùng có thể sử dụng để lặp lại quy trình. Điều này giúp thực hiện lại quy trình với các mục nhập khác.
record_end_display	Chỉnh sửa bóng thoại
end_bubble	Kết thúc quy trình bóng thoại
bend_position	Vị trí
bend_position.h	Giá trị đã nhập ở đây sẽ xác định vị trí bóng thoại trên màn hình. Giá trị được xác định bằng điểm ảnh và liên quan đến góc trái phía trên màn hình.
bend_style	Kiểu
bend_style.h	Thiết lập này xác định kiểu bóng thoại nào được dùng để hiển thị bóng thoại. Kiểu bóng thoại được xác định bằng Trình soạn thảo kiểu bóng thoại có thể mở từ trình đơn 'Công cụ' -> 'Hiệu chỉnh kiểu bóng thoại'. Kiểu bóng thoại luôn sẵn có cho toàn bộ vùng làm việc.
bend_width	Độ rộng
bend_width.h	Điều này xác định độ rộng của bóng thoại được hiển thị bằng điểm ảnh.
bend_height	Độ cao
bend_height.h	Điều này xác định độ cao của bóng thoại được hiển thị bằng điểm ảnh.
process_start_unit	Kiểu tham quan có hướng dẫn
record_pa_control	Ghi lại bước tham quan có hướng dẫn
prev_step	Bước trước đó
next_step	Bước kế tiếp
disqualifier	Ngoại trừ màn hình
disqualifier.h	Với 'Bộ định rõ trang', bạn có thể phân biệt giữa các trang ứng dụng tương tự bằng cách sử dụng đối tượng cụ thể. Tùy chọn này xác định xem có nên hiển thị hoặc loại trừ trang ứng dụng được nhận dạng nếu 'Bộ định rõ trang' có sẵn. \nKiểu xem hình nhỏ hiển thị tình trạng tùy chọn: ký hiệu cộng (không loại trừ) hoặc trừ (loại trừ).
exception_bubble	Xử lý ngoại lệ bóng thoại
bexp_position	Vị trí
bexp_position.h	Giá trị đã nhập ở đây sẽ xác định vị trí bóng thoại trên màn hình. Giá trị được xác định bằng điểm ảnh. Bóng thoại sẽ xuất hiện ở góc trái phía trên của màn hình.
bexp_style	Kiểu
bexp_style.h	Ở đây bạn có thể chọn kiểu bóng thoại mà bạn muốn sử dụng. Kiểu bóng thoại có thể xác định bằng trình chỉnh sửa kiểu bóng thoại từ trình đơn:  Công cụ -> Chỉnh sửa kiểu bóng thoại.  Kiểu bóng khác nhau thoại luôn sẵn có cho toàn bộ vùng làm việc.
content_demo	Chế độ demo
content_demo.h	Với tùy chọn này, chế độ demo của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
content_practice	Chế độ thực hành
content_practice.h	Với tùy chọn này, chế độ thực hành của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
content_test	Chế độ kiểm tra
content_test.h	Với tùy chọn này, chế độ kiểm tra của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
content_concurrent	Chế độ đồng thời
content_concurrent.h	Với tùy chọn này, chế độ đồng thời của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
content_navi	Điều hướng
content_navi.h	Với tùy chọn này, chế độ điều hướng của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
content_documentation	Tài liệu
content_documentation.h	Với tùy chọn này, tài liệu của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
content_externals	Tập tin bên ngoài
content_externals.h	Với tùy chọn này, tập tin bên ngoài của một nhóm sẽ hiện trong hỗ trợ màn hình nền.
navi_style	Kiểu
navi_style.h	Xác định hình dạng cửa sổ điều hướng. Chọn nguồn kiểu từ danh sách.
menu_path:/record	Ghi
F1HELPNAME	trợ giúp
alignment	Canh chỉnh bóng thoại
alignment.h	Định rõ canh chỉnh cửa sổ bóng thoại trên màn hình. Tùy chọn 'Tự do' cho phép bạn xác định vị trí trong tham số 'Vị trí bóng thoại'.
bform_alignment	Canh chỉnh
bform_alignment.h	Xác định canh chỉnh cửa sổ bóng thoại biểu mẫu trên màn hình. Tùy chọn 'Tự do' cho phép bạn xác định vị trí trong tham số 'Vị trí bóng thoại biểu mẫu'.
gloss_bubble	Bóng thoại thuật ngữ
gloss_bubble_style	Kiểu
gloss_bubble_style.h	Xác định hình dạng bóng thoại thuật ngữ. Chọn nguồn kiểu từ danh sách.
ellipse	Tròn
gloss_bubble_size	Kích cỡ
gloss_bubble_size.h	Xác định kích cỡ (chiều rộng, chiều cao) bóng thoại thuật ngữ bằng điểm ảnh.
Navi	Hỗ trợ màn hình nền
exclude_from_da	Loại trừ khỏi hỗ trợ màn hình nền
exclude_from_da.h	Định rõ khóa trang sẽ không được xem xét về việc nhận dạng ngữ cảnh của hỗ trợ màn hình nền.
all_as_descr	Sử dụng văn bản từ
all_as_descr.h	Xác định kiểu văn bản cho @{NAVIGATOR}. Mặc định là 'Mô tả ngắn'.
consider_roles	Xem xét vai trò
consider_roles.h	Kích hoạt việc sử dụng vai trò để hiển thị nội dung trong khi phát lại.
consider_categories	Xem xét danh mục nội dung
consider_categories.h	Kích hoạt việc sử dụng danh mục nội dung để sắp xếp nội dung trong cửa sổ chính của @{NAVIGATOR}.
disable_ca_in_pa	Ẩn trợ giúp tức thời trong mục tham quan có hướng dẫn
disable_ca_in_pa.h	Xác định liệu tất cả thông tin trợ giúp tức thì có được ẩn trong khi phát lại phần tham quan có hướng dẫn hay không. Ngay khi kết thúc phần tham quan có hướng dẫn, trợ giúp tức thì sẽ lại hiển thị.
full_desc	Mô tả
shrt_desc	Mô tả ngắn
wrong_position	Lỗi vị trí
help	Trợ giúp
warning	Cảnh báo
maintenance	Duy trì
update	Cập nhật
new	Mới
training	Huấn luyện
attachment	Phần đính kèm
link	Liên kết
tip	Gợi ý
note	Ghi chú
compliance	Tuân thủ
mini_bubble_style	Kiểu các biểu tượng nhỏ
mini_bubble_style.h	Xác định tài nguyên kiểu cho biểu tượng nhỏ được sử dụng cho đối tượng. Biểu tượng nhỏ là loại tài nguyên của tài nguyên phù hợp. \nBiểu tượng có thể được thiết lập trong mỗi macro hành động và giải thích bằng cách sử dụng tham số 'Kiểu biểu tượng nhỏ' trong phần 'Nâng cao'.
mini_bubble	Kiểu biểu tượng nhỏ
mini_bubble.h	Chỉ trợ giúp ngữ cảnh\nXác định kiểu biểu tượng nhỏ của đối tượng. Biểu tượng dựa trên 'Kiểu biểu tượng nhỏ' đã xác định của macro 'Kiểu'.
NavRecMouseWheel	Sử dụng nút cuộn chuột để tiếp tục. Nhấn ESC để hoàn tất cuộn chuột.
search_type	Kiểu tìm kiếm
none	Không có
search_in_lib	Trong @{LIBRARY}
search_in_da	Nhóm hỗ trợ màn hình nền
search_type.h	Định rõ chức năng để tìm kiếm nội dung. Chọn một kiểu từ danh sách thả xuống. \nKhông có: Hủy kích hoạt chức năng tìm kiếm. \nTrong @{LIBRARY}: Mở @{LIBRARY} để tìm kiếm trong nội dung @{LIBRARY}. \nTrong nhóm hỗ trợ màn hình nền: Hiển thị thẻ 'Tìm kiếm' trong cửa sổ chính để tìm kiếm trong nội dung hỗ trợ màn hình nền.
errObjectUpdate	Không thể cập nhật đối tượng. Cập nhật đối tượng có kiểu tương tự.
config_headers_differ1	Thông tin hồ sơ đã quá hạn. Nhấp vào 'Tiếp tục' để cập nhật dự án.
config_headers_differ2	Đề nghị tạo bản lưu trữ trước khi cập nhật.
default_start_mode	Nội dung bắt đầu mặc định
default_start_mode.h	Xác định chế độ hoặc định dạng tài liệu sẽ đc b.đầu theo mặc định từ d.sách n.dung.
default_start_doc	Tài liệu khởi động mặc định
default_start_doc.h	Xác định loại văn bản, nếu tài liệu đc th.lập trong th.lập 'Nội dung bắt đầu m.định'.
show_next_btn	Nút tiếp theo
show_next_btn.h	Chỉ tham quan có hướng dẫn\nXác định xem nút 'Đến bước kế tiếp' có được hiển thị trong bóng thoại đối tượng hay không.
condition	Điều kiện
condition.h	Trong lúc phát lại, giá trị do người dùng nhập phải khớp với điều kiện, để chuyển sang bước tiếp theo hoặc nhảy đến bước cụ thể. \nChọn 'Hiệu chỉnh điều kiện' để tạo hoặc hiệu chỉnh điều kiện.
errDuplicateContext	Ứng dụng này đã được ghi.
add_sticky_notes	Vị trí: Điều khiển 'Thêm ghi chú'
add_sticky_notes.h	Cho phép bạn hiển thị điều khiển thêm ghi chú vào trang. Bạn có thể chỉ định vị trí của điều khiển này trong thanh bên.
show_instant_help_btn	Vị trí: Điều khiển 'Trợ giúp tức thời'
show_instant_help_btn.h	Cho phép bạn hiển thị điều khiển để kích hoạt hỗ trợ tức thời. Bạn có thể định rõ vị trí của điều khiển này trong thanh bên.
show_carousel	Hiện carousel
show_carousel.h	Tùy chọn này hiện hỗ trợ màn hình nền ở chế độ xoay vòng.
condition_pattern	Mẫu điều kiện
condition_pattern.h	Xác định mẫu sử dụng cho điều kiện.
condition_value	Giá trị điều kiện
condition_value.h	Chứa giá trị sử dụng cho điều kiện. Nhập văn bản hoặc chữ số dựa trên mẫu đc chọn.
condition_jump_target	Đích nhảy đến
condition_jump_target.h	Chỉ tham quan có hướng dẫn\nXác định đích nhảy cho điều kiện. Chọn bước từ danh sách thả. Điều hướng sẽ nhảy đến bước cụ thể nếu điều kiện trùng khớp.
condition_text	Văn bản điều kiện
condition_text.h	Chứa văn bản sẽ được hiển thị, nếu điều kiện không được đáp ứng.
condition_case_sensitive	Phân biệt chữ hoa/thường
condition_case_sensitive.h	Xác định, rằng điều kiện là phân biệt chữ hoa/thường
condition_ignore_on_load	Bỏ qua trên tải trang
condition_ignore_on_load.h	Chỉ trợ giúp ngữ cảnh\nChỉ định điều kiện không được chọn khi tải trang. Điều kiện được chọn khi dùng phím điều khiển tương ứng. Việc này sẽ ngăn hiển thị trực tiếp bóng thoại điều kiện.
c_equals	bằng
c_not_equals	Không bằng
c_greater	lớn hơn
c_greater_equals	lớn hơn hoặc bằng
c_less	nhỏ hơn
c_less_equals	nhỏ hơn hoặc bằng
c_min_char	Số ký tự tối thiểu
c_max_char	Số ký tự tối đa
c_num_char	Số ký tự bằng
c_reg_exp	Biểu thức chính quy
vertical	Theo hàng dọc
horizontal	Theo hàng ngang
AutoBarReady	Nhàn rỗi
AutoBarExplanation	Chèn giải thích
AutoBarChooseApp	Chọn ứng dụng
AutoBarRecord	Ghi
AutoBarBusy	Bận
AutoBarPause	Tạm ngừng
AutoBarReRecManualHotspot	Hiệu chỉnh kiểm soát: Nhấn Ctrl + Enter để tiếp tục thay đổi. Nhấn Esc để hủy thay đổi.
wizAddExplanation	Thêm giải thích
AutoBarNoRecognition	Không nhận diện được điều khiển
AutoBarDiagnosis	Chẩn đoán
condition_bubblestyle	Kiểu bóng thoại
condition_bubblestyle.h	Xác định nguồn kiểu bóng thoại sẽ được dùng để hiển thị văn bản điều kiện.
condition_highlight_bgr	Màu nổi bật
condition_highlight_bgr.h	Xác định màu nổi bật cho điều khiển.
IDS_MPI_TOURSTOP_LABEL	Tên
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Dịch thủ công
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Hiển thị trong hiển thị tiến độ
IDS_MPI_TOURSTOP_JUMP	Đích nhảy đến
IDS_MPI_TOURSTOP_CALLABLE	Là chương trình con
basic_info	Đặc tính cơ bản
IDS_NO_IMAGE_SELECT	Không hình ảnh nào được chọn
IDS_NO_IMAGE	Không tìm thấy hình ảnh
ID_INSERT_TAKE	Thêm bước
ID_PRJ_LAYOUT_HORZ	Bố cục theo chiều ngang
ID_PRJ_LAYOUT_VERT	Bố cục theo chiều dọc
ID_PRJ_LAYOUT_DIV	Bố cục được phân chia - 1
ID_PRJ_LAYOUT_4	Bố cục được phân chia - 2
ID_PRJ_LAYOUT_5	Bố cục được phân chia - 3
IDS_UNTITLED	(không có tiêu đề)
docTableHeaderStep	Bước
layout_advanced	Bố cục nâng cao
showEditorHelp	Hiển thị trợ giúp trình soạn thảo web
slide:insert_tb	Chèn
slide:action_tb	Hành động
slide:structure_tb	Cấu trúc
slide:view_tb	Màn hình
existing_scrs_in_prj	Màn hình hiện tại đã tồn tại nhiều hơn một lần trong dự án của bạn. \nChọn màn hình mà bạn muốn thêm đối tượng được ghi lại vào.
start_topic	Khởi động
guided_tour	Chuyến đi được hướng dẫn
context_help	Trợ giúp ngữ cảnh
off	Tắt
main_bar_1	Thanh chính 1
main_bar_2	Thanh chính 2
main_bar_3	Thanh chính 3
main_bar_4	Thanh chính 4
main_bar_5	Thanh chính 5
main_bar_6	Thanh chính 6
main_bar_7	Thanh chính 7
main_bar_8	Thanh chính 8
sub_menu_1	Trình đơn phụ 1
sub_menu_2	Trình đơn phụ 2
sub_menu_3	Trình đơn phụ 3
sub_menu_4	Trình đơn phụ 4
sub_menu_5	Trình đơn phụ 5
sub_menu_6	Trình đơn phụ 6
content_btn	Vị trí: Điều khiển 'Nội dung'
content_btn.h	Định rõ vị trí của điều khiển 'Nội dung' trong thanh bên.
search_btn	Vị trí: Điều khiển 'Tìm kiếm'
search_btn.h	Định rõ vị trí của điều khiển 'Tìm kiếm' trong thanh bên.
orCenter	Giữa
orNorth	Bắc
orWest	Tây
orNortWest	Tây Bắc
orEast	Đông
orNortEast	Đông Bắc
orSouth	Nam
orSouthWest	Tây Nam
orSoutEast	Đông Nam
screen_tolerence	Khác biệt màn hình cho phép (%)
screen_tolerence.h	Tham số này xác định so khớp đồ họa cần thiết giữa trang màn hình hiển thị và ảnh chụp màn hình được ghi lại bằng phần trăm để hiển thị thông tin ngữ cảnh liên kết. Nếu khác biệt đồ họa nằm trên mức giá trị đã xác định, @{NAVIGATOR} sẽ so sánh khóa trang đã ghi với trang màn hình và hiển thị nội dung thích hợp cho trang ứng dụng khác nhau.
video_folder	Thư mục bản ghi video
video_folder.h	Định rõ thư mục để lưu trữ bản ghi video. \nLưu ý: Bản ghi khôngđược lưu trữ trong thư mục bộ đệm của @{NAVIGATOR} vì kích thước tập tin của chúng.
allow_video_rec	Cho phép ghi lại video
allow_video_rec.h	Cho phép người dùng ghi lại nội dung video.
hide_da_on_web_assistant	Ẩn @{NAVIGATOR} về việc chạy @{XRAY}
hide_da_on_web_assistant.h	Xác định rằng @{NAVIGATOR} cửa sổ được ẩn khi @{XRAY} đang chạy trên tiền cảnh.
show_web_assistant_msg	Hiển thị @{XRAY} thông báo
show_web_assistant_msg.h	Xác định rằng thông báo được hiển thị khi @{XRAY} đang chạy trong tiền cảnh hoặc thoát khỏi chế độ tiền cảnh.
auto_hide	Ẩn sau hoạt ảnh
auto_hide.h	Nếu bật tùy chọn này, vùng nổi bật sẽ tự động ẩn lại ngay sau khi hoạt ảnh kết thúc.
bmain_height	Độ cao
bmain_height.h	Xác định độ cao của bóng thoại chính bằng điểm ảnh. Nếu số lượng văn bản vượt quá không gian sẵn có trong bóng thoại, nó sẽ tự định mức chiều cao đối với không gian yêu cầu.
bmain_style	Kiểu
bmain_style.h	Thiết lập này xác định kiểu bóng thoại được sử dụng để hiển thị bóng thoại chính. Loại bóng thoại được xác định bằng 'Trình chỉnh sửa loại bóng thoại' có thể được khởi động từ trình đơn 'Công cụ' -> 'Chỉnh sửa loại bóng thoại'. Luôn có sẵn các loại bóng thoại cho toàn bộ vùng làm việc.
bmain_width	Độ rộng
bmain_width.h	Xác định độ rộng của bóng thoại chính bằng điểm ảnh.
bottom_dock	Cắt bớt dưới cùng
cache_stale_interval	Khoảng thời gian vùng nhớ đệm (phút)
cache_stale_interval.h	Kích hoạt sử dụng @{NAVIGATOR} vùng nhớ đệm và xác định khung thời gian để cập nhật nội dung trong thư mục vùng nhớ đệm. Giá trị xác định bằng phút. \nĐể khử kích hoạt vùng nhớ đệm, thay đổi giá trị thành '0'.
centered	Giữa
close_details	Đóng cửa sổ nội dung
close_details.h	Xác định phím chức năng đóng cửa sổ nội dung cho dự án đã chọn.
confirmation_hotkey	Phím nóng xác nhận bước
confirmation_hotkey.h	Xác định phím nóng để xác nhận các bước trong khi phát lại trợ giúp quy trình.
detail_positioning	Căn chỉnh cửa sổ nội dung
detail_positioning.h	Xác định căn chỉnh cửa sổ chính trên màn hình. Ngoại trừ căn chỉnh "Chính giữa' ra thì cửa sổ nội dung sẽ được cắt bớt đối với cửa sổ chính.
detail_size	Kích cỡ cửa sổ nội dung
