NAVIGATOR	Desktop Assistant
tolerance.h	O valor define a tolerância para o grau de correspondência ao fundir macros 'Tela'. Esta configuração está relacionada à função 'Fundir macros de tela' que pode ser iniciada a partir do menu 'Ferramentas -> Modificações em massa'. O aumento do valor aumenta o limite da tolerância. Considere que neste caso também podem ser fundidas as capturas de tela onde são exibidos diferentes objetos. O valor é especificado em porcentagem.
uid.h	Contém um identificador único da macro segundo o qual são administrados no projeto.
win_rect.h	Define o tamanho da janela ao criar um projeto.
explanation_type.h	Esta opção determina o tipo de nota. Dependendo da configuração do tipo, é exibido um pictograma juntamente com o texto para marcar o texto de consulta.
app_info.h	A configuração define se a aplicação é exibida na ajuda de contexto. Caso a aplicação não deva ser exibida, a configuração deve ser desativada.
app_link_to_sim.h	Este parâmetro pode ser utilizado para exibir um link para a simulação especificada no parâmetro 'Fonte', além do tipo de contexto. É possível selecionar diferentes modos no processo.
screen_info.h	A configuração define se a página é exibida na ajuda de contexto. Caso a tela não deva ser exibida, a configuração deve ser desativada.
screen_link_to_sim.h	Este parâmetro pode ser utilizado para exibir um link para a simulação especificada no parâmetro 'Fonte', além do tipo de contexto. É possível selecionar diferentes modos no processo.
object_info.h	Somente ajuda de contexto\nA configuração define a variante a ser exibida para o objeto.
open_expanded.h	Se esta opção for ativada, a bolha principal é exibida com página e lista de objetos abertas.
display_on.h	Este parâmetro define em que situação deve ser exibida a bolha principal da navegação. Ao iniciar a navegação, visualizar a aplicação ou visualizar a página de aplicação correspondente.
area.h	O parâmetro define a posição e o tamanho do controle. Os primeiros dois números indicam a posição de um objeto a partir da borda superior esquerda da tela. Os últimos dois números definem a largura e a altura do objeto. O botão junto ao campo de entrada abre uma caixa de diálogo de edição que permite que a posição e o tamanho do objeto sejam personalizados.
form_on.h	Define que a etapa é um formulário. Todas as ações da etapa são exibidas em uma bolha durante a reprodução.
transition	Etapa seguinte da visita guiada
transition_info	Etapa seguinte da visita guiada
action_pa	Ação
trans_action	Ação
step_name1	Etapa seguinte
step_name2	Etapa alternativa 1
step_name3	Etapa alternativa 2
step_name4	Etapa alternativa 3
LClick	Clique com o botão esquerdo do mouse
RClick	Clique com o botão direito do mouse
LDblClick	Clique duplo com o botão esquerdo do mouse
RDblClick	Clique duplo com o botão direito do mouse
Focus	Foco
FocusLost	Foco perdido
step	Etapa da visita guiada
name	Nome
end_message	Texto
show_end_window	Janela final
show_end_window.h	Indica que uma janela é exibida no fim da visita guiada. A janela permite que o usuário feche a visita guiada manualmente. Se esta opção estiver desativada, a janela não é exibida e a visita guiada é fechada automaticamente.
trans_action.h	Somente visita guiada\nEspecifica a ação que aciona o salto para a etapa da visita guiada seguinte.
action_pa.h	Esta configuração indica que ação do usuário aciona o salto para a etapa seguinte da visita guiada.
step_name1.h	Somente visita guiada\nDefine a etapa seguinte no fluxo do processo.
step_name2.h	Somente visita guiada\nDefine uma etapa de visita guiada alternativa, caso a etapa da visita guiada definida não possa ser exibida.
step_name3.h	Somente visita guiada\nDefine uma etapa de visita guiada alternativa, caso a etapa 1 da visita guiada altenativa definida não possa ser exibida.
step_name4.h	Somente visita guiada\nDefine uma etapa de visita guiada alternativa, caso a etapa 2 da visita guiada altenativa definida não possa ser exibida.
step_on_same_page.h	Somente visita guiada\nEsta configuração deve ser ativada se a etapa seguinte da visita guiada estiver na mesma página de aplicação. Isto evitará um reconhecimento da página.
name.h	Define o nome da etapa da visita guiada. O nome é exibido nas configurações 'Próxima etapa da visita guiada' de uma macro 'Objeto' para a seleção.
set_value	Definir valor automaticamente
set_value.h	A configuração define se o valor da macro será definido automaticamente durante a reprodução da navegação.
end_message	Texto
end_message.h	Você pode inserir texto neste campo de texto que é exibido na bolha no fim do processo. O campo de texto é predefinido com um texto padrão
restart_option	Botão de reinício
restart_option.h	Se esta opção for ativada, aparece um botão na bolha que o usuário pode utilizar para repetir um processo. Isto permite executar novamente um processo com entradas diferentes.
record_end_display	Editar bolha
end_bubble	Fim do processo da bolha
bend_position	Posição
bend_position.h	Os valores inseridos aqui indicam a posição da bolha na tela. Os valores são especificados em pixels e são referentes ao canto superior esquerdo da tela.
bend_style	Estilo
bend_style.h	Esta configuração define o estilo de bolha que deve ser utilizado para exibir a bolha. Os estilos de bolha são definidos utilizando o editor de estilo de bolha que pode ser aberto a partir do menu 'Ferramentas' -> 'Editar estilos de bolha'. Os estilos de bolha estão sempre disponíveis para toda a área de trabalho.
bend_width	Largura
bend_width.h	Isto define a largura da bolha a ser exibida em pixels.
bend_height	Altura
bend_height.h	Isto define a altura da bolha a ser exibida em pixels.
process_start_unit	Estilo da visita guiada
record_pa_control	Gravar etapa da visita guiada
prev_step	Etapa anterior
next_step	Etapa seguinte
disqualifier	Excluir tela
disqualifier.h	Com o 'ID de página', você pode diferenciar páginas de aplicação semelhantes utilizando um objeto específico. Esta opção indica se a página de aplicação reconhecida deve ser exibida ou excluída, caso o 'ID de página' esteja disponível. \nA exibição em miniatura exibe o status da opção: um símbolo de mais (não excluir) ou menos (excluir).
exception_bubble	Tratamento de exceções da bolha
bexp_position	Posição
bexp_position.h	Os valores inseridos aqui definirão a posição da bolha na tela. Os valores são indicados em pixels. A bolha irá aparecer no canto superior esquerdo da tela.
bexp_style	Estilo
bexp_style.h	Aqui você pode selecionar o tipo de bolha que gostaria de utilizar. Os estilos de bolha podem ser definidos no editor de estilo de bolha que pode ser aberto a partir do menu:  Ferramentas -> Editar estilo de bolha.  Os diferentes estilos de bolha estão sempre disponíveis para toda a área de trabalho.
content_demo	Modo de demonstração
content_demo.h	Com esta opção, os modos de demonstração de um grupo serão mostrados no assistente de desktop.
content_practice	Modo de exercício
content_practice.h	Com esta opção, os modos de exercício de um grupo serão mostrados no assistente de desktop.
content_test	Modo de teste
content_test.h	Com esta opção, os modos de teste de um grupo serão mostrados no assistente de desktop.
content_concurrent	Modo concorrente
content_concurrent.h	Com esta opção, os modos concorrentes de um grupo serão mostrados no assistente de desktop.
content_navi	Navegação
content_navi.h	Com esta opção, as navegações de um grupo serão mostradas no assistente de desktop.
content_documentation	Documentação
content_documentation.h	Com esta opção, as documentações de um grupo serão mostradas no assistente de desktop.
content_externals	Arquivos externos
content_externals.h	Com esta opção, os arquivos externos de um grupo serão mostrados no assistente de desktop.
navi_style	Estilo
navi_style.h	Define o aspecto da janela de navegação. Seelecionar um recurso de estilo da lista.
menu_path:/record	Gravação
F1HELPNAME	ajuda
alignment	Alinhamento de bolha
alignment.h	Indica o alinhamento da janela de bolha na tela. A opção 'Livre' permite a definição de uma posição no parâmetro 'Posição da bolha'.
bform_alignment	Alinhamento
bform_alignment.h	Define o alinhamento da janela de bolha de formulário na tela. A opção 'Livre' permite a definição de uma posição no parâmetro 'Posição da bolha de formulário'.
gloss_bubble	Bolha de glossário
gloss_bubble_style	Estilo
gloss_bubble_style.h	Define o aspecto da bolha de glossário. Selecionar um recurso de estilo a partir da lista.
ellipse	Círculo
gloss_bubble_size	Tamanho
gloss_bubble_size.h	Define o tamanho (largura, altura) da bolha do glossário em pixels.
Navi	Assistente de desktop
exclude_from_da	Excluir do assistente de desktop
exclude_from_da.h	Indica que a chave de página não será considerada para o reconhecimento do contexto do assistente de desktop.
all_as_descr	Utilizar texto de
all_as_descr.h	Define o tipo de texto para o @{NAVIGATOR}. O padrão é 'Descrição breve'.
consider_roles	Considerar funções
consider_roles.h	Ativa a utilização de funções para exibir conteúdo durante a reprodução.
consider_categories	Considerar categorias de conteúdo
consider_categories.h	Ativa a utilização de categorias de conteúdo para ordenar conteúdo na janela principal do @{NAVIGATOR}.
disable_ca_in_pa	Ocultar ajuda instantânea em visita guiada
disable_ca_in_pa.h	Especifica se todas as informações de ajuda instantâneas são ocultas durante a reprodução da visita guiada. Depois da conclusão da visita guiada, a ajuda instantânea é exibida de novo.
full_desc	Descrição
shrt_desc	Descrição breve
wrong_position	Erro de posição
help	Ajuda
warning	Advertência
maintenance	Atualização
update	Atualizar
new	Nova
training	Treinamento
attachment	Anexo
link	Link
tip	Dica
note	Nota
compliance	Conformidade
mini_bubble_style	Estilo de mini-ícones
mini_bubble_style.h	Define um recurso de estilo para os mini-ícones utilizados para o projeto. Os mini-ícones são um tipo de recurso dos recursos adaptáveis. \nÉ possível definir um ícone em cada macro de ação e de explicação utilizando o parâmetro 'Tipo de mini-ícone' na seção 'Avançado'.
mini_bubble	Tipo de mini-ícone
mini_bubble.h	Somente ajuda de contexto\nDefine um tipo para o mini-ícone do objeto. O ícone é baseado no 'Estilo de mini-ícones' definido da macro 'Estilo'.
NavRecMouseWheel	Utilizar a roda do mouse para continuar. Pressionar ESC para concluir a rolagem do mouse.
search_type	Tipo de pesquisa
none	Nenhum
search_in_lib	Em @{LIBRARY}
search_in_da	Grupo de assistentes de desktop
search_type.h	Indica a funcionalidade para procurar conteúdo. Selecione um tipo da lista drop-down.\nNenhum: desativa a funcionalidade de pesquisa. \nEm @{LIBRARY}: abre a @{LIBRARY} para procurar no conteúdo da @{LIBRARY}. \nNo grupo de assistentes de desktop: exibe a ficha 'Pesquisa' na janela principal para procurar no conteúdo do assistente de desktop.
errObjectUpdate	O objeto não pode ser atualizado. Atualizar o objeto com tipo idêntico.
config_headers_differ1	As informações de perfil estão obsoletas. Clicar em 'Continuar' para atualizar o projeto.
config_headers_differ2	É recomendado criar um arquivo antes da atualização.
default_start_mode	Conteúdo inicial padrão
default_start_mode.h	Define o modo ou formato de documento a ser iniciado por padrão a partir da lista de conteúdos.
default_start_doc	Documento inicial padrão
default_start_doc.h	Define o tipo de documento se um documento estiver definido na configuração 'Conteúdo inicial padrão'.
show_next_btn	Botão Seguinte
show_next_btn.h	Somente visita guiada\nIndica se o botão 'Ir para etapa seguinte' é exibido na bolha do objeto.
condition	Condição
condition.h	Durante a reprodução, o valor inserido pelo usuário deve corresponder à condição para ir para a etapa seguinte ou saltar para uma etapa específica. \nSelecione 'Editar condição' para criar ou editar uma condição.
errDuplicateContext	Esta aplicação já está gravaa.
add_sticky_notes	Posição: controle 'Adicionar nota autoadesiva'
add_sticky_notes.h	Permite a você visualizar um controle para adicionar uma nota autoadesiva em uma página. Você pode indicar a posição do controle na barra lateral.
show_instant_help_btn	Posição: controle 'Ajuda instantânea'
show_instant_help_btn.h	Permite a você visualizar um controle para ativar a ajuda instantânea. Você pode indicar a posição do controle na barra lateral.
show_carousel	Visualizar carrossel
show_carousel.h	Rsta opção exibe o assistente de desktop no modo de carrossel
condition_pattern	Padrão de condição
condition_pattern.h	Indica o padrão utilizado para a condição.
condition_value	Valor da condição
condition_value.h	Contém o valor utilizado para a condição. Inserir um texto ou um número baseado no padrão selecionado.
condition_jump_target	Ir para outra etapa
condition_jump_target.h	Somente visita guiada\nIndica um destino de salto para a condição. Selecione uma etapa a partir da lista de drop-down. A navegação salta para a etapa específica, se a condição coincidir.
condition_text	Texto da condição
condition_text.h	Contém um texto a ser visualizado, se a condição não estiver preenchida.
condition_case_sensitive	Considerar maiúsculas/minúsculas
condition_case_sensitive.h	Indica que a condição é dependente de maiúsculas/minúsculas.
condition_ignore_on_load	Ignorar no carregamento da página
condition_ignore_on_load.h	Somente ajuda de contexto\nIndica que não é efetuado o check out da condição no carregamento de página. A condição é verificada quando é utilizado um controle correspondente. Isto evita que a bolha de condição seja exibida diretamente.
c_equals	É igual a
c_not_equals	Não é igual a
c_greater	É superior a
c_greater_equals	É superior ou igual a
c_less	É inferior a
c_less_equals	É inferior ou igual a
c_min_char	Número mínimo de caracteres
c_max_char	Número máximo de caracteres
c_num_char	Número de caracteres igual a
c_reg_exp	Expressão regular
vertical	Vertical
horizontal	Horizontal
AutoBarReady	Inativo
AutoBarExplanation	Inserir explicação
AutoBarChooseApp	Selecionar aplicação
AutoBarRecord	Registrar
AutoBarBusy	Ocupada
AutoBarPause	Pausa
AutoBarReRecManualHotspot	Editar controle: pressionar Ctrl + ENTER para continuar com as modificações. Pressionar Esc para rejeitar as modificações.
wizAddExplanation	Adicionar explicação
AutoBarNoRecognition	Nenhum controle reconhecido
AutoBarDiagnosis	Diagnóstico
condition_bubblestyle	Estilo bolha
condition_bubblestyle.h	Define que recurso de estilo da bolha deve ser utilizado para exibir o texto da condição.
condition_highlight_bgr	Cor da marcação
condition_highlight_bgr.h	Define a cor da marcação para o controle.
IDS_MPI_TOURSTOP_LABEL	Nome
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Traduzir manualmente
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Exibir na barra de progresso
IDS_MPI_TOURSTOP_JUMP	Ir para outra etapa
IDS_MPI_TOURSTOP_CALLABLE	É sub-rotina
basic_info	Propriedades básicas
IDS_NO_IMAGE_SELECT	Nenhuma imagem selecionada
IDS_NO_IMAGE	Imagem não encontrada
ID_INSERT_TAKE	Adicionar etapa
ID_PRJ_LAYOUT_HORZ	Layout horizontal
ID_PRJ_LAYOUT_VERT	Layout vertical
ID_PRJ_LAYOUT_DIV	Layout dividido - 1
ID_PRJ_LAYOUT_4	Layout dividido - 2
ID_PRJ_LAYOUT_5	Layout dividido - 3
IDS_UNTITLED	(sem título)
docTableHeaderStep	Etapa
layout_advanced	Layout avançado
showEditorHelp	Exibir ajuda de editor de Web
slide:insert_tb	Inserir
slide:action_tb	Ação
slide:structure_tb	Estrutura
slide:view_tb	Visão
existing_scrs_in_prj	A tela atual já foi utilizada mais do que uma vez no seu projeto. \nSelecione a tela na qual você quer adicionar os objetos registrados.
start_topic	Iniciar
guided_tour	Visita guiada
context_help	Ajuda de contexto
off	Desativado
main_bar_1	Barra principal 1
main_bar_2	Barra principal 2
main_bar_3	Barra principal 3
main_bar_4	Barra principal 4
main_bar_5	Barra principal 5
main_bar_6	Barra principal 6
main_bar_7	Barra principal 7
main_bar_8	Barra principal 8
sub_menu_1	Submenu 1
sub_menu_2	Submenu 2
sub_menu_3	Submenu 3
sub_menu_4	Submenu 4
sub_menu_5	Submenu 5
sub_menu_6	Submenu 6
content_btn	Posição: controle ‘Conteúdo’
content_btn.h	Indica a posição do controle ‘Conteúdo’ na barra lateral.
search_btn	Posição: controle ‘Pesquisa’
search_btn.h	Indica a posição do controle ‘Pesquisa’ na barra lateral.
orCenter	Centro
orNorth	Norte
orWest	Oeste
orNortWest	Noroeste
orEast	Leste
orNortEast	Nordeste
orSouth	Sul
orSouthWest	Sudoeste
orSoutEast	Sudeste
screen_tolerence	Diferença de tela tolerada (%)
screen_tolerence.h	Este parâmetro define a correspondência gráfica necessária entre a página da tela exibida e a captura de tela gravada em porcentagem para a informação de contexto associada a ser exibida. Se as discrepâncias gráficas estiverem acima do valor definido, o @{NAVIGATOR} irá comparar a chave da página gravada com a página da tela e exibir os conteúdos apropriados para uma página de aplicação diferente.
video_folder	Pasta de gravações de vídeo
video_folder.h	Indica a pasta para armazenar gravações de vídeo. \nNota: as gravações de vídeo não são armazenadas na pasta do cache de @{NAVIGATOR} devido ao tamanho do arquivo.
allow_video_rec	Permitir gravação de vídeo
allow_video_rec.h	Permite que os usuários gravem conteúdo de vídeo.
hide_da_on_web_assistant	Ocultar @{NAVIGATOR} ao executar @{XRAY}
hide_da_on_web_assistant.h	Indica que as janelas do @{NAVIGATOR} estão ocultas quando @{XRAY} está sendo executado em primeiro plano.
show_web_assistant_msg	Exibir mensagem @{XRAY}
show_web_assistant_msg.h	Indica que uma mensagem é exibida quando @{XRAY} está sendo executado em primeiro plano ou sai do modo em primeiro plano.
auto_hide	Ocultar após animação
auto_hide.h	Se esta opção for ativada, a marcação é ocultada automaticamente de novo logo após a animação ser concluída.
bmain_height	Altura
bmain_height.h	Define a altura do balão principal em pixels. Se a quantidade de texto exceder o espaço disponível no balão, este será dimensionado automaticamente, em termos de altura, para o espaço necessário.
bmain_style	Estilo
bmain_style.h	Esta configuração define o tipo de balão que deve ser utilizado para exibir o balão principal. Os tipos de balão são definidos utilizando o 'Editor de tipo de balão' que pode ser iniciado a partir do menu 'Ferramentas' -> 'Editar tipos de balão'. Os tipos de balão estão sempre disponíveis para toda a área de trabalho.
bmain_width	Largura
bmain_width.h	Define a largura do balão principal em pixels.
bottom_dock	Inferior encaixado
cache_stale_interval	Intervalo obsoleto (min)
cache_stale_interval.h	Ativa a utilização do cache @{NAVIGATOR} e define um período para atualizar o conteúdo na pasta de cache. O valor é definido em minutos. \nPara desativar o cache, modifique o valor para '0'.
centered	Centrado
close_details	Fechar janela de conteúdo
close_details.h	Define uma chave de função para fechar a janela de conteúdo para um projeto selecionado.
confirmation_hotkey	Tecla de atalho de confirmação de etapa
confirmation_hotkey.h	Define uma tecla de atalho para a confirmação de etapas durante a reprodução do assistente do processo.
detail_positioning	Alinhamento de janela de conteúdo
detail_positioning.h	Define o alinhamento da janela de conteúdo na tela. Excetuando o alinhamento 'Centrado', a janela de conteúdo será encaixada na janela principal.
detail_size	Tamanho de janela de conteúdo
detail_size.h	Define o tamanho (largura, altura) da janela de conteúdo em pixels.
enable_search	Ativar ficha de pesquisa
enable_search.h	Ativa a funcionalidade de pesquisa dentro do conteúdo do assistente de desktop
h_dock	Encaixado horizontalmente
icon_position	Posição do ícone
icon_position.h	Os valores inseridos aqui irão definir a posição do ícone na tela. Os valores são indicados em pixels. O ícone irá aparecer no canto superior esquerdo da tela.
leaves_page	Deixa a tela
leaves_page.h	Esta opção indica à navegação que a ação necessária para este objeto leva ao carregamento de uma nova página. Uma análise da nova página é executada assim que a ação for executada no objeto e o carregamento da página for concluído.
left_dock	Esquerdo encaixado
library_height	Altura do balão
library_height.h	Isto define a altura do balão em pixels.
library_width	Largura do balão
library_width.h	Isto define a largura do balão em pixels.
maximize_details	Maximizar janela de conteúdo
maximize_details.h	Define uma chave de função para maximizar a janela de conteúdo.
next_doc	Selecionar documento seguinte
next_doc.h	Define uma chave de função para selecionar o documento seguinte na janela de conteúdo.
next_project	Selecionar projeto seguinte
next_project.h	Define a chave de função para selecionar o projeto seguinte na janela principal.
open_content	Abrir conteúdo
open_content.h	Define uma chave de função para abrir um objeto de conteúdo selecionado.
open_details	Abrir janela de conteúdo
open_details.h	Define uma chave de função para abrir a janela de conteúdo para um projeto selecionado.
prev_doc	Selecionar documento anterior
prev_doc.h	Define uma chave de função para selecionar o documento anterior na janela de conteúdo.
prev_project	Selecionar projeto anterior
prev_project.h	Define uma chave de função para selecionar o projeto anterior na janela principal.
right_dock	Direito encaixado
show_execute	Exibir botão Executar
show_execute.h	Define se um botão de execução é exibido no balão do objeto durante a reprodução. O botão permite que o usuário execute uma ação na aplicação e, em seguida, é exibida a etapa seguinte.
show_icon_on_start	Visualizar ícone de status no início
show_icon_on_start.h	Define, para o início do assistente de desktop, se o ícone de status será exibido em vez da janela principal.
start_doc	Abrir documento
start_doc.h	Define uma chave de função para abrir um documento selecionado a partir da janela de conteúdo.
step_on_same_page	Etapa na mesma página
top_dock	Superior encaixado
v_dock	Encaixado verticalmente
