NAVIGATOR	Desktop Assistant
path.h	Put objekta opisuje svojstva objekta na osnovu korištenog profila aplikacije. Put objekta se koristi za identifikaciju objekta tokom aplikacije koja se izvodi. Po pravilu nije potrebno da ručno uređujete ovo polje.
position.h	Vrednosti ovde unete definišu poziciju glavnog elementa za informacije na ekranu. Brojevi opisuju razdaljinu od gornjeg levog ugla ekrana u pikselima.
reference.h	Ako je usmeravanje konvertovano iz simulacije, ovde treba odrediti izvor odgovarajućeg koraka.
resize.h	Ova opcija definiše da li će prozor ciljne aplikacije biti ručno promenjen na veličinu koja je upotrebljena pri kreiranju usmeravanja. To može biti korisno za aktivne oblasti pošto će biti prikazane na osnovu pozicije.
revision.h	Prikazuje verziju profila aplikacije koja se koristi za kreiranje ključa pri beleženju ekrana aplikacije.
sc_config_header.h	Informacije iz profila aplikacije sačuvane su u ovom polju. Usmeravanje koristi ove informacije kako bi se aplikacija i njeni objekti mogli pravilno prepoznati tokom reprodukcije.
screenshot_rect.h	Prikazuje oblast originalnog ekrana koja se koristi za snimak ekrana objekta. Po pravilu nije potrebno da ručno uređujete ovu vrednost.
show_bubble.h	Ova opcija prikazuje da li se element za informacije prikazuje odmah nakon potpunog učitavanja stranice.
start_from_arbitrary.h	Ova opcija definiše da se vođeno upoznavanje sa sistemom može pokrenuti iz proizvoljnog koraka, a ne od početka procesa.
show_hilight.h	Određuje da li se označavanje prikazuje za objekat.
show_highlight.h	Određuje da li se označavanja prikazuju za objekte.
show_on_focus.h	Ova opcija definiše da li će element za informacije biti prikazan kada se menja fokus dotičnog objekta na ekranu.
source.h	Ako se usmeravanje konvertuje iz simulacije, parametar određuje originalnu lekciju.
subkey.h	U nekim slučajevima korisno je ako su zanemareni određeni delovi originalnog dela tastera, npr. pošto varijante određene stranice nisu relevantne i treba ih sve obraditi pomoću istog Tastera i Koraka u usmeravanju. Ova opcija prisiljava mehanizam prepoznavanja da razmotri taster kao poklapanje, čak i ako stranica ima više kriterijuma tastera koji su prijavljeni preko prepoznavanja definisanih u tasteru. Stoga se taster stranice može skratiti kako bi se pokrilo više stranica jednim tasterom.
target_name.h	Sadrži naziv prozora aplikacije.
text_d.h	Ovaj parametar sadrži niz znakova koji treba uneti u referencirano polje unosa. Sadrži vrednost unetu tokom automatskog procesa beleženja. Ovaj niz se unosi u tekstove elementa za informacije objašnjenja u različitim načinima umesto rezervisanog mesta '${text_d}' (pogledajte način teksta u HTML uređivaču) pri automatskom generisanju sadržaja elementa za informacije s modulima teksta pri beleženju.
text_d_specializer.h	Ovaj parametar sadrži niz znakova koji treba uneti u referencirano polje unosa. Sadrži vrednost unetu tokom automatskog procesa beleženja. Ovaj niz se unosi u tekstove elementa za informacije objašnjenja u različitim načinima umesto rezervisanog mesta '${text_d}' (pogledajte način teksta u HTML uređivaču) pri automatskom generisanju sadržaja elementa za informacije s modulima teksta pri beleženju.
tolerance.h	Vrednost definiše dopušteno odstupanje za stepen poklapanja pri spajanju makroa 'Ekran'. Ovo podešavanje se odnosi na funkciju 'Spoji makroe ekrana' koji se mogu pokrenuti iz menija 'Alati-> Masovne promene'. Povećavanjem vrednosti povećava se granična vrednost dopuštenog odstupanja. U tom slučaju obratite pažnju da se mogu spojiti i trenutni snimci na kojima su prikazani različiti objekti. Vrednost je određena u procentima.
uid.h	Sadrži jedinstveni identifikator makroa pod kojim se njime upravlja u projektu.
win_rect.h	Definiše veličinu prozora pri kreiranju projekta.
explanation_type.h	Ova opcija određuje tip beleške. U zavisnosti od podešavanja tipa prikazuje se piktogram zajedno s tekstom kako bi se označio tekst saveta.
app_info.h	Ovo podešavanje definiše da li se aplikacija prikazuje u pomoći konteksta. Ako kontekst aplikacije ne treba prikazati, podešavanje treba deaktivirati.
app_link_to_sim.h	Ovaj parametar se može koristiti za prikaz veze do simulacije određene u 'Izvornom' parametru pored tipa konteksta. Različiti načini mogu se odabrati u ovom procesu.
screen_info.h	Ovo podešavanje definiše da li se stranica prikazuje u pomoći za kontekst. Ako ekrane treba prikazati, podešavanje treba deaktivirati.
screen_link_to_sim.h	Ovaj parametar se može koristiti za prikaz veze do simulacije određene u 'Izvornom' parametru pored tipa konteksta. Različiti načini mogu se odabrati u ovom procesu.
object_info.h	Samo pomoć za kontekst \nOvo podešavanje definiše varijantu koju treba prikazati za objekat.
open_expanded.h	Ako se aktivira ova opcija prikazuje se glavni element za informacije sa otvorenom stranicom i listom objekata.
display_on.h	Ovaj parametar definiše u kojoj situaciji treba prikazati glavni element za informacije usmeravanja. Pri pokretanju usmeravanja prikaz aplikacije ili prikaz odgovarajuće stranice aplikacije.
area.h	Parametar definiše poziciju i veličinu kontrole. Prva dva broja ukazuju poziciju objekta s leve strane i gornje ivice ekrana. Poslednja dva broja definišu širinu i visinu objekta. Dugme pored polja unosa otvara okvir za dijalog za uređivanje čime se dozvoljava prilagođavanje pozicije i veličine objekta.
form_on.h	Definiše da je korak obrazac. Sve radnje koraka se prikazuju u jednom elementu za informacije tokom reprodukcije.
transition	Sledeći korak vođenog upoznavanja sa sistemom
transition_info	Sledeći korak vođenog upoznavanja sa sistemom
action_pa	Radnja
trans_action	Radnja
step_name1	Sledeći korak
step_name2	Alternativni korak 1
step_name3	Alternativni korak 2
step_name4	Alternativni korak 3
LClick	Levi klik
RClick	Desni klik
LDblClick	Levi dupli klik
RDblClick	Dupli desni klik
Focus	Fokus
FocusLost	Fokus izgubljen
step	Korak vođenog upoznavanja sa sistemom
name	Naziv
end_message	Tekst
show_end_window	Prozor završetka
show_end_window.h	Određuje da se prozor prikazuje na kraju vođenog upoznavanja sa sistemom. Ovaj prozor omogućava korisniku da ručno zatvori vođeno upoznavanje sa sistemom. Ako se ova opcija deaktivira, prozor se ne prikazuje i vođeno upoznavanje sa sistemom se automatski zatvara.
trans_action.h	Samo vođeno upoznavanje sa sistemom \nOdređuje radnju koja pokreće prelazak na sledeći korak vođenog upoznavanja sa sistemom.
action_pa.h	Ovo podešavanje određuje radnju korisnika koja pokreće prelazak na sledeći korak vođenog upoznavanja sa sistemom.
step_name1.h	Samo vođeno upoznavanje sa sistemom \nDefiniše sledeći korak u toku procesa.
step_name2.h	Samo vođeno upoznavanje sa sistemom \nDefiniše alternativni korak vođenog upoznavanja sa sistemom, ako definisani korak vođenog upoznavanja sa sistemom nije moguće prikazati.
step_name3.h	Samo vođeno upoznavanje sa sistemom \nDefiniše alternativni korak vođenog upoznavanja sa sistemom, ako definisani alternativni korak vođenog upoznavanja sa sistemom 1 nije moguće prikazati.
step_name4.h	Samo vođeno upoznavanje sa sistemom \nDefiniše alternativni korak vođenog upoznavanja sa sistemom, ako definisani alternativni korak vođenog upoznavanja sa sistemom 2 nije moguće prikazati.
step_on_same_page.h	Samo vođeno upoznavanje sa sistemom \nOvo podešavanje treba aktivirati ako je sledeći korak vođenog upoznavanja sa sistemom na istoj stranici aplikacije. Ovim će se izbeći prepoznavanje stranice.
name.h	Definiše naziv koraka vođenog upoznavanja sa sistemom. Naziv je prikazan u podešavanjima 'Sledeći korak vođenog upoznavanja sa sistemom' makroa 'Objekat' za odabir.
set_value	Automatski postavi vrednost
set_value.h	Podešavanje definiše da li će vrednost makroa biti automatski postavljena tokom reprodukcije usmeravanja.
end_message	Tekst
end_message.h	Možete da unesete tekst u ovo polje teksta, koje je prikazano u elementu za informacije na kraju procesa. Polje teksta je prethodno podešeno sa standardnim tekstom.
restart_option	Dugme Ponovo pokreni
restart_option.h	Kada se aktivira ova opcija, pojavljuje se dugme u elementu za informacije koji korisnik može da koristi za ponavljanje procesa. To omogućava ponovno izvršenje procesa s različitim unosima.
record_end_display	Uredi element za informacije
end_bubble	Element za informacije - završetak procesa
bend_position	Pozicija
bend_position.h	Vrednosti ovde unete ukazuju na poziciju elementa za informacije na ekranu. Vredosti su određene u pikselima i povezane su sa gornjim levim uglom ekrana.
bend_style	Stil
bend_style.h	Ovo podešavanje definiše koji stil elementa za informacije treba koristiti za prikaz elementa za informacije. Stilovi elementa za informacije su definisani pomoću uređivača stila elementa za informacije, koji se može otvoriti iz menija 'Alati -> Uredi stilove elementa za informacije'. Stilovi elementa za informacije su uvek dostupni za celu radnu oblast.
bend_width	Širina
bend_width.h	Ovo definiše širinu elementa za informacije za prikaz u pikselima.
bend_height	Visina
bend_height.h	Ovo definiše visinu elementa za informacije za prikaz u pikselima.
process_start_unit	Stil vođenog upoznavanja sa sistemom
record_pa_control	Zabeleži korak vođenog upoznavanja sa sistemom
prev_step	Prethodni korak
next_step	Sledeći korak
disqualifier	Isključi ekran
disqualifier.h	Sa 'Identifikatorom stranice' možete da razlikujete slične stranice aplikacije pomoću specifičnog objekta. Ova opcija određuje da li prepoznata stranica aplikacije treba da bude prikazana ili isključena ako je dostupan 'Identifikator stranice'. \nPogled sličice prikazuje status opcije: Simbol plus (ne isključuje) ili minus (isključuje).
exception_bubble	Element za informacije - obrada izuzetka
bexp_position	Pozicija
bexp_position.h	Vrednosti koje su ovde unete definisaće poziciju elementa za informacije na ekranu. Vrednosti su date u pikselima. Element za informacije će se pojaviti u gornjem levom uglu ekrana.
bexp_style	Stil
bexp_style.h	Ovde možete da izaberete tip elementa za informacije koji želite da koristite. Stilovi elementa za informacije mogu se definisati u uređivaču stilova elementa za informacijekoji se može otvorite iz menija:  Alati -> Uredi stil elementa za informacije.  Različiti stilovi elementa za informacije su uvek dostupni za celu radnu oblast.
content_demo	Demo način
content_demo.h	Pomoću ove opcije prikazuju se demo načini grupe u asistentu radne površine.
content_practice	Način prakse
content_practice.h	Pomoću ove opcije prikazuju se načini prakse grupe u asistentu radne površine.
content_test	Način testa
content_test.h	Pomoću ove opcije prikazuju se načini testa grupe u asistentu radne površine.
content_concurrent	Istovremeni način
content_concurrent.h	Pomoću ove opcije prikazuju se istovremeni načini grupe u asistentu radne površine.
content_navi	Usmeravanje
content_navi.h	Pomoću ove opcije prikazuju se usmeravanja grupe u asistentu radne površine.
content_documentation	Dokumentacija
content_documentation.h	Pomoću ove opcije prikazuje se dokumentacija grupe u asistentu radne površine.
content_externals	Eksterni fajlovi
content_externals.h	Pomoću ove opcije prikazuju se eksterni fajlovi grupe u asistentu radne površine.
navi_style	Stil
navi_style.h	Definiše izgled prozora usmeravanja. Odaberite resurs stila sa liste.
menu_path:/record	Beleženje
F1HELPNAME	Pomoć
alignment	Poravnanje elementa za informacije
alignment.h	Određuje poravnanje prozora elementa za informacije na ekranu. Opcija 'Slobodno' omogućava vam definisanje pozicije u parametru 'Pozicija elementa za informacije'.
bform_alignment	Poravnanje
bform_alignment.h	Definiše poravnanje prozora elementa za informacije obrasca na ekranu. Opcija 'Slobodno' omogućava vam definisanje pozicije u parametru 'Pozicija elementa za informacije o obrascu'.
gloss_bubble	Element za informacije glosara
gloss_bubble_style	Stil
gloss_bubble_style.h	Definiše izgled elementa za informacije glosara. Odaberite resurs stila sa liste.
ellipse	Krug
gloss_bubble_size	Veličina
gloss_bubble_size.h	Definiše veličinu (širinu, visinu) elementa za informacije glosara u pikselima.
Navi	Asistent radne površine
exclude_from_da	Isključi iz asistenta radne površine
exclude_from_da.h	Određuje da ključ stranice neće biti uzet u obzir za prepoznavanje konteksta asistenta radne površine.
all_as_descr	Koristi tekst iz
all_as_descr.h	Definiše tip teksta za @{NAVIGATOR}. Standardno je 'Kratki opis'.
consider_roles	Uzmi u obzir uloge
consider_roles.h	Aktivira upotrebu uloga za prikaz sadržaja tokom reprodukcije.
consider_categories	Razmotrite kategorije sadržaja
consider_categories.h	Aktivira upotrebu kategorija sadržaja za ređanje sadržaja u glavnom prozoru @{NAVIGATOR}.
disable_ca_in_pa	Sakrij trenutnu pomoć u vođenom upoznavanju sa sistemom
disable_ca_in_pa.h	Određuje da li su sve informacije o trenutnoj pomoći sakrivene u toku reprodukcije vođenog upoznavanja sa sistemom. Kada se završi vođeno upoznavanje sa sistemom, trenutna pomoć se ponovo prikazuje.
full_desc	Opis
shrt_desc	Kratki opis
wrong_position	Greška pozicije
help	Pomoć
warning	Upozorenje
maintenance	Održavanje
update	Ažuriraj
new	Novo
training	Obuka
attachment	Dodatak
link	Veza
tip	Savet
note	Beleška
compliance	Usklađenost
mini_bubble_style	Stil mini ikone
mini_bubble_style.h	Definiše resurs stila za mini ikone korištene za projekat. Mini ikone su tip resursa prilagodljivih resursa. \nIkona se može postaviti u svakom makrou radnje i objašnjenja pomoću parametra 'Tip mini ikone' u odeljku 'Napredno'.
mini_bubble	Tip mini ikone
mini_bubble.h	Samo pomoć za kontekst \nDefiniše tip za mini ikonu objekta. Ikona je zasnovana na definisanom 'Stilu mini ikona' makroa 'Stil'.
NavRecMouseWheel	Koristite točak miša za nastavak. Pritisnite ESC za završetak pomeranja miša.
search_type	Tip traženja
none	Nijedan
search_in_lib	U @{LIBRARY}
search_in_da	Grupa asistenata radne površine
search_type.h	Određuje funkcionalnost za traženje sadržaja. Odaberite tip na padajućoj listi. \nNišta: Deaktivira funkcionalnost traženja. \nU @{LIBRARY}: Otvara @{LIBRARY} za traženje u sadržaju @{LIBRARY}. \nU grupi asistenata radne površine: Prikazuje karticu 'Traži' na glavnom prozoru za traženje u sadržaju asistenta radne površine.
errObjectUpdate	Objekat se ne može ažurirati. Ažurirajte objekat sličnog tipa.
config_headers_differ1	Informacije o profilu su zastarele. Kliknite na 'Nastavi' za ažuriranje projekta.
config_headers_differ2	Preporučuje se kreiranje arhive pre ažuriranja.
default_start_mode	Standardni početni sadržaj
default_start_mode.h	Definiše način ili format dokumenta koji treba standardno pokrenuti iz liste sadržaja.
default_start_doc	Standardni početni dokument
default_start_doc.h	Definiše tip dokumenta, ako je dokument postavljen u podešavanju 'Standardni početni sadržaj'.
show_next_btn	Dugme Sledeće
show_next_btn.h	Samo vođeno upoznavanje sa sistemom \nOdređuje da li se dugme 'Idi na sledeći korak' prikazuje u elementu za informacije objekta.
condition	Uslov
condition.h	Tokom reprodukcije, vrednost koju je uneo korisnik mora odgovarati uslovu radi prelaska na sledeći korak ili na određeni korak. \nOdaberite 'Uredi uslov' da biste kreirali ili uredili uslov.
errDuplicateContext	Ova aplikacija je već zabeležena.
add_sticky_notes	Pozicija: Kontrola 'Dodaj lepljivu belešku'
add_sticky_notes.h	Omogućava vam da prikažete kontrolu za dodavanje lepljive beleške na stranici. Možete odrediti poziciju kontrole na bočnoj traci.
show_instant_help_btn	Pozicija: Kontrola 'Trenutna pomoć'
show_instant_help_btn.h	Omogućava vam da prikažete kontrolu za aktiviranje trenutne pomoći. Možete odrediti poziciju ove kontrole na bočnoj traci.
show_carousel	Prikaži karusel
show_carousel.h	Ova opcija pokazuje asistent radne površine u načinu karusela.
condition_pattern	Šablon uslova
condition_pattern.h	Određuje šablon koji se koristi za uslov.
condition_value	Vrednost uslova
condition_value.h	Sadrži vrednost koja se koristi za uslov. Unesite tekst ili broj na osnovu odabranog šablona.
condition_jump_target	Cilj prelaska
condition_jump_target.h	Samo vođeno upoznavanje sa sistemom \nOdređuje cilj prelaska za uslov. Izaberite korak iz padajuće liste. Usmeravanje prelazi na određeni korak ako se uslov podudara.
condition_text	Tekst uslova
condition_text.h	Sadrži tekst za prikaz, ako uslov nije ispunjen.
condition_case_sensitive	Razlikovanje velikih i malih slova
condition_case_sensitive.h	Određuje da uslov razlikuje velika i mala slova.
condition_ignore_on_load	Zanemari pri učitavanju stranice
condition_ignore_on_load.h	Samo pomoć za kontekst \nOdređuje da uslov nije proveren pri učitavanju stranice. Uslov se proverava kada se koristi odgovarajuća kontrola. Ovim se to izbegava, za direktan prikaz elementa za informacije.
c_equals	Jednako
c_not_equals	Nije jednako
c_greater	Je veće od
c_greater_equals	Je veće ili jednako
c_less	Je manje od
c_less_equals	Je manje ili jednako
c_min_char	Minimalni broj znakova
c_max_char	Maksimalni broj znakova
c_num_char	Broj znakova jednak
c_reg_exp	Redovni izraz
vertical	Vertikalno
horizontal	Horizontalno
AutoBarReady	Neaktivno
AutoBarExplanation	Unesi objašnjenje
AutoBarChooseApp	Izaberi aplikaciju
AutoBarRecord	Zabeleži
AutoBarBusy	Zauzeto
AutoBarPause	Pauza
AutoBarReRecManualHotspot	Uredi kontrolu: Pritisnite Ctrl + Enter za nastavak s promenama. Pritisnite Esc za odbacivanje promena.
wizAddExplanation	Dodaj objašnjenje
AutoBarNoRecognition	Kontrole nisu prepoznate
AutoBarDiagnosis	Dijagnoza
condition_bubblestyle	Stil elementa za informacije
condition_bubblestyle.h	Definiše resurs stila elementa za informacije koji treba da se koristi za prikaz teksta uslova.
condition_highlight_bgr	Boja označavanja
condition_highlight_bgr.h	Definiše boju označavanja za kontrolu.
IDS_MPI_TOURSTOP_LABEL	Naziv
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Prevedi ručno
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Pokaži na prikazu napretka
IDS_MPI_TOURSTOP_JUMP	Cilj prelaska
IDS_MPI_TOURSTOP_CALLABLE	Je podrutina
basic_info	Osnovna svojstva
IDS_NO_IMAGE_SELECT	Slika nije odabrana
IDS_NO_IMAGE	Slika nije nađena
ID_INSERT_TAKE	Dodaj korak
ID_PRJ_LAYOUT_HORZ	Horizontalni izgled
ID_PRJ_LAYOUT_VERT	Vertikalni izgled
ID_PRJ_LAYOUT_DIV	Podeljeni izgled - 1
ID_PRJ_LAYOUT_4	Podeljeni izgled - 2
ID_PRJ_LAYOUT_5	Podeljeni izgled - 3
IDS_UNTITLED	(bez naslova)
docTableHeaderStep	Korak
layout_advanced	Napredni izgled
showEditorHelp	Prikaži pomoć web uređivača
slide:insert_tb	Unesi
slide:action_tb	Radnja
slide:structure_tb	Struktura
slide:view_tb	Pogled
existing_scrs_in_prj	Trenutni ekran se već koristi više puta u vašem projektu. \nOdaberite ekran na koji želite da dodate zabeležene objekte.
start_topic	Početak
guided_tour	Vođeno upoznavanje sa sistemom
context_help	Pomoć za kontekst
off	Isključeno
main_bar_1	Glavna traka 1
main_bar_2	Glavna traka 2
main_bar_3	Glavna traka 3
main_bar_4	Glavna traka 4
main_bar_5	Glavna traka 5
main_bar_6	Glavna traka 6
main_bar_7	Glavna traka 7
main_bar_8	Glavna traka 8
sub_menu_1	Podmeni 1
sub_menu_2	Podmeni 2
sub_menu_3	Podmeni 3
sub_menu_4	Podmeni 4
sub_menu_5	Podmeni 5
sub_menu_6	Podmeni 6
content_btn	Pozicija: Kontrola 'Sadržaj'
content_btn.h	Određuje poziciju kontrole 'Sadržaj' na bočnoj traci.
search_btn	Pozicija: Kontrola 'Traži'
search_btn.h	Određuje poziciju kontrole 'Traži' na bočnoj traci.
orCenter	Centar
orNorth	Sever
orWest	Zapad
orNortWest	Severozapad
orEast	Istok
orNortEast	Severoistok
orSouth	Jug
orSouthWest	Jugozapad
orSoutEast	Jugoistok
screen_tolerence	Dopušteno odstupanje ekrana (%)
screen_tolerence.h	Ovaj parametar definiše potrebno poklapanje grafika između prikazane stranice ekrana i zabeleženog snimka ekrana u procentima za povezane informacije o kontekstu koje treba prikazati. Ako je grafičko odstupanje iznad definisane vrednosti, @{NAVIGATOR} će uporediti ključ zabeležene stranice sa stranicom ekrana i prikazati odgovarajući sadržaj za različitu stranicu aplikacije.
video_folder	Folder video snimaka
video_folder.h	Određuje folder za čuvanje video snimaka. \nBeleška: Video snimci nisu sačuvani u folderu skrivene memorije @{NAVIGATOR} zbog veličine.
allow_video_rec	Dozvoli sminaje videa
allow_video_rec.h	Dozvoljava korisnicima da snime video sadržaj.
hide_da_on_web_assistant	Sakrij @{NAVIGATOR} pri izvođenju @{XRAY}
hide_da_on_web_assistant.h	Određuje da se prozori @{NAVIGATOR} sakrivaju kada se @{XRAY} izvodi u prednjem planu.
show_web_assistant_msg	Pokaži poruku @{XRAY}
show_web_assistant_msg.h	Određuje da se poruka prikazuje kada se @{XRAY} izvodi u prednjem planu ili izlazi iz načina u prednjem planu.
bmain_height	Visina
bmain_height.h	Definiše visinu glavnog elementa za informacije u pikselima. Ako veličina teksta prekoračuje raspoloživi prostor u elementu za informacije, on će se prema visini prilagoditi zahtevanom prostoru.
bmain_style	Stil
bmain_style.h	Ovo podešavanje definiše koji tip elementa za informacije treba koristiti za prikaz glavnog elementa za informacije. Tipovi elementa za informacije su definisani pomoću 'Uređivača tipa elementa za informacije', koji se može pokrenuti iz menija 'Alati' -> 'Uredi tipove elementa za informacije'. Tipovi elementa za informacije su uvek dostupni za celu radnu oblast.
bmain_width	Širina
bmain_width.h	Definiše širinu glavnog elementa za informacije u pikselima.
bottom_dock	Dno pričvršćeno
cache_stale_interval	Interval zastarelosti (minuti)
cache_stale_interval.h	Aktivira upotrebu @{NAVIGATOR} skrivene memorije i definiše vremenski okvir za ažuriranje sadržaja u folderu skrivene memorije. Vrednost je definisana u minutima. \nZa deaktiviranje skrivene memorije promenite vrednost u '0'.
centered	Centrirano
close_details	Zatvori prozor sadržaja
close_details.h	Definiše funkcijski taster za zatvaranje prozora sadržaja za odabrani projekat.
confirmation_hotkey	Prečica za potvrdu koraka
confirmation_hotkey.h	Definiše prečicu za potvrdu koraka tokom reprodukcije asistenta procesa.
detail_positioning	Poravnanje prozora sadržaja
detail_positioning.h	Definiše poravnanje prozora sadržaja na ekranu. Osim poravnanja 'Centrirano', prozor sadržaja biće pričvršćen za glavni prozor.
detail_size	Veličina prozora sadržaja
detail_size.h	Definiše veličinu (širinu, visinu) prozora sadržaja u pikselima.
enable_search	Aktiviraj karticu Traži
enable_search.h	Aktivira funkcionalnost traženja u okviru sadržaja asistenta radne površine
h_dock	Horizontalno usidreno
leaves_page	Napušta ekran
leaves_page.h	Ova opcija usmeravanju nagoveštava da zahtevana radnja za ovaj objekat vodi do učitavanja nove stranice. Analiza nove stranice izvodi se čim se izvede radnja na objektu i stranica završi učitavanje.
left_dock	Levo pričvršćeno
maximize_details	Maksimiziraj prozor sadržaja
maximize_details.h	Definiše funkcijski taster za maksimiziranje prozora sadržaja.
next_doc	Odaberi sledeći dokument
next_doc.h	Definiše funkcijski taster za odabir sledećeg dokumenta u prozoru sadržaja.
next_project	Odaberi sledeći projekat
next_project.h	Definiše funkcijski taster za odabir sledećeg projekta u glavnom prozoru.
open_content	Otvori sadržaj
open_content.h	Definiše funkcijski taster za otvaranje odabranog objekta sadržaja.
open_details	Otvori prozor sadržaja
open_details.h	Definiše funkcijski taster za otvaranje prozora sadržaja za odabrani projekat.
prev_doc	Odaberi prethodni dokument
prev_doc.h	Definiše funkcijski taster za odabir prethodnog dokumenta u prozoru sadržaja.
prev_project	Odaberi prethodni projekat
prev_project.h	Definiše funkcijski taster za odabir prethodnog projekta u glavnom prozoru.
right_dock	Desno pričvršćeno
show_execute	Pokaži dugme Izvrši
show_execute.h	Definiše da li je dugme izvršenja pokazano u elementu za informacije objekta tokom reprodukcije. Dugme dozvoljava korisniku izvršenje radnje u aplikaciji nakon toga se pokazuje sledeći korak.
show_icon_on_start	Prikaži ikonu statusa na početku
show_icon_on_start.h	Za pokretanje asistenta radne površine definiše da li će biti prikazana ikona statusa umesto glavnog prozora.
start_doc	Otvori dokument
start_doc.h	Definiše funkcijski taster za otvaranje odabranog dokumenta iz prozora sadržaja.
step_on_same_page	Korak na istoj stranici
top_dock	Gore pričvršćeno
v_dock	Vertikalno usidreno
