NAVIGATOR	Desktop Assistant
text_d_specializer.h	Denne parameter indeholder den tegnstreng, der skal indtastes i det refererede inputfelt. Den indeholder den værdi, der blev indtastet under den automatiserede optagelsesproces. Denne streng indsættes i forklaringsbobletekster i de forskellige modes i stedet for pladsholderen '${text_d}' (se tekstmode i HTML-editor) ved generering af bobleindhold automatisk med tekstmoduler under optagelsen.
tolerance.h	Denne værdi definerer tolerancen for overensstemmelsesgraden ved fletning af 'Skærm'-makroer. Denne indstilling relaterer til funktionen 'Flet skærmmakroer', der kan startes via menuen 'Værktøjer -> Masseændringer'. Forøgelse af værdien øger tolerancetærsklen. Bemærk, at i dette tilfælde kan skærmbilleder, i hvilke forskellige objekter vises, også flettes. Værdien angives i procent.
uid.h	Indeholder en entydig identifier for den makro, under hvilken den administreres i projektet.
win_rect.h	Definerer vinduesstørrelsen ved oprettelse af et projekt
explanation_type.h	Denne valgmulighed definerer notetypen. Afhængigt af indstillingstypen, vises der et piktogram sammen med teksten for at fremhæve den rådgivende tekst.
app_info.h	Indstillingen definerer, om applikationen vises i konteksthjælpen. Hvis applikationen ikke skal vises, skal indstillingen inaktiveres.
app_link_to_sim.h	Denne parameter kan anvendes til at vise et link til den angivne simulering i parameteren 'Kilde' udover konteksttypen. Forskellige modes kan vælges i processen.
screen_info.h	Indstillingen definerer, om siden vises i konteksthjælpen. Hvis skærmen ikke skal vises, skal indstillingen inaktiveres.
screen_link_to_sim.h	Denne parameter kan anvendes til at vise et link til den angivne simulering i parameteren 'Kilde' udover konteksttypen. Forskellige modes kan vælges i processen.
object_info.h	Kun konteksthjælp\nIndstillingen definerer den variant, der skal vises for objektet.
open_expanded.h	Hvis denne valgmulighed aktiveres, vises hovedboblen med åben side og objektliste
display_on.h	Denne parameter definerer, i hvilken situation navigationshovedboblen skal vises. Ved start af navigationen, visning af applikationen eller visning af den tilhørende applikationsside.
area.h	Denne parameter definer styreelementets position og størrelse. De første to tal viser positionen for et objekt fra venstre og øverste kant på skærmen. De sidste to tal definerer objektets bredde og højde. Knappen ved siden af inputfeltet åbner en redigeringsdialogboks, der gør det muligt for objektets position og størrelse at blive tilpasset.
form_on.h	Definerer, at trin er formular. Alle trinaktioner vises i boblen ved afspilning.
transition	Næste trin i guidet rundvisning
transition_info	Næste trin i guidet rundvisning
action_pa	Aktion
trans_action	Aktion
step_name1	Trin +
step_name2	Alternativt trin 1
step_name3	Alternativt trin 2
step_name4	Alternativt trin 3
LClick	Venstre klik
RClick	Højre klik
LDblClick	Venstre dobbeltklik
RDblClick	Højre dobbeltklik
Focus	Fokus
FocusLost	Fokus mistet
step	Trin i guidet rundvisning
name	Navn
end_message	Tekst
show_end_window	Vindue til slut
show_end_window.h	Angiver, at et vindue vises i slutningen af den guideded rundvisning. Vinduet giver brugeren mulighed for at lukke den guidede rundvisning manuelt. Hvis denne valgmulighed er inaktiveret, vises vinduet ikke, og den guidede rundvisning lukker automatisk.
trans_action.h	Kun guidet rundvisning\nAngive den aktion, der udløser gå til næste trin i den guidede rundvisning.
action_pa.h	Denne indstilling angiver, hvilken brugeraktion der udløser springet til næste trin i den guidede rundvisning
step_name1.h	Kun guidet rundvisning\nDefinerer det næste trin i procesforløbet.
step_name2.h	Kun guidet rundvisning\nDefinerer et alternativt procestrin, hvis det definerede trin i den guidede rundvisning ikke kan vises.
step_name3.h	Kun guidet rundvisning\nDefinerer et alternativt trin i den guidede rundvisning, hvis det definerede alternative trin 1 i den guidede rundvisning ikke kan vises.
step_name4.h	Kun guidet rundvisning\nDefinerer et alternativt trin i den guidede rundvisning, hvis det definerede alternative trin 2 i den guidede rundvisning ikke kan vises.
step_on_same_page.h	Kun guidet rundvisning\nDenne indstilling skal aktiveres, hvis det næste trin i den guidede rundvisning er på samme applikationsside. Derved undgås en sidegenkendelse.
name.h	Definerer navnet på trinnet i den guidede rundvisning. Navnet vises i indstillingerne 'Næste trin i guidet rundvisning' af en 'Objekt'-makro til selektionen.
set_value	Sæt værdi automatisk
set_value.h	Denne indstilling definerer, om værdien for makroen sættes automatisk under playback af navigationen.
end_message	Tekst
end_message.h	Der kan indtastes tekst i dette tekstfelt, der vises i boblen i slutningen af processen. Tekstfeltet er forudindstillet med en standardtekst.
restart_option	Knappen Genstart
restart_option.h	Når denne valgmulighed aktiveres, vises der en knap i boblen, som brugeren kan anvende til at gentage en proces. Dette gør det muligt at udføre en proces på ny med andre entries.
record_end_display	Rediger boble
end_bubble	Processlut for boble
bend_position	Position
bend_position.h	De indtastede værdier her viser positionen for boblen på skærmen. Værdierne angives i pixels og relaterer til det øverste venstre hjørne af skærmen.
bend_style	Stil
bend_style.h	Denne indstilling definerer, hvilken boblestil der skal anvendes til visning af boblen. Boblestile defineres ved hjælp af boblestileditoren, der kan åbnes via menuen 'Værktøjer' -> 'Rediger boblestile'. Boblestile er altid tilgængelige for hele arbejdsområdet.
bend_width	Bredde
bend_width.h	Definerer bredden på boblen, der skal vises, i pixels
bend_height	Højde
bend_height.h	Definerer højden på boblen, der skal vises, i pixels
process_start_unit	Stil guidet rundvisning
record_pa_control	Optag trin i guidet rundvisning
prev_step	Trin -
next_step	Trin +
disqualifier	Ekskluder skærm
disqualifier.h	Med 'Sideidentifikator' kan du adskille lignende applikationssider ved at anvende et specifikt objekt. Denne valgmulighed angiver, om den genkendte applikationsside skal vises eller ekskluderes, hvis 'Sideidentifikator' er tilgængelig. \nMiniatureviewet viser status for valgmuligheden: Et plustegn (ekskluder ikke) eller minustegn (ekskluder).
exception_bubble	Bobleundtagelsesbehandling
bexp_position	Position
bexp_position.h	De indtastede værdier her definerer boblens position på skærmen. Værdierne angives i pixels. Boblen vises i det øverste venstre hjørne af skærmen.
bexp_style	Stil
bexp_style.h	Her kan den type boble, der ønskes anvendt, vælges. Boblestile kan defineres i boblestileditoren, der kan åbnes i menuen:  Værktøjer -> Rediger boblestile.  De forskellige boblestile er altid tilgængelige for hele arbejdsområdet.
content_demo	Demomode
content_demo.h	Med denne valgmulighed vises demomodes for en gruppe i desktop-guiden
content_practice	Øvelsesmode
content_practice.h	Med denne valgmulighed vises øvelsesmodes for en gruppe i desktop-guiden
content_test	Testmode
content_test.h	Med denne valgmulighed vises testmodes for en gruppe i desktop-guiden
content_concurrent	Parallel mode
content_concurrent.h	Med denne valgmulighed vises parallelle modes for en gruppe i desktop-guiden
content_navi	Navigation
content_navi.h	Med denne valgmulighed vises navigationerne for en gruppe i desktop-guiden
content_documentation	Dokumentation
content_documentation.h	Med denne valgmulighed vises dokumentationerne for en gruppe i desktop-guiden
content_externals	Eksterne filer
content_externals.h	Med denne valgmulighed vises de eksterne filer for en gruppe i desktop-guiden
navi_style	Stil
navi_style.h	Definerer udseendet på navigationsvinduet. Vælg stilressource fra listen.
menu_path:/record	Optagelse
F1HELPNAME	hjælp
alignment	Boblejustering
alignment.h	Definerer justeringen af boblevinduet på skærmen. Valgmuligheden 'Fri' gør det muligt at definere en position i parameteren 'Bobleposition'.
bform_alignment	Justering
bform_alignment.h	Definerer justeringen af formularboblevinduet på skærmen. Valgmuligheden 'Fri' gør det muligt at definere en position i parameteren 'Formularbobleposition'.
gloss_bubble	Glossarboble
gloss_bubble_style	Stil
gloss_bubble_style.h	Definerer udseendet på glossarboblen. Vælg stilressource fra listen.
ellipse	Cirkel
gloss_bubble_size	Størrelse
gloss_bubble_size.h	Definerer størrelsen (bredde, højde) på glossarboblen i pixels
Navi	Desktop-guide
exclude_from_da	Ekskluder fra desktop-guide
exclude_from_da.h	Angiver, at sidenøgle ikke medtages ved kontekstgenkendelse i desktop-guide
all_as_descr	Anvend tekst fra
all_as_descr.h	Definerer teksttypen for @{NAVIGATOR}. Standard er 'Kortbeskrivelse'.
consider_roles	Medtag roller
consider_roles.h	Aktiverer anvendelsen af roller for visningen af indholdet under afspilning
consider_categories	Medtag indholdskategorier
consider_categories.h	Aktiverer anvendelsen af indholdskategorier til sortering af indholdet i hovedvinduet for @{NAVIGATOR}.
disable_ca_in_pa	Skjul strakshjælp i guidet rundvisning
disable_ca_in_pa.h	Definerer, om alle strakshjælpeinformationer skjules under playback af den guidede rundvisning. Når den guidede rundvisning er afsluttet, vises strakshjæpen igen.
full_desc	Beskrivelse
shrt_desc	Kort beskrivelse
wrong_position	Positionsfejl
help	Hjælp
warning	Advarsel
maintenance	Vedligeholdelse
update	Opdater
new	Ny
training	Kursus
attachment	Bilag
link	Link
tip	Tip
note	Note
compliance	Overholdelse af vilkår
mini_bubble_style	Miniikonstil
mini_bubble_style.h	Definerer en stilressource for miniikoner, der anvendes til projektet. Miniikonerne er en ressourcetype for de justerbare ressourcer. \nDer kan indstilles et ikon i hver aktion og forklaringsmakro ved at anvende parameteren 'Miniikontype' i afsnittet 'Udvidet'.
mini_bubble	Miniikontype
mini_bubble.h	Kun konteksthjælp\nDefinerer en type for miniikonet for objektet. Ikonet er baseret på den definerede 'Stil for miniikoner' i makroen 'Stil'.
NavRecMouseWheel	Anvend mus for at fortsætte. Tryk på ESC for af afslutte rulning med musen.
search_type	Søg type
none	Ingen
search_in_lib	I @{LIBRARY}
search_in_da	Desktop-guidegruppe
search_type.h	Angiver funktionaliteten til søgning efter indhold. Vælg en type fra rullelisten. \nIngen: Inaktiverer søgefunktionen. \nI @{LIBRARY}: Åbner @{LIBRARY} for søgning i @{LIBRARY}-indholdet. \nI desktop-guidegruppe: Viser tabben 'Søg' i hovedvinduet til søgning i indholdet for desktop-guiden.
errObjectUpdate	Objekt kan ikke opdateres. Opdater objektet med en lignende type.
config_headers_differ1	Profilinformationer er forældede. Klik på 'Fortsæt' for at opdatere projekt.
config_headers_differ2	Det anbefales at oprette et arkiv før opdatering
default_start_mode	Standardstartindhold
default_start_mode.h	Definerer mode eller dokumentformat, der som standard skal startes fra indholdslisten
default_start_doc	Standardstartdokument
default_start_doc.h	Definerer dokumentarten, hvis et dokument er indstillet i indstillingen 'Standardstartindhold'
show_next_btn	knappen Næste
show_next_btn.h	Kun guidet rundvisning\nAngiver, om trykknappen 'Gå til næste trin' vises i objektboblen.
condition	Betingelse
condition.h	Under playback skal den indtastede værdi af brugeren matche betingelsen for at gå til næste trin eller gå til et bestemt trin. \nVælg 'Rediger betingelse' for at oprette eller redigere en betingelse.
errDuplicateContext	Denne applikation er allerede optaget
add_sticky_notes	Position: 'Tilføj Sticky Note'-styreelement
add_sticky_notes.h	Gør det muligt, at tilføje et styreelement til tilføjelse af en Sticky Note på en side. Du kan angive en position for dette styreelement i sidepanelet.
show_instant_help_btn	Position: 'Strakshjælp'-styreelement
show_instant_help_btn.h	Giver dig mulighed for at vise et styreelement til at aktivere strakshjælpen. Du kan angive positionen for styreelementet i sidepanelet.
show_carousel	Vis karrusel
show_carousel.h	Denne valgmulighed viser desktop-guide i karruselmode
condition_pattern	Betingelsesmønster
condition_pattern.h	Angiver mønstret, der anvendes til betingelsen
condition_value	Betingelsesværdi
condition_value.h	Indeholder værdien, der anvendes for betingelsen. Indtast en tekst eller et tal baseret på det valgte mønster.
condition_jump_target	Gå til-mål
condition_jump_target.h	Kun guidet rundvisning\nAngiver et gå til-mål for betingelsen. Vælg et trin fra rullelisten. Navigationen går til det angivne trin, hvis betingelsen matcher.
condition_text	Betingelsestekst
condition_text.h	Indeholder en tekst, der skal vises, hvis betingelsen ikke opfyldes
condition_case_sensitive	Forskel på store og små bogstaver
condition_case_sensitive.h	Angiver at betingelsen gør forskel på store og små bogstaver
condition_ignore_on_load	Ignorer ved indlæsning af side
condition_ignore_on_load.h	Kun konteksthjælp\nAngiver, at betingelsen ikke er markeret ved indlæsning af siden. Betingelsen markeres, når det tilsvarende styreelement anvendes. Derved undgås at betingelsesboblen vises direkte.
c_equals	Er lig med
c_not_equals	Er ikke lig med
c_greater	Er større end
c_greater_equals	Er større end eller lig med
c_less	Er mindre end
c_less_equals	Er mindre end eller lig med
c_min_char	Mindste antal tegn
c_max_char	Maksimalt antal tegn
c_num_char	Antal tegn er lig med
c_reg_exp	Regulært udtryk
vertical	Vertikalt
horizontal	Horisontalt
AutoBarReady	Inaktiv
AutoBarExplanation	Indsæt forklaring
AutoBarChooseApp	Vælg applikation
AutoBarRecord	Optag
AutoBarBusy	Optaget
AutoBarPause	Pause
AutoBarReRecManualHotspot	Rediger styreelement: Tryk på Ctrl+ENTER for at fortsætte med ændringer. Tryk på Esc for at forkaste ændringerne.
wizAddExplanation	Tilføj forklaring
AutoBarNoRecognition	Ingen styreelementer genkendt
AutoBarDiagnosis	Diagnose
condition_bubblestyle	Boblestil
condition_bubblestyle.h	Definerer hvilken boblestilressource skal anvendes til at vise betingelsesteksten
condition_highlight_bgr	Fremhævelsesfarve
condition_highlight_bgr.h	Definerer farven på fremhævelsen for styreelementet
IDS_MPI_TOURSTOP_LABEL	Navn
IDS_MPI_TOURSTOP_LABEL_MODIFIED	Oversæt manuelt
IDS_MPI_TOURSTOP_NAME	UID
IDS_MPI_TOURSTOP_SHOW	Vis i fremdriftsvisning
IDS_MPI_TOURSTOP_JUMP	Gå til-mål
IDS_MPI_TOURSTOP_CALLABLE	Er underprogram
basic_info	Basis
IDS_NO_IMAGE_SELECT	Intet billede valgt
IDS_NO_IMAGE	Billede ikke fundet
ID_INSERT_TAKE	Tilføj trin
ID_PRJ_LAYOUT_HORZ	Horisontalt layout
ID_PRJ_LAYOUT_VERT	Vertikalt layout
ID_PRJ_LAYOUT_DIV	Opdelt layout - 1
ID_PRJ_LAYOUT_4	Opdelt layout - 2
ID_PRJ_LAYOUT_5	Opdelt layout - 3
IDS_UNTITLED	(uden titel)
docTableHeaderStep	Trin
layout_advanced	Avanceret layout
showEditorHelp	Vis hjælp til webeditor
slide:insert_tb	Indføj
slide:action_tb	Aktion
slide:structure_tb	Struktur
slide:view_tb	Vis
existing_scrs_in_prj	Den aktuelle skærm anvendes allerede mere end en gang i dit projekt. \nVælg den skærm, hvor du vil tilføje de optagede objekter.
start_topic	Start
guided_tour	Guidet rundvisning
context_help	Konteksthjælp
off	Fra
main_bar_1	Hovedlinie 1
main_bar_2	Hovedlinie 2
main_bar_3	Hovedlinie 3
main_bar_4	Hovedlinie 4
main_bar_5	Hovedlinie 5
main_bar_6	Hovedlinie 6
main_bar_7	Hovedlinie 7
main_bar_8	Hovedlinie 8
sub_menu_1	Undermenu 1
sub_menu_2	Undermenu 2
sub_menu_3	Undermenu 3
sub_menu_4	Undermenu 4
sub_menu_5	Undermenu 5
sub_menu_6	Undermenu 6
content_btn	Position: 'Indhold'-styreelement
content_btn.h	Angiver positionen for 'Indhold’-styreelementet i sidepanelet.
search_btn	Position: 'Søgning'-styreelement
search_btn.h	Angiver positionen for 'Søgning’-styreelementet i sidepanelet.
orCenter	Central
orNorth	Nord
orWest	Vest
orNortWest	Nordvest
orEast	Øst
orNortEast	Nordøst
orSouth	Syd
orSouthWest	Sydvest
orSoutEast	Sydøst
screen_tolerence	Tolereret skærmdifference (%)
screen_tolerence.h	Denne parameter definerer det nødvendige grafikmatch mellem den viste skærmside og det registrerede skærmbillede i procent, for at de tilhørende kontekstinformationer kan vises. Hvis grafafvigelserne ligger over den definerede værdi, sammenligner @{NAVIGATOR} den registrerede sidenøgle med skærmsiden og viser det relevante indhold for en anden applikationsside.
video_folder	Mappe til videooptagelser
video_folder.h	Angiver mappen til lagring af videooptagelser. \nBemærk: Videooptagelser gemmes ikke i cache-mappen for @{NAVIGATOR} pga. deres filstørrelse.
allow_video_rec	Tillad videooptagelse
allow_video_rec.h	Giver brugere mulighed for at optage videoindhold.
hide_da_on_web_assistant	Skjul @{NAVIGATOR} ved kørsel @{XRAY}
hide_da_on_web_assistant.h	Angiver, at @{NAVIGATOR} vinduer skjules, når @{XRAY} kører i forgrunden.
show_web_assistant_msg	Vis @{XRAY} meddelelse
show_web_assistant_msg.h	Angiver, at en meddelelse vises, når @{XRAY} kører i forgrunden, eller afslutter forgrundsmode.
auto_hide	Skjul efter animation
auto_hide.h	Hvis denne option aktiveres, skjules fremhævelsen automatisk igen, lige efter animationen er færdig.
bmain_height	Højde
bmain_height.h	Definerer højden på hovedboblen i pixels. Hvis tekstmængden overskrider den tilgængelige plads i boblen, skalerer den højdemæssigt automatisk til den påkrævede plads.
bmain_style	Stil
bmain_style.h	Denne indstilling definerer, hvilken bobletype der skal anvendes til visning af hovedboblen. Bobletyper defineres ved hjælp af 'Bobletypeeditoren', der kan startes fra menuen 'Værktøjer' -> 'Rediger bobletyper'. Bobletyper er altid tilgængelige for hele arbejdsområdet.
bmain_width	Bredde
bmain_width.h	Definerer bredden på hovedboblen i pixels
bottom_dock	Forankret forneden
cache_stale_interval	Forældet interval (min)
cache_stale_interval.h	Aktiverer anvendelsen af @{NAVIGATOR}-cache og definerer en tidsramme til at opdatere indholdet i cache-mappen. Værdien defineres i minutter. \nÆndr værdien til '0' for at inaktivere cachen.
centered	Centreret
close_details	Luk indholsvindue
close_details.h	Definer funktionstast til lukning af indholdsvindue for valgt projekt
confirmation_hotkey	Hurtigtast for trinbekræftelse
confirmation_hotkey.h	Definerer en hurtigtast til bekræftelse af trin under afspilning af procesguide
detail_positioning	Indholdsvinduesjustering
detail_positioning.h	Definerer justering af indholdsvinduet på skærmen. Indholdsvinduet forankret til hovedvinduet, undtagen i justeringen 'Centreret'.
detail_size	Indholdsvinduesstørrelse
detail_size.h	Definerer størrelsen (bredde, højde) på indholdsvinduet i pixels
enable_search	Aktiver fanebladet Søgning
enable_search.h	Aktiverer søgefunktion i desktop-guideindhold
h_dock	Forankret horisontalt
icon_position	Ikonposition
icon_position.h	De indtastede værdier her definerer ikonets position på skærmen. Værdierne angives i pixels. Ikonet vises i det øverste venstre hjørne af skærmen.
leaves_page	Afslutter skærm
leaves_page.h	Denne valgmulighed viser navigationen, at den påkrævede aktion for dette objekt medfører indlæsning af en ny side. En ny sideanalyse udføres, så snart aktionen er udført for objektet, og siden er færdig med at indlæse.
left_dock	Forankret venstre
library_height	Boblehøjde
library_height.h	Denne indstilling definerer højden på boblen i pixels.
library_width	Boblebredde
library_width.h	Denne indstilling definerer bredden på boblen i pixels.
maximize_details	Maksimer indholdsvindue
maximize_details.h	Definerer funktionstast til maksimering af indholdsvindue
next_doc	Vælg næste dokument
next_doc.h	Definerer funktionstast til valg af næste dokument i indholdsvindue
next_project	Vælg næste projekt
next_project.h	Definerer funktionstast til valg af næste projekt i hovedvindue
open_content	Åbn indhold
open_content.h	Definerer en funktionstast til at åbne et valgt indholdsobjekt
open_details	Åbn indholdsvindue
open_details.h	Definerer funktionstast til åbning af indholdsvindue for valgt projekt
prev_doc	Vælg foregående dokument
prev_doc.h	Definerer funktionstast til valg af foregående dokument i indholdsvindue
prev_project	Vælg foregående projekt
prev_project.h	Definerer funktionstast til valg af foregående projekt i hovedvindue
right_dock	Forankret til højre
show_execute	Vis knappen Udfør
show_execute.h	Definerer, om en udførelsesknap vises i objektboblen under afspilning. Knappen gør det muligt for brugeren at udføre en aktion i applikationen, og efterfølgende vises næste trin.
show_icon_on_start	Vis statusikon ved start
show_icon_on_start.h	Definerer for start af desktop-guide, om statusikon vises i stedet for hovedvindue
start_doc	Åbn dokument
start_doc.h	Definerer funktionstast til åbning af valgt dokument fra indholdsvindue
step_on_same_page	Trin på samme side
top_dock	Forankret foroven
v_dock	Forankret vertikalt
